Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
PGDX17779P5_WGS	(1, 26.3972)	(2, 29.0464)	(3, 29.8171)	(4, 30.9261)	(5, 31.4148)	(6, 35.1221)	(7, 35.7541)	(8, 36.2122)	(9, 36.3674)	(10, 36.4147)	(11, 36.462)	(12, 36.46)	(13, 36.4064)	(14, 36.3837)	(15, 36.3896)	(16, 36.4148)	(17, 36.4095)	(18, 36.425)	(19, 36.4309)	(20, 36.4248)	(21, 36.4266)	(22, 36.3842)	(23, 36.4083)	(24, 36.4351)	(25, 36.3873)	(26, 36.3928)	(27, 36.3596)	(28, 36.2976)	(29, 36.2896)	(30, 36.2922)	(31, 36.2868)	(32, 36.2028)	(33, 36.2387)	(34, 36.2485)	(35, 36.2211)	(36, 36.2436)	(37, 36.2512)	(38, 36.2709)	(39, 36.2644)	(40, 36.285)	(41, 36.3099)	(42, 36.3052)	(43, 36.3044)	(44, 36.2974)	(45, 36.2565)	(46, 36.2121)	(47, 36.2247)	(48, 36.2346)	(49, 36.219)	(50, 36.1992)	(51, 36.2027)	(52, 36.1659)	(53, 36.1311)	(54, 36.0996)	(55, 36.131)	(56, 36.143)	(57, 36.1288)	(58, 36.1141)	(59, 35.9898)	(60, 36.0431)	(61, 36.045)	(62, 36.0408)	(63, 36.0045)	(64, 36.0393)	(65, 36.0307)	(66, 36.0328)	(67, 35.9746)	(68, 36.0034)	(69, 36.0015)	(70, 35.9367)	(71, 35.9139)	(72, 35.945)	(73, 35.9571)	(74, 35.9603)	(75, 35.9258)	(76, 35.8779)	(77, 35.8497)	(78, 35.8558)	(79, 35.8225)	(80, 35.8189)	(81, 35.7021)	(82, 35.7255)	(83, 35.7485)	(84, 35.745)	(85, 35.7348)	(86, 35.7166)	(87, 35.7108)	(88, 35.6887)	(89, 35.6781)	(90, 35.6551)	(91, 35.6666)	(92, 35.6217)	(93, 35.6072)	(94, 35.5716)	(95, 35.561)	(96, 35.5321)	(97, 35.423)	(98, 35.3557)	(99, 35.3675)	(100, 35.3103)
PGDX17780P6_WGS	(1, 28.4689)	(2, 29.4219)	(3, 30.6867)	(4, 31.2102)	(5, 31.5887)	(6, 35.0858)	(7, 35.7598)	(8, 36.2031)	(9, 36.3599)	(10, 36.4255)	(11, 36.4695)	(12, 36.4679)	(13, 36.4074)	(14, 36.3927)	(15, 36.3941)	(16, 36.4302)	(17, 36.4211)	(18, 36.4316)	(19, 36.436)	(20, 36.4284)	(21, 36.4328)	(22, 36.3924)	(23, 36.413)	(24, 36.4454)	(25, 36.3958)	(26, 36.4074)	(27, 36.3769)	(28, 36.3144)	(29, 36.31)	(30, 36.3103)	(31, 36.3036)	(32, 36.2167)	(33, 36.2576)	(34, 36.2633)	(35, 36.2238)	(36, 36.2505)	(37, 36.2717)	(38, 36.2924)	(39, 36.2935)	(40, 36.302)	(41, 36.3174)	(42, 36.3095)	(43, 36.23)	(44, 36.2317)	(45, 36.2478)	(46, 36.218)	(47, 36.2408)	(48, 36.2577)	(49, 36.2383)	(50, 36.223)	(51, 36.2199)	(52, 36.1835)	(53, 36.1473)	(54, 36.1141)	(55, 36.1401)	(56, 36.154)	(57, 36.1398)	(58, 36.1215)	(59, 35.9999)	(60, 36.0546)	(61, 36.0589)	(62, 36.057)	(63, 36.0094)	(64, 36.0442)	(65, 36.0413)	(66, 36.0359)	(67, 35.9857)	(68, 36.0164)	(69, 36.0148)	(70, 35.948)	(71, 35.9186)	(72, 35.947)	(73, 35.9556)	(74, 35.9488)	(75, 35.8902)	(76, 35.6751)	(77, 35.6073)	(78, 35.6095)	(79, 35.5749)	(80, 35.5733)	(81, 35.4577)	(82, 35.4819)	(83, 35.5054)	(84, 35.4994)	(85, 35.4925)	(86, 35.472)	(87, 35.4643)	(88, 35.4412)	(89, 35.432)	(90, 35.4083)	(91, 35.4191)	(92, 35.3728)	(93, 35.3584)	(94, 35.3224)	(95, 35.3115)	(96, 35.2818)	(97, 35.1748)	(98, 35.1101)	(99, 35.1215)	(100, 35.067)
PGDX17781P7_WGS	(1, 28.4637)	(2, 29.9017)	(3, 30.8489)	(4, 31.3062)	(5, 31.7711)	(6, 35.2558)	(7, 36.03)	(8, 36.3714)	(9, 36.4378)	(10, 36.5317)	(11, 36.5585)	(12, 36.5645)	(13, 36.5561)	(14, 36.3748)	(15, 36.4879)	(16, 36.5267)	(17, 36.5301)	(18, 36.5427)	(19, 36.5506)	(20, 36.4835)	(21, 36.5374)	(22, 36.5545)	(23, 36.5508)	(24, 36.5637)	(25, 36.5494)	(26, 36.5339)	(27, 36.4759)	(28, 36.4379)	(29, 36.4273)	(30, 36.4291)	(31, 36.3776)	(32, 36.3897)	(33, 36.4042)	(34, 36.3908)	(35, 36.3695)	(36, 36.3672)	(37, 36.3669)	(38, 36.3782)	(39, 36.4026)	(40, 36.4133)	(41, 36.4228)	(42, 36.3094)	(43, 36.1332)	(44, 36.1536)	(45, 36.3286)	(46, 36.355)	(47, 36.384)	(48, 36.3808)	(49, 36.3504)	(50, 36.3209)	(51, 36.2952)	(52, 36.296)	(53, 36.2752)	(54, 36.2409)	(55, 36.2537)	(56, 36.206)	(57, 36.1137)	(58, 36.1511)	(59, 36.1048)	(60, 36.158)	(61, 36.1534)	(62, 36.1212)	(63, 36.1403)	(64, 36.1503)	(65, 36.1346)	(66, 36.0781)	(67, 36.1187)	(68, 36.1174)	(69, 36.0872)	(70, 36.0733)	(71, 36.0714)	(72, 36.0468)	(73, 36.0133)	(74, 35.9408)	(75, 35.7676)	(76, 35.2291)	(77, 35.0797)	(78, 35.0775)	(79, 35.0692)	(80, 35.0584)	(81, 35.0591)	(82, 35.0534)	(83, 35.0387)	(84, 35.0108)	(85, 34.9979)	(86, 34.9807)	(87, 34.9488)	(88, 34.9313)	(89, 34.9244)	(90, 34.9118)	(91, 34.9154)	(92, 34.7994)	(93, 34.8548)	(94, 34.817)	(95, 34.7911)	(96, 34.7618)	(97, 34.7068)	(98, 34.6976)	(99, 34.6353)	(100, 34.5652)
PGDX17940P_WGS	(1, 27.7668)	(2, 28.9413)	(3, 30.6267)	(4, 31.1534)	(5, 31.6998)	(6, 34.9431)	(7, 35.7846)	(8, 36.1311)	(9, 36.5224)	(10, 36.6008)	(11, 36.6756)	(12, 36.6691)	(13, 36.651)	(14, 36.6352)	(15, 36.6062)	(16, 36.6566)	(17, 36.6488)	(18, 36.6901)	(19, 36.673)	(20, 36.6699)	(21, 36.6853)	(22, 36.6837)	(23, 36.6661)	(24, 36.6775)	(25, 36.6867)	(26, 36.6346)	(27, 36.6514)	(28, 36.6229)	(29, 36.6545)	(30, 36.6007)	(31, 36.6345)	(32, 36.617)	(33, 36.6376)	(34, 36.6281)	(35, 36.6212)	(36, 36.6071)	(37, 36.606)	(38, 36.6122)	(39, 36.6019)	(40, 36.601)	(41, 36.5653)	(42, 36.5082)	(43, 36.2225)	(44, 36.2627)	(45, 36.4705)	(46, 36.5157)	(47, 36.524)	(48, 36.5313)	(49, 36.4878)	(50, 36.4705)	(51, 36.4502)	(52, 36.435)	(53, 36.3869)	(54, 36.3612)	(55, 36.2383)	(56, 36.2371)	(57, 36.2245)	(58, 36.2041)	(59, 36.2209)	(60, 36.2282)	(61, 36.2347)	(62, 36.1924)	(63, 36.1511)	(64, 36.1968)	(65, 36.199)	(66, 36.1661)	(67, 36.1747)	(68, 36.1355)	(69, 36.1204)	(70, 36.0906)	(71, 36.0409)	(72, 36.0383)	(73, 36.0327)	(74, 36.0)	(75, 35.9288)	(76, 35.3372)	(77, 34.965)	(78, 34.8974)	(79, 34.8687)	(80, 34.859)	(81, 34.8569)	(82, 34.8163)	(83, 34.7991)	(84, 34.7903)	(85, 34.7813)	(86, 34.7736)	(87, 34.7183)	(88, 34.7026)	(89, 34.6891)	(90, 34.5062)	(91, 34.5836)	(92, 34.6096)	(93, 34.6051)	(94, 34.5855)	(95, 34.4999)	(96, 34.4804)	(97, 34.4494)	(98, 34.4257)	(99, 34.3165)	(100, 34.2731)
PGDX17941P_WGS	(1, 30.8843)	(2, 31.0467)	(3, 31.5053)	(4, 31.5056)	(5, 32.0307)	(6, 35.2969)	(7, 36.0766)	(8, 36.493)	(9, 36.6975)	(10, 36.7585)	(11, 36.7833)	(12, 36.7681)	(13, 36.7362)	(14, 36.7247)	(15, 36.7193)	(16, 36.7525)	(17, 36.747)	(18, 36.7845)	(19, 36.7649)	(20, 36.7653)	(21, 36.7722)	(22, 36.7743)	(23, 36.7522)	(24, 36.7502)	(25, 36.7687)	(26, 36.7081)	(27, 36.725)	(28, 36.7061)	(29, 36.7264)	(30, 36.6743)	(31, 36.7106)	(32, 36.6984)	(33, 36.7044)	(34, 36.7029)	(35, 36.6935)	(36, 36.689)	(37, 36.6766)	(38, 36.6788)	(39, 36.6716)	(40, 36.6801)	(41, 36.6733)	(42, 36.612)	(43, 36.5641)	(44, 36.5717)	(45, 36.6262)	(46, 36.6271)	(47, 36.6215)	(48, 36.6174)	(49, 36.5881)	(50, 36.5602)	(51, 36.5507)	(52, 36.5458)	(53, 36.498)	(54, 36.4711)	(55, 36.3754)	(56, 36.3716)	(57, 36.3671)	(58, 36.3581)	(59, 36.3593)	(60, 36.3659)	(61, 36.357)	(62, 36.316)	(63, 36.3124)	(64, 36.3601)	(65, 36.3296)	(66, 36.3263)	(67, 36.3245)	(68, 36.2842)	(69, 36.268)	(70, 36.251)	(71, 36.218)	(72, 36.2249)	(73, 36.2181)	(74, 36.2062)	(75, 36.1635)	(76, 36.0119)	(77, 35.9076)	(78, 35.8742)	(79, 35.8508)	(80, 35.8415)	(81, 35.8391)	(82, 35.8006)	(83, 35.7844)	(84, 35.7756)	(85, 35.7701)	(86, 35.7631)	(87, 35.7115)	(88, 35.699)	(89, 35.6872)	(90, 35.5004)	(91, 35.5802)	(92, 35.6106)	(93, 35.6091)	(94, 35.5926)	(95, 35.5071)	(96, 35.4906)	(97, 35.4645)	(98, 35.4413)	(99, 35.3313)	(100, 35.2908)
PGDX17949P_WGS	(1, 30.4884)	(2, 31.0578)	(3, 31.5434)	(4, 31.7746)	(5, 32.3808)	(6, 35.7763)	(7, 36.404)	(8, 36.741)	(9, 36.9169)	(10, 36.9587)	(11, 36.9511)	(12, 36.9386)	(13, 36.8761)	(14, 36.9135)	(15, 36.866)	(16, 36.9445)	(17, 36.9504)	(18, 36.9808)	(19, 36.9923)	(20, 36.9483)	(21, 36.9836)	(22, 36.957)	(23, 36.9027)	(24, 36.9553)	(25, 36.959)	(26, 36.9499)	(27, 36.9508)	(28, 36.9248)	(29, 36.9481)	(30, 36.9344)	(31, 36.8645)	(32, 36.8729)	(33, 36.9091)	(34, 36.9013)	(35, 36.891)	(36, 36.8074)	(37, 36.8527)	(38, 36.8542)	(39, 36.8739)	(40, 36.8628)	(41, 36.8361)	(42, 36.8367)	(43, 36.4883)	(44, 36.5777)	(45, 36.7915)	(46, 36.8391)	(47, 36.8363)	(48, 36.8412)	(49, 36.7977)	(50, 36.7826)	(51, 36.7624)	(52, 36.7358)	(53, 36.7024)	(54, 36.6824)	(55, 36.6469)	(56, 36.6033)	(57, 36.5524)	(58, 36.5452)	(59, 36.5507)	(60, 36.56)	(61, 36.5565)	(62, 36.4149)	(63, 36.4124)	(64, 36.4586)	(65, 36.4498)	(66, 36.4605)	(67, 36.4849)	(68, 36.4814)	(69, 36.478)	(70, 36.4498)	(71, 36.3752)	(72, 36.3902)	(73, 36.3946)	(74, 36.3704)	(75, 36.3186)	(76, 35.7704)	(77, 35.3235)	(78, 35.2397)	(79, 35.2215)	(80, 35.2173)	(81, 35.2103)	(82, 35.1933)	(83, 35.185)	(84, 35.175)	(85, 35.1631)	(86, 35.1361)	(87, 35.1122)	(88, 35.0998)	(89, 35.0937)	(90, 35.086)	(91, 35.0744)	(92, 35.032)	(93, 35.0092)	(94, 34.9848)	(95, 34.9245)	(96, 34.9027)	(97, 34.857)	(98, 34.8376)	(99, 34.81)	(100, 34.7448)
PGDX17951P_WGS	(1, 26.5115)	(2, 28.9222)	(3, 30.4073)	(4, 31.2006)	(5, 31.9503)	(6, 35.5746)	(7, 36.2266)	(8, 36.5877)	(9, 36.8131)	(10, 36.8467)	(11, 36.8637)	(12, 36.8356)	(13, 36.7749)	(14, 36.8142)	(15, 36.7668)	(16, 36.8716)	(17, 36.892)	(18, 36.9293)	(19, 36.9563)	(20, 36.9154)	(21, 36.959)	(22, 36.9345)	(23, 36.884)	(24, 36.938)	(25, 36.9494)	(26, 36.9413)	(27, 36.9442)	(28, 36.9184)	(29, 36.9393)	(30, 36.9315)	(31, 36.8624)	(32, 36.8729)	(33, 36.9007)	(34, 36.8813)	(35, 36.8812)	(36, 36.8041)	(37, 36.8451)	(38, 36.8561)	(39, 36.8692)	(40, 36.8743)	(41, 36.8677)	(42, 36.8266)	(43, 36.5082)	(44, 36.5672)	(45, 36.789)	(46, 36.8372)	(47, 36.8338)	(48, 36.8404)	(49, 36.7966)	(50, 36.7809)	(51, 36.7608)	(52, 36.7384)	(53, 36.7043)	(54, 36.6802)	(55, 36.651)	(56, 36.6072)	(57, 36.5583)	(58, 36.5517)	(59, 36.5533)	(60, 36.5663)	(61, 36.5612)	(62, 36.42)	(63, 36.4222)	(64, 36.4663)	(65, 36.4553)	(66, 36.4646)	(67, 36.4952)	(68, 36.4915)	(69, 36.4851)	(70, 36.4634)	(71, 36.3828)	(72, 36.4006)	(73, 36.4057)	(74, 36.3758)	(75, 36.3227)	(76, 35.7838)	(77, 35.3598)	(78, 35.2808)	(79, 35.2627)	(80, 35.2608)	(81, 35.255)	(82, 35.2387)	(83, 35.2318)	(84, 35.2198)	(85, 35.2097)	(86, 35.1803)	(87, 35.1596)	(88, 35.145)	(89, 35.139)	(90, 35.1329)	(91, 35.122)	(92, 35.0809)	(93, 35.0568)	(94, 35.0315)	(95, 34.97)	(96, 34.9488)	(97, 34.9028)	(98, 34.8828)	(99, 34.8527)	(100, 34.7859)
PGDX17967P_WGS	(1, 28.6514)	(2, 30.0682)	(3, 30.8956)	(4, 31.4256)	(5, 31.8925)	(6, 35.4452)	(7, 36.2853)	(8, 36.5463)	(9, 36.7001)	(10, 36.7881)	(11, 36.7623)	(12, 36.7881)	(13, 36.724)	(14, 36.7595)	(15, 36.7136)	(16, 36.81)	(17, 36.7332)	(18, 36.7555)	(19, 36.7357)	(20, 36.7885)	(21, 36.7222)	(22, 36.807)	(23, 36.7354)	(24, 36.8022)	(25, 36.7813)	(26, 36.8484)	(27, 36.6636)	(28, 36.7363)	(29, 36.8021)	(30, 36.7448)	(31, 36.7769)	(32, 36.7682)	(33, 36.7668)	(34, 36.7835)	(35, 36.7557)	(36, 36.7853)	(37, 36.7306)	(38, 36.7419)	(39, 36.7426)	(40, 36.7111)	(41, 36.7547)	(42, 36.4606)	(43, 36.3345)	(44, 36.4271)	(45, 36.6713)	(46, 36.7062)	(47, 36.7248)	(48, 36.7214)	(49, 36.6675)	(50, 36.628)	(51, 36.598)	(52, 36.6182)	(53, 36.571)	(54, 36.474)	(55, 36.4851)	(56, 36.405)	(57, 36.419)	(58, 36.3994)	(59, 36.3684)	(60, 36.4125)	(61, 36.3517)	(62, 36.3207)	(63, 36.3089)	(64, 36.3527)	(65, 36.3383)	(66, 36.2638)	(67, 36.3443)	(68, 36.3776)	(69, 36.3489)	(70, 36.3192)	(71, 36.2431)	(72, 36.2512)	(73, 36.2054)	(74, 36.1465)	(75, 35.9501)	(76, 35.1688)	(77, 34.719)	(78, 34.65)	(79, 34.6227)	(80, 34.5988)	(81, 34.5989)	(82, 34.5897)	(83, 34.5717)	(84, 34.5535)	(85, 34.5395)	(86, 34.5227)	(87, 34.5188)	(88, 34.5006)	(89, 34.4718)	(90, 34.4609)	(91, 34.4289)	(92, 34.3942)	(93, 34.3714)	(94, 34.3699)	(95, 34.3591)	(96, 34.3177)	(97, 34.2705)	(98, 34.2297)	(99, 34.1865)	(100, 34.0873)
PGDX17968P_WGS	(1, 25.7741)	(2, 28.8758)	(3, 29.8006)	(4, 31.1096)	(5, 31.8905)	(6, 35.4592)	(7, 36.1324)	(8, 36.5555)	(9, 36.6987)	(10, 36.7705)	(11, 36.7611)	(12, 36.8128)	(13, 36.7577)	(14, 36.7628)	(15, 36.7116)	(16, 36.8216)	(17, 36.7371)	(18, 36.7669)	(19, 36.7479)	(20, 36.8341)	(21, 36.755)	(22, 36.8064)	(23, 36.7656)	(24, 36.8256)	(25, 36.8199)	(26, 36.8584)	(27, 36.6889)	(28, 36.7669)	(29, 36.8294)	(30, 36.7782)	(31, 36.8254)	(32, 36.803)	(33, 36.8276)	(34, 36.8177)	(35, 36.8094)	(36, 36.8019)	(37, 36.8026)	(38, 36.7934)	(39, 36.7848)	(40, 36.7978)	(41, 36.7933)	(42, 36.7755)	(43, 36.6726)	(44, 36.6791)	(45, 36.7646)	(46, 36.7743)	(47, 36.7647)	(48, 36.7676)	(49, 36.7228)	(50, 36.7033)	(51, 36.6774)	(52, 36.6614)	(53, 36.6365)	(54, 36.6078)	(55, 36.5895)	(56, 36.5445)	(57, 36.5251)	(58, 36.5035)	(59, 36.4976)	(60, 36.4998)	(61, 36.4456)	(62, 36.4716)	(63, 36.4428)	(64, 36.4514)	(65, 36.4596)	(66, 36.3708)	(67, 36.4292)	(68, 36.4412)	(69, 36.4177)	(70, 36.3945)	(71, 36.3522)	(72, 36.359)	(73, 36.3636)	(74, 36.3467)	(75, 36.3114)	(76, 36.0453)	(77, 35.8431)	(78, 35.7965)	(79, 35.771)	(80, 35.7495)	(81, 35.7494)	(82, 35.7411)	(83, 35.7253)	(84, 35.711)	(85, 35.6993)	(86, 35.685)	(87, 35.6831)	(88, 35.665)	(89, 35.638)	(90, 35.6297)	(91, 35.5996)	(92, 35.5662)	(93, 35.5456)	(94, 35.5467)	(95, 35.5371)	(96, 35.4975)	(97, 35.453)	(98, 35.4154)	(99, 35.3724)	(100, 35.2739)
PGDX17971P_WGS	(1, 27.5898)	(2, 28.9074)	(3, 30.6197)	(4, 31.2691)	(5, 31.8889)	(6, 35.1697)	(7, 36.0012)	(8, 36.4075)	(9, 36.5963)	(10, 36.6989)	(11, 36.6906)	(12, 36.757)	(13, 36.6886)	(14, 36.7177)	(15, 36.6446)	(16, 36.7697)	(17, 36.6752)	(18, 36.7106)	(19, 36.692)	(20, 36.7726)	(21, 36.7004)	(22, 36.7554)	(23, 36.7093)	(24, 36.7853)	(25, 36.7721)	(26, 36.8198)	(27, 36.649)	(28, 36.7213)	(29, 36.7917)	(30, 36.7357)	(31, 36.7804)	(32, 36.7583)	(33, 36.7886)	(34, 36.7619)	(35, 36.7419)	(36, 36.7437)	(37, 36.7488)	(38, 36.7483)	(39, 36.748)	(40, 36.7443)	(41, 36.7057)	(42, 36.6907)	(43, 36.2703)	(44, 36.2999)	(45, 36.6216)	(46, 36.6874)	(47, 36.6955)	(48, 36.7134)	(49, 36.6535)	(50, 36.6455)	(51, 36.6106)	(52, 36.5854)	(53, 36.5569)	(54, 36.5274)	(55, 36.4813)	(56, 36.4346)	(57, 36.4147)	(58, 36.3765)	(59, 36.3919)	(60, 36.3929)	(61, 36.3553)	(62, 36.3801)	(63, 36.3085)	(64, 36.3035)	(65, 36.3557)	(66, 36.2296)	(67, 36.2998)	(68, 36.3199)	(69, 36.2952)	(70, 36.2535)	(71, 36.1889)	(72, 36.1877)	(73, 36.1909)	(74, 36.1479)	(75, 36.0744)	(76, 35.2104)	(77, 34.4965)	(78, 34.3753)	(79, 34.3405)	(80, 34.3143)	(81, 34.311)	(82, 34.3006)	(83, 34.2842)	(84, 34.2678)	(85, 34.253)	(86, 34.2346)	(87, 34.2297)	(88, 34.2077)	(89, 34.1784)	(90, 34.1654)	(91, 34.1319)	(92, 34.0941)	(93, 34.07)	(94, 34.0638)	(95, 34.0496)	(96, 34.0065)	(97, 33.9562)	(98, 33.9114)	(99, 33.8603)	(100, 33.7573)
PGDX17975P_WGS	(1, 31.4569)	(2, 30.8724)	(3, 31.4918)	(4, 31.7557)	(5, 32.2999)	(6, 35.6296)	(7, 36.3202)	(8, 36.6297)	(9, 36.8418)	(10, 36.8997)	(11, 36.9379)	(12, 36.922)	(13, 36.8401)	(14, 36.8464)	(15, 36.7102)	(16, 36.8302)	(17, 36.9067)	(18, 36.9228)	(19, 36.9373)	(20, 36.893)	(21, 36.9288)	(22, 36.9428)	(23, 36.7517)	(24, 36.8371)	(25, 36.8573)	(26, 36.8999)	(27, 36.7142)	(28, 36.793)	(29, 36.8663)	(30, 36.8885)	(31, 36.8755)	(32, 36.832)	(33, 36.8586)	(34, 36.7987)	(35, 36.7912)	(36, 36.7116)	(37, 36.7638)	(38, 36.7372)	(39, 36.7886)	(40, 36.7524)	(41, 36.8257)	(42, 36.5232)	(43, 36.5115)	(44, 36.6243)	(45, 36.7805)	(46, 36.7984)	(47, 36.8052)	(48, 36.7978)	(49, 36.7506)	(50, 36.7012)	(51, 36.6793)	(52, 36.6575)	(53, 36.5825)	(54, 36.5329)	(55, 36.56)	(56, 36.4992)	(57, 36.5252)	(58, 36.4471)	(59, 36.4327)	(60, 36.4998)	(61, 36.4055)	(62, 36.4098)	(63, 36.3966)	(64, 36.4652)	(65, 36.4198)	(66, 36.4068)	(67, 36.4265)	(68, 36.3767)	(69, 36.394)	(70, 36.3891)	(71, 36.2808)	(72, 36.3251)	(73, 36.2812)	(74, 36.1989)	(75, 36.0243)	(76, 35.4877)	(77, 35.1926)	(78, 35.1612)	(79, 35.1497)	(80, 35.1371)	(81, 35.1153)	(82, 35.0978)	(83, 34.9722)	(84, 35.0207)	(85, 35.034)	(86, 34.9742)	(87, 34.9837)	(88, 35.0065)	(89, 35.0097)	(90, 34.9923)	(91, 34.9692)	(92, 34.9368)	(93, 34.9257)	(94, 34.9031)	(95, 34.8623)	(96, 34.8463)	(97, 34.8195)	(98, 34.7719)	(99, 34.7186)	(100, 34.6751)
PGDX17976P_WGS	(1, 31.2762)	(2, 30.8715)	(3, 31.4913)	(4, 31.7579)	(5, 32.3231)	(6, 35.644)	(7, 36.2964)	(8, 36.6882)	(9, 36.8531)	(10, 36.9032)	(11, 36.9323)	(12, 36.9275)	(13, 36.8556)	(14, 36.8685)	(15, 36.7299)	(16, 36.8548)	(17, 36.8953)	(18, 36.9258)	(19, 36.934)	(20, 36.9129)	(21, 36.9382)	(22, 36.9085)	(23, 36.7575)	(24, 36.8335)	(25, 36.8707)	(26, 36.8964)	(27, 36.7332)	(28, 36.8085)	(29, 36.8729)	(30, 36.8866)	(31, 36.881)	(32, 36.8335)	(33, 36.8634)	(34, 36.8308)	(35, 36.8373)	(36, 36.7237)	(37, 36.802)	(38, 36.7815)	(39, 36.8051)	(40, 36.7988)	(41, 36.8355)	(42, 36.7336)	(43, 36.4291)	(44, 36.45)	(45, 36.7369)	(46, 36.79)	(47, 36.7902)	(48, 36.8006)	(49, 36.745)	(50, 36.7193)	(51, 36.6893)	(52, 36.6356)	(53, 36.5717)	(54, 36.5784)	(55, 36.5459)	(56, 36.5153)	(57, 36.524)	(58, 36.4184)	(59, 36.4487)	(60, 36.4775)	(61, 36.4112)	(62, 36.4627)	(63, 36.4)	(64, 36.4142)	(65, 36.4387)	(66, 36.3794)	(67, 36.3956)	(68, 36.3375)	(69, 36.359)	(70, 36.3442)	(71, 36.2428)	(72, 36.2734)	(73, 36.2764)	(74, 36.2441)	(75, 36.1475)	(76, 35.4444)	(77, 34.7724)	(78, 34.609)	(79, 34.5828)	(80, 34.5661)	(81, 34.542)	(82, 34.5215)	(83, 34.3992)	(84, 34.4471)	(85, 34.4568)	(86, 34.3975)	(87, 34.4021)	(88, 34.4223)	(89, 34.4259)	(90, 34.4085)	(91, 34.3827)	(92, 34.3483)	(93, 34.3355)	(94, 34.3126)	(95, 34.2721)	(96, 34.2572)	(97, 34.2269)	(98, 34.1797)	(99, 34.128)	(100, 34.0864)
PGDX17978P_WGS	(1, 29.458)	(2, 30.3547)	(3, 30.9431)	(4, 31.525)	(5, 31.9792)	(6, 35.5057)	(7, 36.3207)	(8, 36.604)	(9, 36.8101)	(10, 36.8684)	(11, 36.8953)	(12, 36.8566)	(13, 36.794)	(14, 36.8297)	(15, 36.6927)	(16, 36.8141)	(17, 36.8766)	(18, 36.9059)	(19, 36.9194)	(20, 36.8729)	(21, 36.8822)	(22, 36.8982)	(23, 36.7199)	(24, 36.8144)	(25, 36.8406)	(26, 36.881)	(27, 36.6882)	(28, 36.7591)	(29, 36.833)	(30, 36.8529)	(31, 36.8522)	(32, 36.7881)	(33, 36.8031)	(34, 36.8193)	(35, 36.7548)	(36, 36.6175)	(37, 36.6944)	(38, 36.6799)	(39, 36.7349)	(40, 36.7129)	(41, 36.784)	(42, 36.4819)	(43, 36.3764)	(44, 36.4836)	(45, 36.7105)	(46, 36.7484)	(47, 36.7596)	(48, 36.7551)	(49, 36.7035)	(50, 36.6601)	(51, 36.634)	(52, 36.611)	(53, 36.5329)	(54, 36.477)	(55, 36.4925)	(56, 36.4325)	(57, 36.4549)	(58, 36.3702)	(59, 36.3642)	(60, 36.4306)	(61, 36.3416)	(62, 36.3438)	(63, 36.3186)	(64, 36.3823)	(65, 36.3513)	(66, 36.3267)	(67, 36.3481)	(68, 36.2996)	(69, 36.3159)	(70, 36.3056)	(71, 36.1925)	(72, 36.2346)	(73, 36.1965)	(74, 36.1542)	(75, 35.9532)	(76, 35.204)	(77, 34.728)	(78, 34.6578)	(79, 34.6448)	(80, 34.6288)	(81, 34.6092)	(82, 34.5901)	(83, 34.4642)	(84, 34.5083)	(85, 34.5164)	(86, 34.458)	(87, 34.4632)	(88, 34.4841)	(89, 34.4865)	(90, 34.4669)	(91, 34.4429)	(92, 34.407)	(93, 34.3936)	(94, 34.3708)	(95, 34.3293)	(96, 34.3132)	(97, 34.2828)	(98, 34.2335)	(99, 34.1795)	(100, 34.1342)
