Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
PGDX17779P5_WGS	(1, 55.5423)	(2, 55.9144)	(3, 37.660900000000005)	(4, 42.1254)	(5, 40.344)	(6, 40.956199999999995)	(7, 37.075399999999995)	(8, 37.1992)	(9, 40.6487)	(10, 43.5079)	(11, 44.3304)	(12, 43.518499999999996)	(13, 42.6422)	(14, 42.6506)	(15, 42.1853)	(16, 42.7401)	(17, 42.784299999999995)	(18, 42.539100000000005)	(19, 42.639700000000005)	(20, 42.918)	(21, 43.2199)	(22, 42.5514)	(23, 42.2718)	(24, 42.282199999999996)	(25, 42.678)	(26, 43.0919)	(27, 43.0998)	(28, 43.444500000000005)	(29, 43.393100000000004)	(30, 42.7871)	(31, 42.678399999999996)	(32, 42.1838)	(33, 42.329899999999995)	(34, 42.4077)	(35, 42.8033)	(36, 42.660599999999995)	(37, 42.4256)	(38, 42.565599999999996)	(39, 42.546800000000005)	(40, 42.9734)	(41, 43.2006)	(42, 42.4837)	(43, 42.1958)	(44, 41.9204)	(45, 41.7974)	(46, 42.4254)	(47, 42.4093)	(48, 42.389500000000005)	(49, 42.5287)	(50, 42.754799999999996)	(51, 42.9907)	(52, 41.6483)	(53, 41.8399)	(54, 42.2521)	(55, 42.4206)	(56, 42.636)	(57, 41.9416)	(58, 42.3127)	(59, 42.1159)	(60, 42.2899)	(61, 42.6852)	(62, 42.4766)	(63, 41.788799999999995)	(64, 41.6304)	(65, 41.7906)	(66, 42.1194)	(67, 42.0466)	(68, 42.2504)	(69, 42.191)	(70, 41.8095)	(71, 42.159)	(72, 41.8388)	(73, 42.085699999999996)	(74, 41.9595)	(75, 42.0068)	(76, 42.254000000000005)	(77, 42.3564)	(78, 42.4016)	(79, 42.5278)	(80, 43.0353)	(81, 43.0635)	(82, 42.8879)	(83, 43.065)	(84, 42.9927)	(85, 43.147200000000005)	(86, 42.873400000000004)	(87, 42.5935)	(88, 42.379)	(89, 42.5482)	(90, 42.4901)	(91, 42.7644)	(92, 42.472100000000005)	(93, 42.3487)	(94, 42.7475)	(95, 42.2081)	(96, 42.031)	(97, 40.0074)	(98, 36.4974)	(99, 38.6284)	(100, 33.4148)
PGDX17780P6_WGS	(1, 55.2485)	(2, 56.262299999999996)	(3, 36.5207)	(4, 42.0573)	(5, 40.1277)	(6, 40.3913)	(7, 35.7364)	(8, 35.914)	(9, 40.2636)	(10, 42.4823)	(11, 44.1182)	(12, 43.3641)	(13, 41.6259)	(14, 42.3324)	(15, 41.0443)	(16, 42.426700000000004)	(17, 42.4506)	(18, 41.5955)	(19, 42.4508)	(20, 41.8649)	(21, 43.0018)	(22, 41.6122)	(23, 41.2557)	(24, 41.9559)	(25, 41.5422)	(26, 42.731)	(27, 42.702600000000004)	(28, 42.3398)	(29, 43.1109)	(30, 41.7702)	(31, 42.4263)	(32, 41.1891)	(33, 42.0827)	(34, 42.2457)	(35, 41.5529)	(36, 41.4066)	(37, 41.1443)	(38, 42.1842)	(39, 41.489399999999996)	(40, 42.6838)	(41, 41.956700000000005)	(42, 41.467)	(43, 41.1462)	(44, 41.6303)	(45, 40.678799999999995)	(46, 42.0831)	(47, 42.0618)	(48, 41.2024)	(49, 41.3986)	(50, 41.6439)	(51, 42.6589)	(52, 41.4923)	(53, 41.6348)	(54, 41.8806)	(55, 41.2609)	(56, 42.243900000000004)	(57, 40.7164)	(58, 41.1561)	(59, 41.793400000000005)	(60, 41.208299999999994)	(61, 42.423300000000005)	(62, 42.1984)	(63, 40.6834)	(64, 40.588)	(65, 41.4672)	(66, 40.88)	(67, 40.8579)	(68, 41.0407)	(69, 41.0118)	(70, 40.6331)	(71, 40.8434)	(72, 40.5866)	(73, 40.8788)	(74, 40.7717)	(75, 40.7839)	(76, 40.983000000000004)	(77, 41.1924)	(78, 41.3871)	(79, 41.6106)	(80, 42.045)	(81, 42.099599999999995)	(82, 41.9128)	(83, 42.1334)	(84, 42.0553)	(85, 42.2091)	(86, 41.9282)	(87, 41.8206)	(88, 41.5728)	(89, 41.6742)	(90, 41.5856)	(91, 41.917100000000005)	(92, 41.7587)	(93, 41.6499)	(94, 41.9672)	(95, 41.443400000000004)	(96, 41.2631)	(97, 39.2913)	(98, 35.6919)	(99, 37.865)	(100, 32.7254)
PGDX17781P7_WGS	(1, 53.98349999999999)	(2, 54.630199999999995)	(3, 36.2494)	(4, 43.1034)	(5, 41.5133)	(6, 41.0956)	(7, 35.3393)	(8, 36.3653)	(9, 41.035199999999996)	(10, 42.7263)	(11, 45.5386)	(12, 43.8801)	(13, 41.8964)	(14, 43.0157)	(15, 41.3575)	(16, 43.8579)	(17, 42.9209)	(18, 41.75)	(19, 42.998999999999995)	(20, 42.0949)	(21, 43.5549)	(22, 41.0202)	(23, 41.511199999999995)	(24, 42.5624)	(25, 41.7966)	(26, 44.088)	(27, 43.1636)	(28, 42.547200000000004)	(29, 43.6059)	(30, 42.0435)	(31, 43.0904)	(32, 41.5006)	(33, 43.528800000000004)	(34, 42.833)	(35, 41.9273)	(36, 43.9056)	(37, 43.5551)	(38, 42.7598)	(39, 40.840199999999996)	(40, 41.1214)	(41, 41.3506)	(42, 40.9179)	(43, 41.46)	(44, 42.2613)	(45, 41.0211)	(46, 43.498799999999996)	(47, 42.6184)	(48, 40.6162)	(49, 40.8474)	(50, 42.004000000000005)	(51, 44.1738)	(52, 43.0087)	(53, 43.1126)	(54, 42.536699999999996)	(55, 41.6128)	(56, 42.818)	(57, 40.1713)	(58, 41.4527)	(59, 42.3865)	(60, 41.5621)	(61, 43.8512)	(62, 42.7976)	(63, 40.143)	(64, 40.9863)	(65, 42.1626)	(66, 40.3682)	(67, 40.2685)	(68, 40.4871)	(69, 40.4947)	(70, 40.172799999999995)	(71, 40.3109)	(72, 40.0173)	(73, 40.319500000000005)	(74, 40.2493)	(75, 40.2835)	(76, 40.7186)	(77, 41.113699999999994)	(78, 41.532599999999995)	(79, 41.7151)	(80, 42.1937)	(81, 42.2866)	(82, 42.180800000000005)	(83, 42.4835)	(84, 42.578500000000005)	(85, 42.8024)	(86, 42.5724)	(87, 42.4064)	(88, 42.0796)	(89, 42.0541)	(90, 41.978100000000005)	(91, 42.326)	(92, 42.214600000000004)	(93, 42.242000000000004)	(94, 42.6203)	(95, 42.0201)	(96, 41.857499999999995)	(97, 39.7776)	(98, 36.1925)	(99, 38.4876)	(100, 33.3902)
PGDX17940P_WGS	(1, 57.93620000000001)	(2, 55.037400000000005)	(3, 36.2215)	(4, 43.816500000000005)	(5, 42.2998)	(6, 42.4234)	(7, 35.1727)	(8, 35.5539)	(9, 42.6526)	(10, 42.0699)	(11, 46.4373)	(12, 45.6044)	(13, 41.282999999999994)	(14, 44.697700000000005)	(15, 40.7288)	(16, 44.7437)	(17, 44.6623)	(18, 41.1706)	(19, 44.808)	(20, 41.6915)	(21, 45.4164)	(22, 41.3358)	(23, 41.0416)	(24, 44.3022)	(25, 41.1946)	(26, 44.9869)	(27, 44.864)	(28, 41.9798)	(29, 45.419599999999996)	(30, 41.5503)	(31, 44.884299999999996)	(32, 41.0052)	(33, 44.3878)	(34, 40.9008)	(35, 41.3375)	(36, 44.7494)	(37, 40.8209)	(38, 44.466699999999996)	(39, 41.1782)	(40, 45.167699999999996)	(41, 45.3144)	(42, 41.1201)	(43, 40.974500000000006)	(44, 43.981700000000004)	(45, 40.441300000000005)	(46, 44.4505)	(47, 44.2464)	(48, 40.7538)	(49, 40.9816)	(50, 41.4616)	(51, 45.2252)	(52, 43.9896)	(53, 44.1186)	(54, 44.3343)	(55, 41.0621)	(56, 44.559)	(57, 40.3249)	(58, 40.840199999999996)	(59, 44.1571)	(60, 40.9939)	(61, 44.8953)	(62, 44.595800000000004)	(63, 40.4508)	(64, 40.4732)	(65, 43.9573)	(66, 40.6532)	(67, 40.455200000000005)	(68, 40.7169)	(69, 40.7665)	(70, 40.3982)	(71, 40.501599999999996)	(72, 40.2284)	(73, 40.590399999999995)	(74, 40.4921)	(75, 40.462199999999996)	(76, 40.6907)	(77, 41.1291)	(78, 41.4315)	(79, 41.9023)	(80, 42.2937)	(81, 42.5279)	(82, 42.3985)	(83, 42.4627)	(84, 42.63)	(85, 42.8289)	(86, 42.6321)	(87, 42.5587)	(88, 42.464400000000005)	(89, 42.5357)	(90, 42.3826)	(91, 42.7081)	(92, 42.713)	(93, 42.7348)	(94, 43.0611)	(95, 42.5988)	(96, 42.2653)	(97, 40.265699999999995)	(98, 36.6203)	(99, 38.7797)	(100, 33.7988)
PGDX17941P_WGS	(1, 53.9454)	(2, 56.506)	(3, 36.8934)	(4, 42.6179)	(5, 40.421600000000005)	(6, 40.996500000000005)	(7, 36.1124)	(8, 36.398)	(9, 40.9263)	(10, 43.0025)	(11, 44.758900000000004)	(12, 43.9966)	(13, 42.297200000000004)	(14, 43.0867)	(15, 41.7235)	(16, 43.1381)	(17, 43.1357)	(18, 42.3041)	(19, 43.3143)	(20, 42.7892)	(21, 43.868)	(22, 42.458)	(23, 42.155300000000004)	(24, 42.744)	(25, 42.2759)	(26, 43.5102)	(27, 43.4496)	(28, 43.192)	(29, 44.0704)	(30, 42.7818)	(31, 43.425399999999996)	(32, 42.1891)	(33, 43.047200000000004)	(34, 43.1127)	(35, 42.450900000000004)	(36, 43.3014)	(37, 41.9371)	(38, 42.257400000000004)	(39, 43.3619)	(40, 42.6854)	(41, 42.9253)	(42, 42.4309)	(43, 42.191)	(44, 42.666900000000005)	(45, 41.665)	(46, 43.0321)	(47, 42.957699999999996)	(48, 42.1769)	(49, 42.3867)	(50, 42.7925)	(51, 43.9094)	(52, 42.742799999999995)	(53, 42.7994)	(54, 43.0248)	(55, 42.3646)	(56, 43.2654)	(57, 41.7404)	(58, 42.2604)	(59, 42.9557)	(60, 42.4158)	(61, 43.6427)	(62, 43.4065)	(63, 41.8887)	(64, 41.842800000000004)	(65, 42.7183)	(66, 42.0078)	(67, 41.9022)	(68, 42.1765)	(69, 42.2176)	(70, 41.8783)	(71, 41.9878)	(72, 41.7123)	(73, 42.099399999999996)	(74, 41.9987)	(75, 41.9411)	(76, 42.0679)	(77, 42.3208)	(78, 42.5342)	(79, 42.7157)	(80, 43.1891)	(81, 43.0847)	(82, 42.9969)	(83, 43.257400000000004)	(84, 43.2404)	(85, 43.3031)	(86, 43.0425)	(87, 42.9837)	(88, 42.778)	(89, 42.8258)	(90, 42.8097)	(91, 43.1031)	(92, 42.972100000000005)	(93, 42.951499999999996)	(94, 43.2616)	(95, 42.7055)	(96, 42.510999999999996)	(97, 40.4848)	(98, 36.924099999999996)	(99, 39.1047)	(100, 33.8644)
PGDX17949P_WGS	(1, 54.827000000000005)	(2, 53.8281)	(3, 35.2432)	(4, 42.7176)	(5, 40.7228)	(6, 41.1115)	(7, 34.1426)	(8, 34.5282)	(9, 41.409099999999995)	(10, 40.928399999999996)	(11, 45.1639)	(12, 44.474799999999995)	(13, 40.2634)	(14, 43.5307)	(15, 39.6524)	(16, 43.5905)	(17, 43.581599999999995)	(18, 40.2481)	(19, 43.7046)	(20, 40.6827)	(21, 44.2665)	(22, 40.3405)	(23, 40.074)	(24, 43.2134)	(25, 40.1469)	(26, 43.8811)	(27, 43.7936)	(28, 41.050599999999996)	(29, 44.3762)	(30, 40.5947)	(31, 43.762299999999996)	(32, 40.085300000000004)	(33, 43.3401)	(34, 39.8872)	(35, 40.1248)	(36, 40.2107)	(37, 43.218)	(38, 40.0324)	(39, 43.8035)	(40, 43.9444)	(41, 40.6679)	(42, 40.1726)	(43, 40.1098)	(44, 42.9127)	(45, 39.4925)	(46, 43.341)	(47, 43.1578)	(48, 39.7817)	(49, 39.9922)	(50, 40.4941)	(51, 44.1268)	(52, 42.9892)	(53, 43.087599999999995)	(54, 43.202400000000004)	(55, 40.0325)	(56, 43.379400000000004)	(57, 39.415499999999994)	(58, 39.949)	(59, 43.0597)	(60, 40.0388)	(61, 43.8141)	(62, 43.534)	(63, 39.5172)	(64, 39.5267)	(65, 42.7804)	(66, 39.575700000000005)	(67, 39.5026)	(68, 39.7545)	(69, 39.7554)	(70, 39.3494)	(71, 39.4827)	(72, 39.296)	(73, 39.655499999999996)	(74, 39.5248)	(75, 39.4343)	(76, 39.6154)	(77, 40.0384)	(78, 40.4498)	(79, 40.6955)	(80, 41.357)	(81, 41.4127)	(82, 41.1068)	(83, 41.375)	(84, 41.4386)	(85, 41.6831)	(86, 41.3297)	(87, 41.4497)	(88, 41.4229)	(89, 41.3305)	(90, 41.098600000000005)	(91, 41.529500000000006)	(92, 41.543400000000005)	(93, 41.5205)	(94, 41.9132)	(95, 41.4647)	(96, 41.0935)	(97, 39.1272)	(98, 35.4499)	(99, 37.628299999999996)	(100, 32.6848)
PGDX17951P_WGS	(1, 55.124700000000004)	(2, 55.1596)	(3, 36.0415)	(4, 44.379999999999995)	(5, 42.2421)	(6, 42.3342)	(7, 35.2448)	(8, 35.7524)	(9, 42.4235)	(10, 42.1641)	(11, 46.3304)	(12, 45.4305)	(13, 41.524899999999995)	(14, 44.4968)	(15, 40.8673)	(16, 44.6373)	(17, 44.5097)	(18, 41.3939)	(19, 44.597300000000004)	(20, 41.8793)	(21, 45.158300000000004)	(22, 41.3981)	(23, 41.3191)	(24, 44.1853)	(25, 41.4713)	(26, 45.0283)	(27, 44.8687)	(28, 42.3373)	(29, 45.3476)	(30, 41.839)	(31, 44.7338)	(32, 41.3257)	(33, 44.3335)	(34, 41.103)	(35, 41.6151)	(36, 44.946799999999996)	(37, 44.333)	(38, 41.3864)	(39, 44.6656)	(40, 41.535)	(41, 41.794799999999995)	(42, 41.3318)	(43, 41.3483)	(44, 43.959399999999995)	(45, 40.7958)	(46, 44.5409)	(47, 44.3197)	(48, 41.0708)	(49, 41.2564)	(50, 41.812)	(51, 45.353500000000004)	(52, 44.211)	(53, 44.317499999999995)	(54, 44.3825)	(55, 41.4536)	(56, 44.5625)	(57, 40.678399999999996)	(58, 41.318599999999996)	(59, 44.2094)	(60, 41.4033)	(61, 45.0073)	(62, 44.6745)	(63, 40.754400000000004)	(64, 40.9085)	(65, 44.006099999999996)	(66, 40.9179)	(67, 40.8345)	(68, 41.087)	(69, 41.1108)	(70, 40.703)	(71, 40.8196)	(72, 40.5964)	(73, 40.945100000000004)	(74, 40.8185)	(75, 40.7349)	(76, 40.990300000000005)	(77, 41.4395)	(78, 41.8224)	(79, 42.1562)	(80, 42.6323)	(81, 42.6691)	(82, 42.4706)	(83, 42.802800000000005)	(84, 42.9294)	(85, 43.1248)	(86, 42.8863)	(87, 42.9276)	(88, 42.7371)	(89, 42.6708)	(90, 42.4458)	(91, 42.849900000000005)	(92, 42.824)	(93, 42.8906)	(94, 43.2295)	(95, 42.7333)	(96, 42.4209)	(97, 40.4063)	(98, 36.7542)	(99, 38.9627)	(100, 33.8569)
PGDX17967P_WGS	(1, 54.7952)	(2, 53.0193)	(3, 36.674)	(4, 43.7876)	(5, 41.957899999999995)	(6, 40.0615)	(7, 33.4822)	(8, 35.9874)	(9, 40.1794)	(10, 42.5079)	(11, 46.292100000000005)	(12, 43.4281)	(13, 42.0365)	(14, 42.4692)	(15, 41.3789)	(16, 44.7245)	(17, 42.525)	(18, 41.9856)	(19, 42.6757)	(20, 42.3331)	(21, 43.195)	(22, 39.8125)	(23, 41.7096)	(24, 42.0677)	(25, 41.808800000000005)	(26, 44.972899999999996)	(27, 42.7074)	(28, 42.632799999999996)	(29, 43.2081)	(30, 42.2428)	(31, 42.6778)	(32, 41.6836)	(33, 42.1547)	(34, 39.3579)	(35, 41.9831)	(36, 44.8109)	(37, 42.2025)	(38, 39.401)	(39, 41.8961)	(40, 42.789899999999996)	(41, 40.0882)	(42, 39.6492)	(43, 41.5809)	(44, 41.8201)	(45, 41.0897)	(46, 44.352999999999994)	(47, 42.046499999999995)	(48, 39.275)	(49, 39.5257)	(50, 42.113)	(51, 45.1471)	(52, 44.0976)	(53, 44.1307)	(54, 42.1184)	(55, 41.6186)	(56, 42.2588)	(57, 38.8578)	(58, 41.4974)	(59, 41.9681)	(60, 41.688399999999994)	(61, 44.8135)	(62, 42.3622)	(63, 38.940999999999995)	(64, 41.0987)	(65, 41.6987)	(66, 39.0239)	(67, 38.8902)	(68, 39.1502)	(69, 39.1571)	(70, 38.8619)	(71, 38.947900000000004)	(72, 38.6864)	(73, 39.0225)	(74, 38.9058)	(75, 38.894800000000004)	(76, 39.2122)	(77, 39.76)	(78, 40.3105)	(79, 40.427800000000005)	(80, 41.2754)	(81, 41.076)	(82, 40.7406)	(83, 41.1428)	(84, 41.4812)	(85, 41.6439)	(86, 41.4092)	(87, 41.5921)	(88, 41.2232)	(89, 41.010000000000005)	(90, 40.9487)	(91, 41.4863)	(92, 41.5754)	(93, 41.8155)	(94, 42.2248)	(95, 41.4784)	(96, 41.3183)	(97, 39.1366)	(98, 35.4974)	(99, 38.007000000000005)	(100, 32.996700000000004)
PGDX17968P_WGS	(1, 56.2173)	(2, 55.858799999999995)	(3, 36.601800000000004)	(4, 42.692600000000006)	(5, 40.6813)	(6, 41.1785)	(7, 35.7857)	(8, 36.1566)	(9, 41.2769)	(10, 42.7271)	(11, 45.145)	(12, 44.206)	(13, 41.9379)	(14, 43.1973)	(15, 41.2802)	(16, 43.3745)	(17, 43.3049)	(18, 41.856)	(19, 43.3643)	(20, 42.2034)	(21, 43.9688)	(22, 41.8099)	(23, 41.5785)	(24, 42.8589)	(25, 41.7268)	(26, 43.6072)	(27, 43.5423)	(28, 42.626799999999996)	(29, 44.028800000000004)	(30, 42.208800000000004)	(31, 43.3996)	(32, 41.567)	(33, 42.898599999999995)	(34, 41.5661)	(35, 43.3236)	(36, 41.7176)	(37, 43.0743)	(38, 43.0361)	(39, 41.7356)	(40, 43.7859)	(41, 43.8012)	(42, 41.6043)	(43, 41.470600000000005)	(44, 42.5343)	(45, 40.954499999999996)	(46, 42.954)	(47, 42.7598)	(48, 41.1959)	(49, 41.4253)	(50, 41.9504)	(51, 43.729)	(52, 42.5522)	(53, 42.6182)	(54, 42.7502)	(55, 41.531400000000005)	(56, 42.9921)	(57, 40.7884)	(58, 41.368700000000004)	(59, 42.5914)	(60, 41.4809)	(61, 43.4319)	(62, 43.0668)	(63, 40.8519)	(64, 40.8958)	(65, 42.363)	(66, 40.9728)	(67, 40.869699999999995)	(68, 41.1305)	(69, 41.1207)	(70, 40.7311)	(71, 40.8583)	(72, 40.6471)	(73, 40.9684)	(74, 40.815400000000004)	(75, 40.7891)	(76, 40.9433)	(77, 41.1838)	(78, 41.5149)	(79, 41.7389)	(80, 42.1676)	(81, 42.217)	(82, 42.1323)	(83, 42.3291)	(84, 42.3124)	(85, 42.4296)	(86, 42.151300000000006)	(87, 42.0995)	(88, 41.9415)	(89, 42.0531)	(90, 41.938900000000004)	(91, 42.287400000000005)	(92, 42.2028)	(93, 42.1864)	(94, 42.4823)	(95, 41.9273)	(96, 41.7162)	(97, 39.679199999999994)	(98, 36.0373)	(99, 38.2706)	(100, 33.1767)
PGDX17971P_WGS	(1, 57.0435)	(2, 52.899300000000004)	(3, 36.100300000000004)	(4, 45.6186)	(5, 43.7612)	(6, 43.7259)	(7, 34.8243)	(8, 35.472500000000004)	(9, 44.03)	(10, 41.247)	(11, 47.5829)	(12, 46.6856)	(13, 40.691)	(14, 45.813500000000005)	(15, 40.0534)	(16, 46.082699999999996)	(17, 45.9424)	(18, 40.6604)	(19, 45.9035)	(20, 40.989)	(21, 46.5062)	(22, 40.4306)	(23, 40.5026)	(24, 45.5257)	(25, 40.572599999999994)	(26, 46.4246)	(27, 46.2291)	(28, 41.4388)	(29, 46.657700000000006)	(30, 40.9832)	(31, 46.0256)	(32, 40.4293)	(33, 45.7044)	(34, 40.1439)	(35, 40.6573)	(36, 45.8755)	(37, 40.2785)	(38, 45.7577)	(39, 40.6383)	(40, 46.5481)	(41, 46.4593)	(42, 40.380300000000005)	(43, 40.4068)	(44, 45.2526)	(45, 39.896300000000004)	(46, 45.8968)	(47, 45.580999999999996)	(48, 40.0804)	(49, 40.207100000000004)	(50, 40.8104)	(51, 46.602)	(52, 45.462399999999995)	(53, 45.593)	(54, 45.5544)	(55, 40.447100000000006)	(56, 45.7405)	(57, 39.6535)	(58, 40.315)	(59, 45.3741)	(60, 40.398)	(61, 46.2633)	(62, 45.8236)	(63, 39.7067)	(64, 39.8755)	(65, 45.134)	(66, 39.83)	(67, 39.7108)	(68, 39.9567)	(69, 39.8842)	(70, 39.514300000000006)	(71, 39.7008)	(72, 39.5021)	(73, 39.882600000000004)	(74, 39.7264)	(75, 39.6674)	(76, 39.9397)	(77, 40.498200000000004)	(78, 41.017399999999995)	(79, 41.5443)	(80, 41.8326)	(81, 42.296299999999995)	(82, 42.233900000000006)	(83, 42.1989)	(84, 42.465399999999995)	(85, 42.6835)	(86, 42.4989)	(87, 42.5745)	(88, 42.5358)	(89, 42.540299999999995)	(90, 42.2513)	(91, 42.6402)	(92, 42.831399999999995)	(93, 42.9041)	(94, 43.3288)	(95, 42.8018)	(96, 42.3685)	(97, 40.4918)	(98, 36.7259)	(99, 38.839800000000004)	(100, 33.9538)
PGDX17975P_WGS	(1, 54.2307)	(2, 55.5277)	(3, 38.092999999999996)	(4, 44.3592)	(5, 42.2633)	(6, 40.562599999999996)	(7, 35.1573)	(8, 37.6171)	(9, 40.6061)	(10, 44.066100000000006)	(11, 46.4868)	(12, 43.4843)	(13, 43.3455)	(14, 42.581599999999995)	(15, 42.796299999999995)	(16, 44.8437)	(17, 42.5786)	(18, 43.2943)	(19, 42.7347)	(20, 43.7209)	(21, 43.3534)	(22, 41.2212)	(23, 43.141400000000004)	(24, 42.2181)	(25, 43.2481)	(26, 45.153999999999996)	(27, 42.9074)	(28, 44.088300000000004)	(29, 43.4638)	(30, 43.6892)	(31, 42.8553)	(32, 43.1239)	(33, 44.6311)	(34, 42.5402)	(35, 43.397200000000005)	(36, 45.0242)	(37, 44.604)	(38, 42.4805)	(39, 41.0274)	(40, 41.3447)	(41, 41.6406)	(42, 41.1504)	(43, 43.006699999999995)	(44, 42.032199999999996)	(45, 42.5777)	(46, 44.6049)	(47, 42.2618)	(48, 40.751799999999996)	(49, 40.9913)	(50, 43.5848)	(51, 45.3883)	(52, 44.2121)	(53, 44.2466)	(54, 42.3444)	(55, 43.1569)	(56, 42.5477)	(57, 40.3766)	(58, 42.978899999999996)	(59, 42.225699999999996)	(60, 43.186099999999996)	(61, 45.0766)	(62, 42.601099999999995)	(63, 40.4593)	(64, 42.6008)	(65, 41.9514)	(66, 40.5674)	(67, 40.436899999999994)	(68, 40.7127)	(69, 40.7454)	(70, 40.3881)	(71, 40.5195)	(72, 40.2086)	(73, 40.6032)	(74, 40.5141)	(75, 40.503099999999996)	(76, 40.8301)	(77, 41.3132)	(78, 41.9328)	(79, 42.0497)	(80, 42.5805)	(81, 42.6995)	(82, 42.3051)	(83, 42.7852)	(84, 43.030499999999996)	(85, 43.2032)	(86, 43.1468)	(87, 42.9602)	(88, 42.369099999999996)	(89, 42.188199999999995)	(90, 42.1241)	(91, 42.7323)	(92, 42.6632)	(93, 42.841)	(94, 43.2579)	(95, 42.4769)	(96, 42.3486)	(97, 40.0576)	(98, 36.5215)	(99, 39.042300000000004)	(100, 33.893499999999996)
PGDX17976P_WGS	(1, 56.057100000000005)	(2, 54.09119999999999)	(3, 35.1769)	(4, 44.675799999999995)	(5, 42.6653)	(6, 42.9548)	(7, 34.0024)	(8, 34.604)	(9, 42.8607)	(10, 41.002)	(11, 46.9589)	(12, 45.8151)	(13, 40.2659)	(14, 44.8534)	(15, 39.7142)	(16, 45.256)	(17, 44.8211)	(18, 40.170899999999996)	(19, 44.9897)	(20, 40.5845)	(21, 45.5582)	(22, 39.9277)	(23, 39.9815)	(24, 44.379200000000004)	(25, 40.0727)	(26, 45.4439)	(27, 45.0002)	(28, 40.836600000000004)	(29, 45.5345)	(30, 40.5224)	(31, 44.9776)	(32, 39.866099999999996)	(33, 44.850699999999996)	(34, 44.5959)	(35, 39.7659)	(36, 40.1552)	(37, 44.873000000000005)	(38, 44.5729)	(39, 40.0773)	(40, 45.0654)	(41, 40.167500000000004)	(42, 39.6605)	(43, 39.8151)	(44, 44.0484)	(45, 39.303)	(46, 44.7815)	(47, 44.2879)	(48, 39.2764)	(49, 39.5302)	(50, 40.307500000000005)	(51, 45.5466)	(52, 44.433299999999996)	(53, 44.4658)	(54, 44.288)	(55, 39.881899999999995)	(56, 44.5465)	(57, 38.8411)	(58, 39.6913)	(59, 44.137100000000004)	(60, 39.8446)	(61, 45.1887)	(62, 44.5186)	(63, 38.9308)	(64, 39.2722)	(65, 43.9197)	(66, 39.0661)	(67, 38.919599999999996)	(68, 39.1647)	(69, 39.216)	(70, 38.8972)	(71, 39.0041)	(72, 38.6749)	(73, 38.987500000000004)	(74, 38.8909)	(75, 38.8977)	(76, 39.124900000000004)	(77, 39.4635)	(78, 40.1578)	(79, 40.622)	(80, 40.9777)	(81, 41.4399)	(82, 41.0696)	(83, 41.3158)	(84, 41.3504)	(85, 41.7465)	(86, 41.6986)	(87, 41.6912)	(88, 41.511700000000005)	(89, 41.4242)	(90, 41.1879)	(91, 41.642)	(92, 41.7128)	(93, 41.787600000000005)	(94, 42.2338)	(95, 41.7846)	(96, 41.4782)	(97, 39.437)	(98, 35.659400000000005)	(99, 37.9034)	(100, 33.0508)
