Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
PGDX10624P7_WGS	(1, 0.000168393)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 1.5509900000000002e-05)	(18, 0.00018168699999999998)	(19, 0.006664809999999999)	(20, 0.0)	(21, 0.0224893)	(22, 0.009381249999999999)	(23, 0.00018390300000000002)	(24, 0.0)	(25, 0.0)	(26, 0.0017060900000000002)	(27, 0.00011078499999999999)	(28, 0.0)	(29, 0.0196975)	(30, 0.0)	(31, 0.007794819999999999)	(32, 0.0)	(33, 0.0)	(34, 1.99485e-05)	(35, 0.0)	(36, 0.00220358)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 2.4399200000000002e-05)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 1.77558e-05)	(83, 1.3317499999999999e-05)	(84, 8.87868e-06)	(85, 1.55383e-05)	(86, 8.8794e-06)	(87, 8.879839999999999e-06)	(88, 1.55405e-05)	(89, 1.1100899999999999e-05)	(90, 1.99829e-05)	(91, 0.000237594)	(92, 0.0209038)	(93, 0.0125019)	(94, 0.004469030000000001)	(95, 0.000606431)	(96, 1.57565)	(97, 8.023760000000001)	(98, 10.179)	(99, 16.4761)	(100, 42.8934)
PGDX10625P7_WGS	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.00323955)	(19, 0.00596843)	(20, 0.0)	(21, 0.0438032)	(22, 0.018543)	(23, 2.5417299999999998e-05)	(24, 0.0)	(25, 0.0)	(26, 0.00132632)	(27, 0.000503724)	(28, 2.5417299999999998e-05)	(29, 0.00696202)	(30, 0.000242619)	(31, 0.009415940000000001)	(32, 0.000184872)	(33, 0.0)	(34, 0.000453006)	(35, 0.0)	(36, 0.0007512570000000001)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.000423126)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.000309862)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 6.941750000000001e-06)	(83, 9.25616e-06)	(84, 1.1570700000000001e-05)	(85, 0.0)	(86, 4.6287499999999995e-06)	(87, 1.15726e-05)	(88, 2.08319e-05)	(89, 1.85185e-05)	(90, 0.000150475)	(91, 0.000104187)	(92, 0.027902800000000002)	(93, 0.0016836800000000001)	(94, 0.000824581)	(95, 0.000982202)	(96, 1.5500699999999998)	(97, 7.90684)	(98, 10.0541)	(99, 16.4221)	(100, 42.747299999999996)
PGDX10626P6_WGS	(1, 0.0036399899999999996)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0005509779999999999)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 8.85105e-06)	(29, 0.000581956)	(30, 0.0025491)	(31, 0.00167506)	(32, 0.000655074)	(33, 0.0005112820000000001)	(34, 0.000146096)	(35, 0.000340922)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 2.21509e-06)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 8.86688e-06)	(83, 1.1084100000000001e-05)	(84, 8.867650000000001e-06)	(85, 8.868e-06)	(86, 1.3302599999999999e-05)	(87, 1.77376e-05)	(88, 1.77385e-05)	(89, 1.7739500000000002e-05)	(90, 2.21757e-05)	(91, 8.20568e-05)	(92, 7.76286e-05)	(93, 0.000217382)	(94, 0.000437023)	(95, 0.000419309)	(96, 1.57316)	(97, 7.99252)	(98, 10.1341)	(99, 16.4215)	(100, 42.6893)
PGDX10626P7_WGS	(1, 0.00377387)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0006014039999999999)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 1.78856e-05)	(29, 0.000630469)	(30, 0.00252187)	(31, 0.00171255)	(32, 0.000726711)	(33, 0.000534472)	(34, 0.000138665)	(35, 0.00037353200000000004)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 2.23901e-06)	(77, 0.0)	(78, 0.0)	(79, 2.23924e-06)	(80, 2.2393399999999997e-06)	(81, 2.23946e-06)	(82, 1.3437600000000002e-05)	(83, 8.95878e-06)	(84, 1.11989e-05)	(85, 1.34393e-05)	(86, 8.959899999999999e-06)	(87, 1.56806e-05)	(88, 1.79215e-05)	(89, 1.79225e-05)	(90, 4.48094e-05)	(91, 8.29049e-05)	(92, 6.72279e-05)	(93, 0.000221878)	(94, 0.000528974)	(95, 0.0005379849999999999)	(96, 1.57091)	(97, 8.05046)	(98, 10.238700000000001)	(99, 16.5486)	(100, 42.960300000000004)
PGDX16571P_WGS	(1, 0.0811207)	(2, 0.09365180000000001)	(3, 0.0943277)	(4, 0.09541000000000001)	(5, 0.0758337)	(6, 0.013866400000000001)	(7, 0.0)	(8, 0.00462143)	(9, 0.0009951930000000001)	(10, 0.000586749)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 2.07661e-06)	(72, 2.07665e-06)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 4.15438e-06)	(81, 4.15462e-06)	(82, 1.86969e-05)	(83, 1.66203e-05)	(84, 1.86987e-05)	(85, 2.4932800000000003e-05)	(86, 1.45449e-05)	(87, 1.66236e-05)	(88, 2.07808e-05)	(89, 2.4938700000000002e-05)	(90, 3.5333099999999995e-05)	(91, 8.73051e-05)	(92, 8.52409e-05)	(93, 0.000338947)	(94, 0.0008298219999999999)	(95, 0.000844486)	(96, 1.58618)	(97, 8.02004)	(98, 10.278)	(99, 16.7629)	(100, 42.9072)
PGDX16585P_WGS	(1, 9.48953e-05)	(2, 0.0)	(3, 0.0)	(4, 6.77824e-06)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 2.03347e-05)	(11, 3.38912e-06)	(12, 0.0)	(13, 3.7280299999999996e-05)	(14, 1.69456e-05)	(15, 0.0)	(16, 3.38912e-06)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 2.71442e-05)	(51, 1.0179300000000001e-05)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.00664166)	(66, 0.018296299999999998)	(67, 0.0219823)	(68, 0.016745799999999998)	(69, 0.00561369)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 3.3948799999999998e-06)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 6.79122e-06)	(84, 6.79153e-06)	(85, 1.01877e-05)	(86, 6.79216e-06)	(87, 6.79254e-06)	(88, 1.01894e-05)	(89, 2.03802e-05)	(90, 6.79404e-05)	(91, 0.000676095)	(92, 0.0190699)	(93, 0.00972362)	(94, 0.0036167800000000004)	(95, 0.012929)	(96, 1.6078700000000001)	(97, 8.11268)	(98, 10.2868)	(99, 16.6162)	(100, 43.0402)
PGDX16587P_WGS	(1, 0.00786726)	(2, 6.22164e-06)	(3, 0.0)	(4, 0.0)	(5, 1.55541e-06)	(6, 1.2443300000000002e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 6.22164e-06)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 1.8664899999999998e-05)	(15, 7.77705e-06)	(16, 4.51069e-05)	(17, 1.0887900000000001e-05)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 3.11082e-06)	(32, 3.1112900000000003e-06)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 1.40144e-05)	(51, 1.5571800000000002e-06)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 1.55749e-06)	(65, 0.00237988)	(66, 0.022933099999999998)	(67, 0.0245891)	(68, 0.0223512)	(69, 0.00600923)	(70, 0.00046417199999999995)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 1.5577499999999998e-06)	(75, 1.5578e-06)	(76, 0.0)	(77, 1.55789e-06)	(78, 1.5579399999999998e-06)	(79, 1.5580000000000002e-06)	(80, 3.1161600000000005e-06)	(81, 9.34909e-06)	(82, 3.11657e-05)	(83, 3.27257e-05)	(84, 3.11689e-05)	(85, 2.96119e-05)	(86, 1.55861e-05)	(87, 5.2995900000000005e-05)	(88, 2.64998e-05)	(89, 2.80608e-05)	(90, 0.0012940599999999999)	(91, 0.00017620599999999999)	(92, 0.025685999999999997)	(93, 0.0046987)	(94, 0.00403332)	(95, 0.0062842)	(96, 1.58886)	(97, 8.005429999999999)	(98, 10.2113)	(99, 16.6746)	(100, 42.699)
PGDX16592P_WGS	(1, 0.12153299999999999)	(2, 0.014609399999999998)	(3, 0.0144778)	(4, 0.0376771)	(5, 0.024445800000000004)	(6, 0.007437870000000001)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 8.02186e-06)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 1.9252500000000002e-05)	(15, 0.0040719)	(16, 0.000624101)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.000479707)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.00647364)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0029493600000000003)	(33, 1.60488e-06)	(34, 1.60509e-06)	(35, 0.0)	(36, 0.00036764699999999997)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 3.05231e-05)	(51, 0.0)	(52, 0.00286445)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.000661937)	(57, 7.8727e-05)	(58, 0.0)	(59, 0.00127413)	(60, 0.0)	(61, 0.0)	(62, 0.0025885699999999997)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0037493200000000004)	(73, 0.0032929799999999996)	(74, 0.0)	(75, 8.03599e-06)	(76, 0.00919342)	(77, 0.00232092)	(78, 0.0)	(79, 1.6073800000000001e-06)	(80, 8.19792e-05)	(81, 1.6075e-06)	(82, 1.9290699999999998e-05)	(83, 1.60762e-05)	(84, 1.9292e-05)	(85, 1.28617e-05)	(86, 6.4310800000000004e-06)	(87, 1.44704e-05)	(88, 1.92946e-05)	(89, 2.41192e-05)	(90, 3.37682e-05)	(91, 7.23643e-05)	(92, 6.5936e-05)	(93, 0.000183346)	(94, 0.000353845)	(95, 0.000320085)	(96, 1.5896299999999999)	(97, 8.08519)	(98, 10.4053)	(99, 16.905)	(100, 43.394800000000004)
PGDX17776P8_WGS	(1, 0.0224543)	(2, 0.032912000000000004)	(3, 0.0334065)	(4, 0.0278028)	(5, 0.0256248)	(6, 0.000269566)	(7, 0.0)	(8, 0.0)	(9, 2.3207699999999998e-05)	(10, 0.0)	(11, 1.7852e-06)	(12, 3.57041e-06)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 4.82524e-05)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.000142995)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 1.7878899999999998e-06)	(68, 1.7879199999999998e-06)	(69, 1.7879500000000002e-06)	(70, 1.7879800000000002e-06)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 3.5766800000000003e-06)	(77, 3.57685e-06)	(78, 3.5770299999999998e-06)	(79, 5.36585e-06)	(80, 5.3662e-06)	(81, 3.5777499999999998e-06)	(82, 1.07341e-05)	(83, 1.78915e-05)	(84, 0.000259445)	(85, 0.00294)	(86, 0.00515033)	(87, 0.0103034)	(88, 4.2957e-05)	(89, 2.5060700000000002e-05)	(90, 4.2966299999999996e-05)	(91, 8.952629999999999e-05)	(92, 9.49145e-05)	(93, 0.000365401)	(94, 0.000807965)	(95, 0.0008403489999999999)	(96, 1.5766499999999999)	(97, 8.16766)	(98, 10.3515)	(99, 16.563)	(100, 43.3976)
PGDX17778P9_WGS	(1, 0.0462116)	(2, 0.0211578)	(3, 0.029117999999999998)	(4, 0.0179767)	(5, 0.013492899999999999)	(6, 0.0)	(7, 0.0)	(8, 7.56247e-05)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 2.4438899999999997e-06)	(81, 2.44404e-06)	(82, 2.44419e-06)	(83, 2.44432e-06)	(84, 0.0)	(85, 4.889049999999999e-06)	(86, 0.00188237)	(87, 0.0014521900000000001)	(88, 0.00010513100000000001)	(89, 1.4670299999999999e-05)	(90, 2.44523e-05)	(91, 4.89094e-05)	(92, 6.359019999999999e-05)	(93, 0.00023238099999999998)	(94, 0.0005504419999999999)	(95, 0.000538261)	(96, 1.57413)	(97, 8.12074)	(98, 10.3074)	(99, 16.5792)	(100, 43.2334)
