Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
PGDX17779P5_WGS	(1, 55.6333)	(2, 55.927800000000005)	(3, 37.7136)	(4, 42.2267)	(5, 40.4199)	(6, 41.028999999999996)	(7, 37.0971)	(8, 37.2245)	(9, 40.7291)	(10, 43.5115)	(11, 44.3963)	(12, 43.594699999999996)	(13, 42.6586)	(14, 42.7158)	(15, 42.1783)	(16, 42.8005)	(17, 42.8557)	(18, 42.5564)	(19, 42.7169)	(20, 42.9349)	(21, 43.28)	(22, 42.551)	(23, 42.2928)	(24, 42.3483)	(25, 42.6736)	(26, 43.1625)	(27, 43.181799999999996)	(28, 43.4542)	(29, 43.4516)	(30, 42.788900000000005)	(31, 42.728899999999996)	(32, 42.1904)	(33, 42.3866)	(34, 42.4131)	(35, 42.8591)	(36, 42.6661)	(37, 42.5217)	(38, 42.6634)	(39, 42.5913)	(40, 43.0632)	(41, 43.299)	(42, 42.539500000000004)	(43, 42.2642)	(44, 42.0476)	(45, 41.843399999999995)	(46, 42.5486)	(47, 42.5132)	(48, 42.4398)	(49, 42.5983)	(50, 42.8176)	(51, 43.1357)	(52, 41.8051)	(53, 41.9874)	(54, 42.3859)	(55, 42.507400000000004)	(56, 42.7699)	(57, 42.007)	(58, 42.4063)	(59, 42.2808)	(60, 42.3833)	(61, 42.8222)	(62, 42.6081)	(63, 41.868300000000005)	(64, 41.707300000000004)	(65, 41.9342)	(66, 42.2155)	(67, 42.1503)	(68, 42.342999999999996)	(69, 42.2605)	(70, 41.8939)	(71, 42.2522)	(72, 41.9114)	(73, 42.1486)	(74, 42.046)	(75, 42.0728)	(76, 42.323699999999995)	(77, 42.423)	(78, 42.4848)	(79, 42.6102)	(80, 43.1028)	(81, 43.1462)	(82, 42.9629)	(83, 43.1427)	(84, 43.075)	(85, 43.1961)	(86, 42.9223)	(87, 42.640499999999996)	(88, 42.382999999999996)	(89, 42.5587)	(90, 42.466300000000004)	(91, 42.5913)	(92, 42.2734)	(93, 42.0814)	(94, 42.0696)	(95, 41.4234)	(96, 41.246100000000006)	(97, 39.259100000000004)	(98, 35.8404)	(99, 37.9137)	(100, 32.8284)
PGDX17780P6_WGS	(1, 55.43090000000001)	(2, 56.159400000000005)	(3, 36.491800000000005)	(4, 42.315799999999996)	(5, 40.371)	(6, 40.6155)	(7, 35.6708)	(8, 35.8638)	(9, 40.4839)	(10, 42.3943)	(11, 44.3344)	(12, 43.5745)	(13, 41.5531)	(14, 42.540800000000004)	(15, 40.9603)	(16, 42.648399999999995)	(17, 42.662099999999995)	(18, 41.5246)	(19, 42.6609)	(20, 41.7971)	(21, 43.1958)	(22, 41.5134)	(23, 41.1968)	(24, 42.1559)	(25, 41.457100000000004)	(26, 42.9542)	(27, 42.9167)	(28, 42.2618)	(29, 43.294700000000006)	(30, 41.6883)	(31, 42.611)	(32, 41.1085)	(33, 42.2938)	(34, 42.433)	(35, 41.4439)	(36, 41.2975)	(37, 41.087)	(38, 42.4055)	(39, 41.442099999999996)	(40, 42.894)	(41, 41.8903)	(42, 41.4103)	(43, 41.1387)	(44, 41.8776)	(45, 40.645199999999996)	(46, 42.352000000000004)	(47, 42.296499999999995)	(48, 41.1493)	(49, 41.3587)	(50, 41.6196)	(51, 42.9488)	(52, 41.799)	(53, 41.9295)	(54, 42.1415)	(55, 41.2591)	(56, 42.5094)	(57, 40.679)	(58, 41.1592)	(59, 42.0824)	(60, 41.2109)	(61, 42.7018)	(62, 42.4611)	(63, 40.6635)	(64, 40.5843)	(65, 41.7364)	(66, 40.8732)	(67, 40.853699999999996)	(68, 41.0291)	(69, 40.9738)	(70, 40.6097)	(71, 40.8306)	(72, 40.557900000000004)	(73, 40.8373)	(74, 40.7539)	(75, 40.7514)	(76, 40.9985)	(77, 41.2193)	(78, 41.451100000000004)	(79, 41.6881)	(80, 42.1098)	(81, 42.187000000000005)	(82, 41.9815)	(83, 42.2061)	(84, 42.131800000000005)	(85, 42.2682)	(86, 41.9891)	(87, 41.891099999999994)	(88, 41.6043)	(89, 41.6937)	(90, 41.5702)	(91, 41.755700000000004)	(92, 41.585899999999995)	(93, 41.4092)	(94, 41.3311)	(95, 40.7047)	(96, 40.5178)	(97, 38.583600000000004)	(98, 35.0688)	(99, 37.1869)	(100, 32.1803)
PGDX17781P7_WGS	(1, 54.0895)	(2, 54.3473)	(3, 36.304700000000004)	(4, 43.534299999999995)	(5, 41.9263)	(6, 41.3067)	(7, 35.161300000000004)	(8, 36.411300000000004)	(9, 41.245599999999996)	(10, 42.6956)	(11, 45.9216)	(12, 44.0588)	(13, 41.9009)	(14, 43.1939)	(15, 41.334199999999996)	(16, 44.2499)	(17, 43.101800000000004)	(18, 41.7628)	(19, 43.1778)	(20, 42.086800000000004)	(21, 43.7235)	(22, 40.7954)	(23, 41.524699999999996)	(24, 42.7429)	(25, 41.781800000000004)	(26, 44.492)	(27, 43.3539)	(28, 42.546)	(29, 43.7638)	(30, 42.0466)	(31, 43.2605)	(32, 41.495599999999996)	(33, 43.924600000000005)	(34, 43.0203)	(35, 41.9356)	(36, 44.2824)	(37, 43.955)	(38, 42.9483)	(39, 40.643499999999996)	(40, 40.9009)	(41, 41.1603)	(42, 40.752500000000005)	(43, 41.5269)	(44, 42.4929)	(45, 41.057500000000005)	(46, 43.9259)	(47, 42.8162)	(48, 40.448699999999995)	(49, 40.7007)	(50, 42.0636)	(51, 44.6428)	(52, 43.4769)	(53, 43.5833)	(54, 42.7827)	(55, 41.6767)	(56, 43.0751)	(57, 40.0188)	(58, 41.5317)	(59, 42.6718)	(60, 41.6389)	(61, 44.294)	(62, 43.0513)	(63, 40.0041)	(64, 41.0396)	(65, 42.3961)	(66, 40.239399999999996)	(67, 40.130300000000005)	(68, 40.3422)	(69, 40.3238)	(70, 40.0202)	(71, 40.1745)	(72, 39.8593)	(73, 40.1546)	(74, 40.108700000000006)	(75, 40.1508)	(76, 40.6881)	(77, 41.1448)	(78, 41.6158)	(79, 41.783500000000004)	(80, 42.2566)	(81, 42.3845)	(82, 42.2664)	(83, 42.5755)	(84, 42.7102)	(85, 42.9236)	(86, 42.692)	(87, 42.512100000000004)	(88, 42.1221)	(89, 42.068)	(90, 41.957899999999995)	(91, 42.1833)	(92, 42.0589)	(93, 42.025600000000004)	(94, 42.0161)	(95, 41.293400000000005)	(96, 41.127)	(97, 39.0643)	(98, 35.5756)	(99, 37.835800000000006)	(100, 32.8817)
PGDX17940P_WGS	(1, 58.1732)	(2, 54.7798)	(3, 36.1046)	(4, 44.1723)	(5, 42.6434)	(6, 42.739)	(7, 34.999900000000004)	(8, 35.4189)	(9, 42.9622)	(10, 41.8776)	(11, 46.7489)	(12, 45.893)	(13, 41.1149)	(14, 44.9831)	(15, 40.537)	(16, 45.0591)	(17, 44.9499)	(18, 41.0092)	(19, 45.0917)	(20, 41.5208)	(21, 45.6858)	(22, 41.1215)	(23, 40.8866)	(24, 44.587900000000005)	(25, 41.017700000000005)	(26, 45.3123)	(27, 45.1628)	(28, 41.821999999999996)	(29, 45.7041)	(30, 41.4)	(31, 45.1611)	(32, 40.8497)	(33, 44.676500000000004)	(34, 40.6993)	(35, 41.1816)	(36, 45.0247)	(37, 40.6866)	(38, 44.7771)	(39, 41.044599999999996)	(40, 45.4973)	(41, 45.6214)	(42, 40.9568)	(43, 40.8809)	(44, 44.3092)	(45, 40.3158)	(46, 44.8158)	(47, 44.5568)	(48, 40.5984)	(49, 40.8359)	(50, 41.348)	(51, 45.6096)	(52, 44.3857)	(53, 44.5103)	(54, 44.666)	(55, 40.9638)	(56, 44.8942)	(57, 40.1685)	(58, 40.7496)	(59, 44.515100000000004)	(60, 40.9037)	(61, 45.2575)	(62, 44.9242)	(63, 40.3067)	(64, 40.3576)	(65, 44.2856)	(66, 40.5199)	(67, 40.3246)	(68, 40.5758)	(69, 40.6025)	(70, 40.2485)	(71, 40.3649)	(72, 40.073100000000004)	(73, 40.421800000000005)	(74, 40.3518)	(75, 40.304899999999996)	(76, 40.592800000000004)	(77, 41.0826)	(78, 41.414699999999996)	(79, 41.910799999999995)	(80, 42.2815)	(81, 42.5616)	(82, 42.4199)	(83, 42.4724)	(84, 42.6632)	(85, 42.8451)	(86, 42.6535)	(87, 42.588)	(88, 42.4545)	(89, 42.5201)	(90, 42.3168)	(91, 42.5035)	(92, 42.4923)	(93, 42.4497)	(94, 42.3713)	(95, 41.795)	(96, 41.4606)	(97, 39.4982)	(98, 35.9357)	(99, 38.040600000000005)	(100, 33.199600000000004)
PGDX17941P_WGS	(1, 54.017199999999995)	(2, 56.460100000000004)	(3, 36.900800000000004)	(4, 42.7519)	(5, 40.5356)	(6, 41.085100000000004)	(7, 36.0734)	(8, 36.3759)	(9, 41.013)	(10, 42.9593)	(11, 44.8553)	(12, 44.080799999999996)	(13, 42.2604)	(14, 43.1624)	(15, 41.6764)	(16, 43.231700000000004)	(17, 43.2192)	(18, 42.2767)	(19, 43.398199999999996)	(20, 42.7609)	(21, 43.9319)	(22, 42.4)	(23, 42.131600000000006)	(24, 42.8202)	(25, 42.233)	(26, 43.616)	(27, 43.551899999999996)	(28, 43.1745)	(29, 44.1578)	(30, 42.7667)	(31, 43.5118)	(32, 42.1763)	(33, 43.1625)	(34, 43.2035)	(35, 42.436800000000005)	(36, 43.3822)	(37, 41.904799999999994)	(38, 42.2545)	(39, 43.4691)	(40, 42.6425)	(41, 42.898599999999995)	(42, 42.430800000000005)	(43, 42.2209)	(44, 42.797000000000004)	(45, 41.6775)	(46, 43.192099999999996)	(47, 43.076)	(48, 42.1678)	(49, 42.3943)	(50, 42.816700000000004)	(51, 44.0864)	(52, 42.926700000000004)	(53, 42.9762)	(54, 43.1608)	(55, 42.4118)	(56, 43.403999999999996)	(57, 41.7407)	(58, 42.3112)	(59, 43.120799999999996)	(60, 42.4687)	(61, 43.803399999999996)	(62, 43.5374)	(63, 41.8958)	(64, 41.8725)	(65, 42.8572)	(66, 42.0348)	(67, 41.9399)	(68, 42.1984)	(69, 42.220200000000006)	(70, 41.890699999999995)	(71, 42.0164)	(72, 41.7168)	(73, 42.0904)	(74, 42.0178)	(75, 41.9448)	(76, 42.0861)	(77, 42.3504)	(78, 42.57)	(79, 42.7541)	(80, 43.2284)	(81, 43.1325)	(82, 43.032900000000005)	(83, 43.2991)	(84, 43.2906)	(85, 43.3243)	(86, 43.0672)	(87, 43.0061)	(88, 42.7522)	(89, 42.7989)	(90, 42.749500000000005)	(91, 42.898399999999995)	(92, 42.7398)	(93, 42.651)	(94, 42.5422)	(95, 41.8721)	(96, 41.6813)	(97, 39.6864)	(98, 36.2159)	(99, 38.3402)	(100, 33.2341)
PGDX17949P_WGS	(1, 54.9963)	(2, 53.664100000000005)	(3, 35.1715)	(4, 42.9765)	(5, 40.9679)	(6, 41.3404)	(7, 34.0249)	(8, 34.4285)	(9, 41.624)	(10, 40.7885)	(11, 45.3825)	(12, 44.6726)	(13, 40.137299999999996)	(14, 43.7274)	(15, 39.518100000000004)	(16, 43.8054)	(17, 43.7785)	(18, 40.1334)	(19, 43.897000000000006)	(20, 40.562599999999996)	(21, 44.445)	(22, 40.192099999999996)	(23, 39.9687)	(24, 43.4032)	(25, 40.0225)	(26, 44.1045)	(27, 44.000299999999996)	(28, 40.9495)	(29, 44.568999999999996)	(30, 40.503)	(31, 43.9501)	(32, 39.992)	(33, 43.528299999999994)	(34, 39.761)	(35, 39.9848)	(36, 40.1146)	(37, 43.433)	(38, 39.9584)	(39, 44.0527)	(40, 44.1435)	(41, 40.5576)	(42, 40.077)	(43, 40.0682)	(44, 43.156)	(45, 39.4308)	(46, 43.6139)	(47, 43.378499999999995)	(48, 39.6897)	(49, 39.9165)	(50, 40.4489)	(51, 44.4225)	(52, 43.2917)	(53, 43.3874)	(54, 43.449799999999996)	(55, 40.0022)	(56, 43.6256)	(57, 39.3305)	(58, 39.9249)	(59, 43.3283)	(60, 40.0198)	(61, 44.0874)	(62, 43.7743)	(63, 39.4433)	(64, 39.4825)	(65, 43.0258)	(66, 39.5128)	(67, 39.4459)	(68, 39.6914)	(69, 39.664500000000004)	(70, 39.2722)	(71, 39.4191)	(72, 39.2132)	(73, 39.557700000000004)	(74, 39.454699999999995)	(75, 39.3474)	(76, 39.559)	(77, 40.0058)	(78, 40.442699999999995)	(79, 40.6975)	(80, 41.3694)	(81, 41.4433)	(82, 41.1134)	(83, 41.389199999999995)	(84, 41.4654)	(85, 41.693000000000005)	(86, 41.342099999999995)	(87, 41.4712)	(88, 41.410599999999995)	(89, 41.3078)	(90, 41.028)	(91, 41.323100000000004)	(92, 41.3127)	(93, 41.222500000000004)	(94, 41.2222)	(95, 40.6645)	(96, 40.2909)	(97, 38.3608)	(98, 34.7702)	(99, 36.896499999999996)	(100, 32.0794)
PGDX17951P_WGS	(1, 55.259100000000004)	(2, 55.0107)	(3, 35.996)	(4, 44.6141)	(5, 42.462)	(6, 42.5202)	(7, 35.1431)	(8, 35.6761)	(9, 42.6042)	(10, 42.0551)	(11, 46.5242)	(12, 45.600699999999996)	(13, 41.4287)	(14, 44.656)	(15, 40.7565)	(16, 44.8294)	(17, 44.6832)	(18, 41.3044)	(19, 44.765)	(20, 41.7834)	(21, 45.3074)	(22, 41.2643)	(23, 41.2292)	(24, 44.35)	(25, 41.3634)	(26, 45.2288)	(27, 45.049499999999995)	(28, 42.253299999999996)	(29, 45.515)	(30, 41.7589)	(31, 44.8982)	(32, 41.2446)	(33, 44.506099999999996)	(34, 40.9906)	(35, 41.5308)	(36, 45.150400000000005)	(37, 44.514199999999995)	(38, 41.3219)	(39, 44.852)	(40, 41.4186)	(41, 41.6955)	(42, 41.2489)	(43, 41.314099999999996)	(44, 44.1727)	(45, 40.746300000000005)	(46, 44.792100000000005)	(47, 44.520199999999996)	(48, 40.991699999999994)	(49, 41.1905)	(50, 41.7727)	(51, 45.624700000000004)	(52, 44.4906)	(53, 44.5925)	(54, 44.6021)	(55, 41.4317)	(56, 44.7913)	(57, 40.6021)	(58, 41.301300000000005)	(59, 44.457)	(60, 41.3925)	(61, 45.256600000000006)	(62, 44.8898)	(63, 40.6914)	(64, 40.869499999999995)	(65, 44.222699999999996)	(66, 40.8656)	(67, 40.7911)	(68, 41.0298)	(69, 41.030899999999995)	(70, 40.6405)	(71, 40.7685)	(72, 40.524300000000004)	(73, 40.858)	(74, 40.760999999999996)	(75, 40.6607)	(76, 40.943200000000004)	(77, 41.4118)	(78, 41.8175)	(79, 42.1618)	(80, 42.634499999999996)	(81, 42.6881)	(82, 42.4733)	(83, 42.811)	(84, 42.9617)	(85, 43.1332)	(86, 42.8975)	(87, 42.944700000000005)	(88, 42.7062)	(89, 42.6293)	(90, 42.3646)	(91, 42.625299999999996)	(92, 42.5789)	(93, 42.5777)	(94, 42.5075)	(95, 41.896)	(96, 41.5874)	(97, 39.606)	(98, 36.0398)	(99, 38.1969)	(100, 33.225100000000005)
PGDX17967P_WGS	(1, 54.7412)	(2, 52.6829)	(3, 36.8566)	(4, 44.2235)	(5, 42.3784)	(6, 40.117399999999996)	(7, 33.2756)	(8, 36.1456)	(9, 40.230700000000006)	(10, 42.601099999999995)	(11, 46.6759)	(12, 43.455)	(13, 42.145700000000005)	(14, 42.5021)	(15, 41.475699999999996)	(16, 45.1132)	(17, 42.5576)	(18, 42.0952)	(19, 42.7041)	(20, 42.4324)	(21, 43.2061)	(22, 39.5612)	(23, 41.8262)	(24, 42.106700000000004)	(25, 41.918299999999995)	(26, 45.3578)	(27, 42.7517)	(28, 42.7484)	(29, 43.2371)	(30, 42.363299999999995)	(31, 42.7104)	(32, 41.8014)	(33, 42.1797)	(34, 39.1432)	(35, 42.1159)	(36, 45.1818)	(37, 42.241099999999996)	(38, 39.1829)	(39, 42.0208)	(40, 42.8037)	(41, 39.8636)	(42, 39.47)	(43, 41.7314)	(44, 41.9061)	(45, 41.252)	(46, 44.769999999999996)	(47, 42.0912)	(48, 39.0725)	(49, 39.3585)	(50, 42.2935)	(51, 45.6152)	(52, 44.5569)	(53, 44.5772)	(54, 42.2172)	(55, 41.7808)	(56, 42.3414)	(57, 38.6798)	(58, 41.6725)	(59, 42.093199999999996)	(60, 41.883900000000004)	(61, 45.2209)	(62, 42.4369)	(63, 38.773)	(64, 41.2524)	(65, 41.761900000000004)	(66, 38.8386)	(67, 38.7094)	(68, 38.954100000000004)	(69, 38.944)	(70, 38.6581)	(71, 38.758700000000005)	(72, 38.480399999999996)	(73, 38.804300000000005)	(74, 38.718)	(75, 38.7048)	(76, 39.096199999999996)	(77, 39.6973)	(78, 40.2893)	(79, 40.391)	(80, 41.2923)	(81, 41.0736)	(82, 40.6977)	(83, 41.1287)	(84, 41.5139)	(85, 41.6521)	(86, 41.4253)	(87, 41.6225)	(88, 41.1825)	(89, 40.9349)	(90, 40.854099999999995)	(91, 41.2761)	(92, 41.3572)	(93, 41.5549)	(94, 41.5775)	(95, 40.6952)	(96, 40.5434)	(97, 38.3743)	(98, 34.830299999999994)	(99, 37.323)	(100, 32.4456)
PGDX17968P_WGS	(1, 56.350699999999996)	(2, 55.730999999999995)	(3, 36.5777)	(4, 42.9124)	(5, 40.8808)	(6, 41.347)	(7, 35.7063)	(8, 36.112)	(9, 41.444900000000004)	(10, 42.6424)	(11, 45.3306)	(12, 44.3611)	(13, 41.8697)	(14, 43.3482)	(15, 41.1982)	(16, 43.5628)	(17, 43.4627)	(18, 41.796499999999995)	(19, 43.5229)	(20, 42.1369)	(21, 44.111200000000004)	(22, 41.699000000000005)	(23, 41.5229)	(24, 43.0078)	(25, 41.6479)	(26, 43.8012)	(27, 43.7073)	(28, 42.5676)	(29, 44.1791)	(30, 42.1588)	(31, 43.5477)	(32, 41.5134)	(33, 43.0475)	(34, 41.5137)	(35, 43.480000000000004)	(36, 41.653600000000004)	(37, 43.2865)	(38, 43.215599999999995)	(39, 41.6979)	(40, 43.978699999999996)	(41, 43.978)	(42, 41.5415)	(43, 41.4568)	(44, 42.7282)	(45, 40.923500000000004)	(46, 43.1882)	(47, 42.9406)	(48, 41.1292)	(49, 41.3738)	(50, 41.930499999999995)	(51, 43.9831)	(52, 42.8069)	(53, 42.873400000000004)	(54, 42.9446)	(55, 41.5255)	(56, 43.1948)	(57, 40.725)	(58, 41.3668)	(59, 42.8118)	(60, 41.4802)	(61, 43.660900000000005)	(62, 43.2611)	(63, 40.7932)	(64, 40.8706)	(65, 42.5608)	(66, 40.930499999999995)	(67, 40.8295)	(68, 41.0811)	(69, 41.043400000000005)	(70, 40.6731)	(71, 40.8091)	(72, 40.578599999999994)	(73, 40.8876)	(74, 40.757)	(75, 40.719899999999996)	(76, 40.9015)	(77, 41.1552)	(78, 41.518)	(79, 41.751599999999996)	(80, 42.1694)	(81, 42.2477)	(82, 42.1509)	(83, 42.3411)	(84, 42.3363)	(85, 42.4352)	(86, 42.1655)	(87, 42.105)	(88, 41.9148)	(89, 42.0172)	(90, 41.870200000000004)	(91, 42.070800000000006)	(92, 41.9623)	(93, 41.8773)	(94, 41.767199999999995)	(95, 41.1012)	(96, 40.8874)	(97, 38.8842)	(98, 35.3259)	(99, 37.500699999999995)	(100, 32.5429)
PGDX17971P_WGS	(1, 57.275200000000005)	(2, 52.5996)	(3, 35.9767)	(4, 46.003899999999994)	(5, 44.142399999999995)	(6, 44.0457)	(7, 34.6075)	(8, 35.3237)	(9, 44.3429)	(10, 41.0389)	(11, 47.9264)	(12, 46.9746)	(13, 40.5007)	(14, 46.0955)	(15, 39.8474)	(16, 46.4262)	(17, 46.2219)	(18, 40.4789)	(19, 46.1819)	(20, 40.7978)	(21, 46.7692)	(22, 40.1635)	(23, 40.3224)	(24, 45.8029)	(25, 40.373999999999995)	(26, 46.7723)	(27, 46.5129)	(28, 41.2663)	(29, 46.9243)	(30, 40.818799999999996)	(31, 46.293099999999995)	(32, 40.2617)	(33, 45.986399999999996)	(34, 39.8968)	(35, 40.4869)	(36, 46.1475)	(37, 40.131699999999995)	(38, 46.0612)	(39, 40.4968)	(40, 46.9045)	(41, 46.7638)	(42, 40.1796)	(43, 40.300799999999995)	(44, 45.5791)	(45, 39.7605)	(46, 46.2847)	(47, 45.8893)	(48, 39.886700000000005)	(49, 40.0242)	(50, 40.685700000000004)	(51, 47.0194)	(52, 45.8932)	(53, 46.023199999999996)	(54, 45.888400000000004)	(55, 40.3412)	(56, 46.0747)	(57, 39.460699999999996)	(58, 40.2219)	(59, 45.7367)	(60, 40.3023)	(61, 46.6559)	(62, 46.1526)	(63, 39.522200000000005)	(64, 39.7495)	(65, 45.4584)	(66, 39.659299999999995)	(67, 39.5413)	(68, 39.777)	(69, 39.6779)	(70, 39.3212)	(71, 39.5233)	(72, 39.3018)	(73, 39.665299999999995)	(74, 39.542)	(75, 39.4642)	(76, 39.7904)	(77, 40.396300000000004)	(78, 40.9537)	(79, 41.5079)	(80, 41.7806)	(81, 42.3012)	(82, 42.2275)	(83, 42.173300000000005)	(84, 42.4733)	(85, 42.667)	(86, 42.4959)	(87, 42.5847)	(88, 42.5104)	(89, 42.503600000000006)	(90, 42.1701)	(91, 42.4132)	(92, 42.5961)	(93, 42.6074)	(94, 42.6185)	(95, 41.970200000000006)	(96, 41.532599999999995)	(97, 39.691900000000004)	(98, 36.0054)	(99, 38.069399999999995)	(100, 33.3282)
PGDX17975P_WGS	(1, 54.1549)	(2, 55.2899)	(3, 38.2756)	(4, 44.6826)	(5, 42.5708)	(6, 40.5615)	(7, 35.0039)	(8, 37.7725)	(9, 40.602700000000006)	(10, 44.175)	(11, 46.7684)	(12, 43.4675)	(13, 43.4677)	(14, 42.5606)	(15, 42.9036)	(16, 45.121)	(17, 42.563)	(18, 43.4206)	(19, 42.7194)	(20, 43.8317)	(21, 43.317299999999996)	(22, 41.0355)	(23, 43.2662)	(24, 42.2095)	(25, 43.363099999999996)	(26, 45.4335)	(27, 42.910199999999996)	(28, 44.2082)	(29, 43.4543)	(30, 43.8186)	(31, 42.8543)	(32, 43.2664)	(33, 44.919599999999996)	(34, 42.5506)	(35, 43.5414)	(36, 45.3127)	(37, 44.888099999999994)	(38, 42.4749)	(39, 40.862700000000004)	(40, 41.1563)	(41, 41.4804)	(42, 41.0383)	(43, 43.161)	(44, 42.079)	(45, 42.7424)	(46, 44.9161)	(47, 42.2666)	(48, 40.6168)	(49, 40.8897)	(50, 43.7701)	(51, 45.7478)	(52, 44.5672)	(53, 44.5871)	(54, 42.397400000000005)	(55, 43.3272)	(56, 42.5828)	(57, 40.2599)	(58, 43.1596)	(59, 42.3117)	(60, 43.390299999999996)	(61, 45.384299999999996)	(62, 42.628899999999994)	(63, 40.3514)	(64, 42.7529)	(65, 41.972500000000004)	(66, 40.4488)	(67, 40.3221)	(68, 40.5874)	(69, 40.592800000000004)	(70, 40.2566)	(71, 40.3956)	(72, 40.0669)	(73, 40.4498)	(74, 40.389599999999994)	(75, 40.37)	(76, 40.7532)	(77, 41.2779)	(78, 41.9532)	(79, 42.0517)	(80, 42.5884)	(81, 42.7306)	(82, 42.3069)	(83, 42.809799999999996)	(84, 43.0989)	(85, 43.249300000000005)	(86, 43.209900000000005)	(87, 43.0058)	(88, 42.3296)	(89, 42.1228)	(90, 42.025)	(91, 42.5147)	(92, 42.4281)	(93, 42.5564)	(94, 42.5668)	(95, 41.6509)	(96, 41.5291)	(97, 39.2478)	(98, 35.8112)	(99, 38.3085)	(100, 33.293299999999995)
PGDX17976P_WGS	(1, 56.2787)	(2, 53.823)	(3, 35.0897)	(4, 45.035799999999995)	(5, 43.0169)	(6, 43.2512)	(7, 33.8221)	(8, 34.4814)	(9, 43.1503)	(10, 40.8305)	(11, 47.2775)	(12, 46.083200000000005)	(13, 40.1242)	(14, 45.1207)	(15, 39.547900000000006)	(16, 45.5802)	(17, 45.082)	(18, 40.0353)	(19, 45.2483)	(20, 40.4339)	(21, 45.8043)	(22, 39.711400000000005)	(23, 39.8582)	(24, 44.6434)	(25, 39.9313)	(26, 45.773)	(27, 45.2575)	(28, 40.714600000000004)	(29, 45.785199999999996)	(30, 40.4054)	(31, 45.228699999999996)	(32, 39.7491)	(33, 45.1755)	(34, 44.852399999999996)	(35, 39.5713)	(36, 40.023199999999996)	(37, 45.2216)	(38, 44.8451)	(39, 39.9692)	(40, 45.303900000000006)	(41, 39.98)	(42, 39.4836)	(43, 39.739999999999995)	(44, 44.3351)	(45, 39.2162)	(46, 45.1465)	(47, 44.5524)	(48, 39.114599999999996)	(49, 39.3828)	(50, 40.2333)	(51, 45.933099999999996)	(52, 44.8151)	(53, 44.8538)	(54, 44.5737)	(55, 39.805099999999996)	(56, 44.828)	(57, 38.6737)	(58, 39.6273)	(59, 44.451)	(60, 39.783)	(61, 45.5383)	(62, 44.7996)	(63, 38.7751)	(64, 39.1858)	(65, 44.1925)	(66, 38.9146)	(67, 38.7658)	(68, 39.0)	(69, 39.03)	(70, 38.7266)	(71, 38.8433)	(72, 38.4992)	(73, 38.8018)	(74, 38.729200000000006)	(75, 38.7205)	(76, 38.9809)	(77, 39.353)	(78, 40.1027)	(79, 40.590399999999995)	(80, 40.9259)	(81, 41.441)	(82, 41.0432)	(83, 41.2859)	(84, 41.3386)	(85, 41.7314)	(86, 41.6944)	(87, 41.6956)	(88, 41.4702)	(89, 41.363499999999995)	(90, 41.0839)	(91, 41.4049)	(92, 41.4568)	(93, 41.4709)	(94, 41.5255)	(95, 40.9669)	(96, 40.6542)	(97, 38.6451)	(98, 34.956900000000005)	(99, 37.1481)	(100, 32.4376)
