Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
PGDX17779P5_WGS	(1, 0.0433365)	(2, 0.0)	(3, 0.0)	(4, 0.0018673700000000001)	(5, 0.0117427)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 7.69328e-05)	(13, 2.3313e-06)	(14, 0.0)	(15, 0.0)	(16, 3.03069e-05)	(17, 0.000599144)	(18, 0.0)	(19, 0.00017717900000000002)	(20, 0.000694727)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 2.3313e-06)	(29, 0.0026203800000000003)	(30, 0.011472300000000001)	(31, 0.0190957)	(32, 0.0195863)	(33, 0.0102865)	(34, 0.000328854)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 2.33427e-06)	(54, 2.33431e-06)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.00274083)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 2.33494e-06)	(72, 2.33498e-06)	(73, 4.67008e-06)	(74, 2.3351e-06)	(75, 2.3351600000000003e-06)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 4.67129e-06)	(82, 1.16788e-05)	(83, 1.4015099999999999e-05)	(84, 1.16797e-05)	(85, 1.86882e-05)	(86, 1.86889e-05)	(87, 2.56984e-05)	(88, 3.27084e-05)	(89, 3.27099e-05)	(90, 4.20578e-05)	(91, 0.00012150899999999999)	(92, 0.00010983399999999999)	(93, 0.00024072200000000002)	(94, 0.000497842)	(95, 0.000493203)	(96, 1.5678299999999998)	(97, 7.96628)	(98, 10.1103)	(99, 16.389300000000002)	(100, 42.5911)
PGDX17780P6_WGS	(1, 0.0436985)	(2, 0.0)	(3, 0.0)	(4, 0.00228043)	(5, 0.0123499)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 4.62907e-05)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 4.38544e-05)	(17, 0.000592034)	(18, 0.0)	(19, 0.00023876300000000002)	(20, 0.000726034)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 2.43635e-06)	(29, 0.00265563)	(30, 0.0117213)	(31, 0.019152199999999998)	(32, 0.0194644)	(33, 0.010508199999999999)	(34, 0.000355835)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0027978)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 2.43973e-06)	(76, 2.43979e-06)	(77, 2.43986e-06)	(78, 2.43992e-06)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 7.32092e-06)	(83, 4.8808e-06)	(84, 2.44048e-06)	(85, 9.76226e-06)	(86, 1.2203299999999999e-05)	(87, 1.70853e-05)	(88, 2.68495e-05)	(89, 2.44098e-05)	(90, 3.90578e-05)	(91, 6.10323e-05)	(92, 7.324560000000001e-05)	(93, 0.000229526)	(94, 0.00045665100000000003)	(95, 0.000449358)	(96, 1.5801200000000002)	(97, 8.108279999999999)	(98, 10.301200000000001)	(99, 16.5598)	(100, 43.0779)
PGDX17781P7_WGS	(1, 0.0490781)	(2, 0.0)	(3, 0.000289152)	(4, 0.000872809)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0005836579999999999)	(14, 0.000147253)	(15, 5.35466e-06)	(16, 0.000305215)	(17, 8.03199e-06)	(18, 0.00270946)	(19, 6.15786e-05)	(20, 9.63838e-05)	(21, 0.00012048000000000001)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0049289600000000005)	(30, 0.015067999999999998)	(31, 0.0210759)	(32, 0.0190847)	(33, 0.00652937)	(34, 1.3392600000000001e-05)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.000150139)	(58, 0.000278833)	(59, 0.000324416)	(60, 0.0)	(61, 0.00361428)	(62, 0.0006729959999999999)	(63, 0.0020082900000000002)	(64, 0.00046923500000000003)	(65, 0.0)	(66, 0.000801749)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 2.68201e-06)	(77, 2.6821e-06)	(78, 2.68219e-06)	(79, 2.68229e-06)	(80, 2.68241e-06)	(81, 5.36512e-06)	(82, 4.02406e-05)	(83, 4.8291e-05)	(84, 5.09759e-05)	(85, 4.8294900000000004e-05)	(86, 4.02476e-05)	(87, 2.9516299999999997e-05)	(88, 3.22012e-05)	(89, 3.75703e-05)	(90, 5.09917e-05)	(91, 0.000131517)	(92, 0.000136901)	(93, 0.000295311)	(94, 0.000502078)	(95, 0.000494065)	(96, 1.5773599999999999)	(97, 8.01563)	(98, 10.1804)	(99, 16.419700000000002)	(100, 42.611399999999996)
PGDX17940P_WGS	(1, 0.0249405)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0005679)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.000154144)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 4.06245e-05)	(58, 0.000183626)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 6.50142e-06)	(71, 1.6253899999999999e-06)	(72, 1.6254199999999998e-06)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 1.62566e-06)	(78, 1.6257199999999999e-06)	(79, 1.62578e-06)	(80, 0.0)	(81, 0.0)	(82, 6.50416e-06)	(83, 6.50446e-06)	(84, 1.6261799999999999e-06)	(85, 1.13837e-05)	(86, 8.131590000000001e-06)	(87, 1.4637600000000002e-05)	(88, 2.11442e-05)	(89, 1.46391e-05)	(90, 3.74136e-05)	(91, 8.45948e-05)	(92, 7.97231e-05)	(93, 0.000229435)	(94, 0.000514246)	(95, 0.000511033)	(96, 1.58341)	(97, 7.9504)	(98, 10.1179)	(99, 16.3954)	(100, 42.5628)
PGDX17941P_WGS	(1, 0.025915900000000002)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0005067079999999999)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.00012619200000000001)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 5.0546999999999996e-05)	(58, 0.00017497299999999998)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 5.83367e-06)	(71, 1.9446e-06)	(72, 1.94463e-06)	(73, 1.94469e-06)	(74, 1.94474e-06)	(75, 1.94479e-06)	(76, 0.0)	(77, 0.0)	(78, 1.94499e-06)	(79, 1.94506e-06)	(80, 1.94515e-06)	(81, 5.8357700000000005e-06)	(82, 2.72351e-05)	(83, 4.66908e-05)	(84, 3.89106e-05)	(85, 3.30753e-05)	(86, 1.9457e-05)	(87, 2.7241100000000002e-05)	(88, 2.9188300000000003e-05)	(89, 3.1136e-05)	(90, 4.6707e-05)	(91, 0.00012651)	(92, 0.00013625600000000002)	(93, 0.000307585)	(94, 0.0005977119999999999)	(95, 0.000564662)	(96, 1.57384)	(97, 7.94689)	(98, 10.106)	(99, 16.4485)	(100, 42.416)
PGDX17949P_WGS	(1, 0.031697499999999997)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.00110405)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0027077)	(71, 0.00128459)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 2.88753e-06)	(82, 1.73259e-05)	(83, 1.15511e-05)	(84, 1.44394e-05)	(85, 2.31038e-05)	(86, 1.7328600000000002e-05)	(87, 2.02175e-05)	(88, 2.02184e-05)	(89, 1.4442399999999999e-05)	(90, 3.46641e-05)	(91, 9.8224e-05)	(92, 0.000106903)	(93, 0.00023116999999999997)	(94, 0.0005115209999999999)	(95, 0.000528907)	(96, 1.5957)	(97, 8.14422)	(98, 10.365)	(99, 16.6324)	(100, 43.3308)
PGDX17951P_WGS	(1, 0.0316917)	(2, 1.91978e-06)	(3, 1.91978e-06)	(4, 1.91978e-06)	(5, 0.0)	(6, 0.00106164)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0027703199999999997)	(71, 0.00131116)	(72, 1.92256e-06)	(73, 3.84522e-06)	(74, 1.92266e-06)	(75, 1.9227000000000002e-06)	(76, 1.92276e-06)	(77, 0.0)	(78, 0.0)	(79, 3.84586e-06)	(80, 9.61505e-06)	(81, 7.69242e-06)	(82, 2.11552e-05)	(83, 4.23122e-05)	(84, 4.23138e-05)	(85, 4.0391999999999995e-05)	(86, 2.8852500000000002e-05)	(87, 2.11594e-05)	(88, 2.50078e-05)	(89, 2.50091e-05)	(90, 5.0021399999999995e-05)	(91, 0.000100052)	(92, 9.42896e-05)	(93, 0.00029059999999999996)	(94, 0.000592809)	(95, 0.0006024839999999999)	(96, 1.58646)	(97, 7.959579999999999)	(98, 10.1227)	(99, 16.4454)	(100, 42.5544)
PGDX17967P_WGS	(1, 0.033026)	(2, 0.00154906)	(3, 0.00249759)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0057613099999999995)	(71, 0.0022299200000000003)	(72, 3.08431e-06)	(73, 3.08438e-06)	(74, 3.08446e-06)	(75, 3.0845399999999997e-06)	(76, 3.08463e-06)	(77, 0.0)	(78, 0.0)	(79, 3.0849e-06)	(80, 3.08502e-06)	(81, 6.170320000000001e-06)	(82, 2.46824e-05)	(83, 2.1598e-05)	(84, 2.4684299999999997e-05)	(85, 3.08565e-05)	(86, 1.85146e-05)	(87, 2.16013e-05)	(88, 1.23441e-05)	(89, 1.23447e-05)	(90, 3.70363e-05)	(91, 7.40787e-05)	(92, 8.64337e-05)	(93, 0.000259328)	(94, 0.00049709)	(95, 0.0005033030000000001)	(96, 1.60281)	(97, 8.127320000000001)	(98, 10.3225)	(99, 16.5426)	(100, 43.0717)
PGDX17968P_WGS	(1, 0.0325755)	(2, 0.00155896)	(3, 0.00250445)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 2.1988199999999997e-06)	(32, 2.1991600000000002e-06)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.00499618)	(71, 0.00195094)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 2.2025200000000002e-06)	(80, 4.40528e-06)	(81, 6.60839e-06)	(82, 1.32177e-05)	(83, 1.98278e-05)	(84, 1.9828800000000002e-05)	(85, 1.9829799999999998e-05)	(86, 1.10171e-05)	(87, 1.32214e-05)	(88, 1.32222e-05)	(89, 1.5427e-05)	(90, 2.6448899999999997e-05)	(91, 7.93575e-05)	(92, 9.48048e-05)	(93, 0.000339597)	(94, 0.000716793)	(95, 0.000745561)	(96, 1.5858299999999999)	(97, 8.074969999999999)	(98, 10.2623)	(99, 16.581799999999998)	(100, 42.911100000000005)
PGDX17971P_WGS	(1, 0.032926899999999995)	(2, 0.0015689299999999998)	(3, 0.00253555)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 2.94108e-06)	(46, 2.94116e-06)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.00523427)	(71, 0.0019360399999999998)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 5.8858e-06)	(80, 5.88604e-06)	(81, 8.829499999999999e-06)	(82, 3.23764e-05)	(83, 4.41517e-05)	(84, 3.53228e-05)	(85, 2.3549400000000002e-05)	(86, 2.06067e-05)	(87, 2.64956e-05)	(88, 1.47206e-05)	(89, 1.76657e-05)	(90, 5.3001300000000004e-05)	(91, 0.000138407)	(92, 0.000159042)	(93, 0.000377045)	(94, 0.000780705)	(95, 0.000795524)	(96, 1.59884)	(97, 7.95565)	(98, 10.1578)	(99, 16.4864)	(100, 42.7234)
PGDX17975P_WGS	(1, 0.0231378)	(2, 0.00358696)	(3, 0.00016893)	(4, 0.0)	(5, 0.0)	(6, 0.000442035)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.00105018)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 2.81992e-06)	(74, 2.82e-06)	(75, 2.82008e-06)	(76, 2.82017e-06)	(77, 2.8202700000000004e-06)	(78, 0.0)	(79, 0.0)	(80, 5.64128e-06)	(81, 0.0)	(82, 5.07781e-05)	(83, 6.770760000000001e-05)	(84, 5.6425400000000004e-05)	(85, 5.36065e-05)	(86, 4.51445e-05)	(87, 7.054190000000001e-05)	(88, 5.07928e-05)	(89, 4.7973800000000005e-05)	(90, 6.208840000000001e-05)	(91, 0.000107254)	(92, 0.000107268)	(93, 0.000319024)	(94, 0.000666358)	(95, 0.00064383)	(96, 1.5762000000000003)	(97, 7.94356)	(98, 10.1017)	(99, 16.3779)	(100, 42.4472)
PGDX17976P_WGS	(1, 0.0226831)	(2, 0.00310835)	(3, 0.000213173)	(4, 0.0)	(5, 0.0)	(6, 0.0005378889999999999)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.00113279)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 2.48303e-06)	(75, 2.4831e-06)	(76, 2.48318e-06)	(77, 2.48326e-06)	(78, 2.4833499999999997e-06)	(79, 0.0)	(80, 7.4507099999999995e-06)	(81, 9.93488e-06)	(82, 4.71935e-05)	(83, 6.20998e-05)	(84, 5.46502e-05)	(85, 5.9620900000000004e-05)	(86, 3.7264799999999996e-05)	(87, 2.236e-05)	(88, 3.47841e-05)	(89, 2.98167e-05)	(90, 5.21829e-05)	(91, 9.195049999999999e-05)	(92, 0.000104389)	(93, 0.000273437)	(94, 0.0006066)	(95, 0.000621575)	(96, 1.6033700000000002)	(97, 8.10546)	(98, 10.3286)	(99, 16.5622)	(100, 43.2758)
PGDX17978P_WGS	(1, 0.0229203)	(2, 0.0038132900000000004)	(3, 0.000202715)	(4, 0.0)	(5, 0.0)	(6, 0.00048201)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.00115322)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 2.25623e-06)	(73, 4.51257e-06)	(74, 4.51268e-06)	(75, 2.2564e-06)	(76, 2.25647e-06)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 1.3542e-05)	(83, 1.80567e-05)	(84, 1.80573e-05)	(85, 2.70871e-05)	(86, 2.70882e-05)	(87, 2.25745e-05)	(88, 2.70907e-05)	(89, 2.70921e-05)	(90, 3.8383e-05)	(91, 9.03211e-05)	(92, 0.000101622)	(93, 0.000309421)	(94, 0.0006143909999999999)	(95, 0.000628)	(96, 1.5899199999999998)	(97, 8.01835)	(98, 10.2077)	(99, 16.4249)	(100, 42.7682)
