Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
PGDX17779P5_WGS	(1, 0.08250049999999999)	(2, 0.0473212)	(3, 0.0549656)	(4, 0.043247799999999996)	(5, 0.0363842)	(6, 0.0107978)	(7, 0.00806628)	(8, 0.012642)	(9, 0.0119722)	(10, 0.010145399999999999)	(11, 0.0104042)	(12, 0.0114524)	(13, 0.009075380000000001)	(14, 0.00994095)	(15, 0.0122266)	(16, 0.0109327)	(17, 0.010713)	(18, 0.00942552)	(19, 0.007305109999999999)	(20, 0.0100323)	(21, 0.0081685)	(22, 0.007041960000000001)	(23, 0.00466057)	(24, 0.00451921)	(25, 0.0051020499999999995)	(26, 0.00469536)	(27, 0.00493894)	(28, 0.0051064)	(29, 0.0052238399999999996)	(30, 0.00566749)	(31, 0.00586975)	(32, 0.0063482)	(33, 0.00662657)	(34, 0.00795972)	(35, 0.00836858)	(36, 0.00935158)	(37, 0.0132249)	(38, 0.0116612)	(39, 0.00968432)	(40, 0.0130357)	(41, 0.0141361)	(42, 0.0158237)	(43, 0.0160369)	(44, 0.0170742)	(45, 0.0160217)	(46, 0.0147037)	(47, 0.015878100000000003)	(48, 0.0139534)	(49, 0.0135707)	(50, 0.013714200000000001)	(51, 0.01396)	(52, 0.0152605)	(53, 0.016345699999999998)	(54, 0.0148668)	(55, 0.0181921)	(56, 0.0174287)	(57, 0.0143123)	(58, 0.0160282)	(59, 0.0162696)	(60, 0.0184444)	(61, 0.0193991)	(62, 0.018403000000000003)	(63, 0.0206192)	(64, 0.0180181)	(65, 0.0173939)	(66, 0.0177202)	(67, 0.0183943)	(68, 0.0190076)	(69, 0.0197775)	(70, 0.0207127)	(71, 0.021774)	(72, 0.022880900000000003)	(73, 0.0239553)	(74, 0.0249752)	(75, 0.0262888)	(76, 0.0281048)	(77, 0.029581399999999997)	(78, 0.031728)	(79, 0.0353773)	(80, 0.0383654)	(81, 0.043480500000000005)	(82, 0.05470679999999999)	(83, 0.06168560000000001)	(84, 0.0776138)	(85, 0.120035)	(86, 0.148745)	(87, 0.192475)	(88, 0.250614)	(89, 0.277074)	(90, 0.386801)	(91, 0.6581899999999999)	(92, 0.770279)	(93, 1.06491)	(94, 1.87869)	(95, 2.10467)	(96, 3.62171)	(97, 9.802420000000001)	(98, 11.8902)	(99, 17.9745)	(100, 43.608200000000004)
PGDX17780P6_WGS	(1, 0.090707)	(2, 0.0531527)	(3, 0.0618455)	(4, 0.048514100000000004)	(5, 0.0414789)	(6, 0.0121467)	(7, 0.00903614)	(8, 0.0143068)	(9, 0.013554199999999999)	(10, 0.011487299999999999)	(11, 0.011626000000000001)	(12, 0.012797000000000001)	(13, 0.0101117)	(14, 0.011100800000000001)	(15, 0.0136997)	(16, 0.012260400000000001)	(17, 0.0120171)	(18, 0.0105027)	(19, 0.00807659)	(20, 0.011246299999999999)	(21, 0.00906115)	(22, 0.00772869)	(23, 0.00517065)	(24, 0.00505014)	(25, 0.00558904)	(26, 0.00527752)	(27, 0.00553901)	(28, 0.00573001)	(29, 0.0058096)	(30, 0.006289370000000001)	(31, 0.00673049)	(32, 0.00719435)	(33, 0.00744902)	(34, 0.00895428)	(35, 0.009370390000000001)	(36, 0.0104686)	(37, 0.0148435)	(38, 0.0130381)	(39, 0.0109439)	(40, 0.0146024)	(41, 0.015930299999999998)	(42, 0.017869899999999998)	(43, 0.0179745)	(44, 0.0191432)	(45, 0.017935800000000002)	(46, 0.016492)	(47, 0.0177494)	(48, 0.0155574)	(49, 0.0148071)	(50, 0.014891200000000002)	(51, 0.0151481)	(52, 0.016603399999999997)	(53, 0.017790300000000002)	(54, 0.0159986)	(55, 0.0196435)	(56, 0.018638500000000002)	(57, 0.0150526)	(58, 0.0167785)	(59, 0.0170104)	(60, 0.0193638)	(61, 0.0203643)	(62, 0.0189386)	(63, 0.0214557)	(64, 0.0184907)	(65, 0.0175448)	(66, 0.0177335)	(67, 0.0183701)	(68, 0.0189863)	(69, 0.0197026)	(70, 0.0205962)	(71, 0.021439800000000002)	(72, 0.0224221)	(73, 0.0235226)	(74, 0.0244435)	(75, 0.025594099999999998)	(76, 0.027299399999999998)	(77, 0.028807000000000003)	(78, 0.030821599999999998)	(79, 0.034498299999999996)	(80, 0.0376339)	(81, 0.0430706)	(82, 0.0546056)	(83, 0.061888700000000005)	(84, 0.0782738)	(85, 0.120071)	(86, 0.14966000000000002)	(87, 0.192904)	(88, 0.25341)	(89, 0.280375)	(90, 0.391519)	(91, 0.6674549999999999)	(92, 0.782481)	(93, 1.07895)	(94, 1.8913200000000001)	(95, 2.1153999999999997)	(96, 3.6467899999999998)	(97, 9.9677)	(98, 12.0936)	(99, 18.1904)	(100, 44.1307)
PGDX17781P7_WGS	(1, 0.0676423)	(2, 0.08834449999999999)	(3, 0.0888468)	(4, 0.0653632)	(5, 0.0662813)	(6, 0.0415579)	(7, 0.0400162)	(8, 0.0420726)	(9, 0.0394644)	(10, 0.0431292)	(11, 0.040422)	(12, 0.0468782)	(13, 0.0370418)	(14, 0.0322584)	(15, 0.040427)	(16, 0.0396005)	(17, 0.0449134)	(18, 0.0333423)	(19, 0.0373956)	(20, 0.0395238)	(21, 0.023815199999999998)	(22, 0.023941399999999998)	(23, 0.0201405)	(24, 0.014369799999999999)	(25, 0.0126401)	(26, 0.0145307)	(27, 0.0139095)	(28, 0.0129742)	(29, 0.012892500000000001)	(30, 0.0124347)	(31, 0.0132563)	(32, 0.014642)	(33, 0.0158496)	(34, 0.0165326)	(35, 0.017176)	(36, 0.0207641)	(37, 0.0200811)	(38, 0.0323649)	(39, 0.0339783)	(40, 0.0267303)	(41, 0.0420305)	(42, 0.0347281)	(43, 0.03916)	(44, 0.0421072)	(45, 0.0398158)	(46, 0.046776700000000004)	(47, 0.0420181)	(48, 0.0357971)	(49, 0.042384399999999996)	(50, 0.0351636)	(51, 0.039697)	(52, 0.0437899)	(53, 0.0409219)	(54, 0.0357897)	(55, 0.0420206)	(56, 0.0402637)	(57, 0.0334636)	(58, 0.0364974)	(59, 0.0426813)	(60, 0.042045400000000004)	(61, 0.0496299)	(62, 0.0433841)	(63, 0.04524)	(64, 0.032290599999999996)	(65, 0.030796000000000004)	(66, 0.028682700000000002)	(67, 0.029370600000000004)	(68, 0.0301229)	(69, 0.030956799999999996)	(70, 0.0326371)	(71, 0.033233399999999996)	(72, 0.034465800000000005)	(73, 0.0362598)	(74, 0.0369329)	(75, 0.038647799999999996)	(76, 0.0412188)	(77, 0.0432703)	(78, 0.045762199999999996)	(79, 0.050011)	(80, 0.0537575)	(81, 0.0622155)	(82, 0.0757489)	(83, 0.0982502)	(84, 0.11904100000000001)	(85, 0.172537)	(86, 0.20760599999999998)	(87, 0.257063)	(88, 0.30753400000000003)	(89, 0.335368)	(90, 0.44171499999999997)	(91, 0.723091)	(92, 0.854282)	(93, 1.15035)	(94, 1.9782399999999998)	(95, 2.20846)	(96, 3.7298299999999998)	(97, 9.95463)	(98, 12.0822)	(99, 18.191499999999998)	(100, 43.8701)
PGDX17940P_WGS	(1, 0.0077499199999999996)	(2, 0.000455335)	(3, 0.000383035)	(4, 0.00040764800000000004)	(5, 0.000489177)	(6, 0.000529173)	(7, 0.0005737839999999999)	(8, 0.000669158)	(9, 0.000750687)	(10, 0.00097374)	(11, 0.0011583399999999999)	(12, 0.00126294)	(13, 0.0020567000000000003)	(14, 0.0021259200000000003)	(15, 0.0021936100000000004)	(16, 0.00225668)	(17, 0.00231359)	(18, 0.0023674300000000002)	(19, 0.00242589)	(20, 0.00251203)	(21, 0.0025751000000000003)	(22, 0.00265048)	(23, 0.0027166300000000003)	(24, 0.0027704699999999997)	(25, 0.0028458399999999997)	(26, 0.00371652)	(27, 0.0029842899999999997)	(28, 0.00304274)	(29, 0.0031273499999999997)	(30, 0.0031919599999999998)	(31, 0.0032719499999999996)	(32, 0.00336886)	(33, 0.00346116)	(34, 0.0035642300000000003)	(35, 0.00365652)	(36, 0.00372729)	(37, 0.0038072799999999997)	(38, 0.00390727)	(39, 0.00402571)	(40, 0.00414878)	(41, 0.00428569)	(42, 0.00440106)	(43, 0.00455027)	(44, 0.00470872)	(45, 0.00487793)	(46, 0.00502714)	(47, 0.0052102)	(48, 0.0053948)	(49, 0.0056501500000000005)	(50, 0.00587167)	(51, 0.00619471)	(52, 0.006486979999999999)	(53, 0.00673004)	(54, 0.00698693)	(55, 0.007291509999999999)	(56, 0.00762994)	(57, 0.00804374)	(58, 0.00849753)	(59, 0.00904824)	(60, 0.00962203)	(61, 0.0102081)	(62, 0.010805)	(63, 0.011446399999999999)	(64, 0.0120556)	(65, 0.012714000000000001)	(66, 0.0134185)	(67, 0.0141292)	(68, 0.0148861)	(69, 0.0157521)	(70, 0.016784300000000002)	(71, 0.0179442)	(72, 0.019110199999999997)	(73, 0.0202886)	(74, 0.0212838)	(75, 0.026204800000000004)	(76, 0.0263464)	(77, 0.026841700000000003)	(78, 0.029230700000000002)	(79, 0.0333256)	(80, 0.0361268)	(81, 0.042260000000000006)	(82, 0.0543771)	(83, 0.0607165)	(84, 0.0737812)	(85, 0.113794)	(86, 0.13070099999999998)	(87, 0.179971)	(88, 0.258666)	(89, 0.301956)	(90, 0.426549)	(91, 0.7250219999999999)	(92, 0.8496729999999999)	(93, 1.16802)	(94, 2.02459)	(95, 2.26198)	(96, 3.8044300000000004)	(97, 10.0732)	(98, 12.2365)	(99, 18.481)	(100, 44.0669)
PGDX17941P_WGS	(1, 0.009065460000000001)	(2, 0.0013249)	(3, 0.00127685)	(4, 0.00130272)	(5, 0.0013674)	(6, 0.00142468)	(7, 0.00148011)	(8, 0.0015429399999999998)	(9, 0.00159098)	(10, 0.0016704399999999998)	(11, 0.00180533)	(12, 0.0018921799999999998)	(13, 0.00217859)	(14, 0.0022451199999999998)	(15, 0.00231903)	(16, 0.00239479)	(17, 0.00246316)	(18, 0.0025259899999999997)	(19, 0.00263131)	(20, 0.0027440299999999997)	(21, 0.00282718)	(22, 0.00289925)	(23, 0.00300088)	(24, 0.0030821799999999995)	(25, 0.00318751)	(26, 0.0040707700000000005)	(27, 0.00340001)	(28, 0.00349425)	(29, 0.0035811)	(30, 0.00367534)	(31, 0.00376588)	(32, 0.0038693599999999996)	(33, 0.0039691399999999995)	(34, 0.0040652299999999995)	(35, 0.00417979)	(36, 0.00427958)	(37, 0.0043923)	(38, 0.0045327300000000004)	(39, 0.00472675)	(40, 0.0048671899999999995)	(41, 0.0049873)	(42, 0.005131429999999999)	(43, 0.00531436)	(44, 0.00546404)	(45, 0.00565252)	(46, 0.00584284)	(47, 0.00603871)	(48, 0.00628447)	(49, 0.00688317)	(50, 0.0076722000000000005)	(51, 0.00799557)	(52, 0.0082635)	(53, 0.00857763)	(54, 0.00890285)	(55, 0.009224369999999999)	(56, 0.0096272)	(57, 0.0101261)	(58, 0.010638)	(59, 0.0111775)	(60, 0.0117356)	(61, 0.012341699999999999)	(62, 0.0128997)	(63, 0.0134873)	(64, 0.0141285)	(65, 0.014854700000000002)	(66, 0.015555000000000001)	(67, 0.0162591)	(68, 0.0170185)	(69, 0.0177965)	(70, 0.0187499)	(71, 0.0198531)	(72, 0.0211133)	(73, 0.0223052)	(74, 0.0232919)	(75, 0.028007599999999997)	(76, 0.0283679)	(77, 0.0286673)	(78, 0.0309493)	(79, 0.0346672)	(80, 0.0373502)	(81, 0.0430268)	(82, 0.0537682)	(83, 0.059374500000000004)	(84, 0.07106760000000001)	(85, 0.10704499999999999)	(86, 0.12274)	(87, 0.167299)	(88, 0.240172)	(89, 0.279416)	(90, 0.396291)	(91, 0.677389)	(92, 0.793632)	(93, 1.0961500000000002)	(94, 1.92965)	(95, 2.1620299999999997)	(96, 3.7001199999999996)	(97, 9.94295)	(98, 12.0655)	(99, 18.2922)	(100, 43.776199999999996)
PGDX17949P_WGS	(1, 0.049647899999999995)	(2, 0.034360299999999996)	(3, 0.0331059)	(4, 0.0331744)	(5, 0.0333168)	(6, 0.033388)	(7, 0.033483900000000004)	(8, 0.0335633)	(9, 0.0336153)	(10, 0.0337578)	(11, 0.033933)	(12, 0.0340371)	(13, 0.0345164)	(14, 0.0345931)	(15, 0.034680699999999995)	(16, 0.0347492)	(17, 0.034809400000000004)	(18, 0.0348505)	(19, 0.0349299)	(20, 0.0350094)	(21, 0.0350532)	(22, 0.0351244)	(23, 0.0351874)	(24, 0.035275)	(25, 0.0353599)	(26, 0.0360391)	(27, 0.0355106)	(28, 0.0356091)	(29, 0.035716)	(30, 0.035830999999999995)	(31, 0.0359077)	(32, 0.0359898)	(33, 0.0360884)	(34, 0.0361569)	(35, 0.0362336)	(36, 0.036351299999999996)	(37, 0.0364609)	(38, 0.0366006)	(39, 0.036718299999999995)	(40, 0.0368635)	(41, 0.036975799999999996)	(42, 0.0370881)	(43, 0.0371976)	(44, 0.0373291)	(45, 0.0374742)	(46, 0.0376358)	(47, 0.0377947)	(48, 0.0379754)	(49, 0.0382822)	(50, 0.0387204)	(51, 0.0389614)	(52, 0.0391942)	(53, 0.0393694)	(54, 0.0396105)	(55, 0.0398542)	(56, 0.0401555)	(57, 0.0404896)	(58, 0.0408265)	(59, 0.0412208)	(60, 0.0416097)	(61, 0.042053400000000005)	(62, 0.042458699999999995)	(63, 0.0427573)	(64, 0.0431927)	(65, 0.0436391)	(66, 0.044107499999999994)	(67, 0.0445758)	(68, 0.0451619)	(69, 0.0458082)	(70, 0.0466025)	(71, 0.0474597)	(72, 0.0483142)	(73, 0.0493138)	(74, 0.05137339999999999)	(75, 0.055539)	(76, 0.05936230000000001)	(77, 0.0597649)	(78, 0.0590446)	(79, 0.061430000000000005)	(80, 0.0630651)	(81, 0.0678223)	(82, 0.07842669999999999)	(83, 0.0840493)	(84, 0.0959135)	(85, 0.133454)	(86, 0.14924199999999999)	(87, 0.19623100000000002)	(88, 0.272105)	(89, 0.313603)	(90, 0.43863399999999997)	(91, 0.730229)	(92, 0.85345)	(93, 1.16337)	(94, 1.99855)	(95, 2.23276)	(96, 3.7951699999999997)	(97, 10.2446)	(98, 12.442400000000001)	(99, 18.6446)	(100, 44.7913)
PGDX17951P_WGS	(1, 0.0400635)	(2, 0.0251122)	(3, 0.0239232)	(4, 0.0239597)	(5, 0.0239943)	(6, 0.0240253)	(7, 0.0240801)	(8, 0.0241876)	(9, 0.024308)	(10, 0.0245068)	(11, 0.024641700000000002)	(12, 0.024789400000000003)	(13, 0.026494399999999998)	(14, 0.026569199999999998)	(15, 0.026633)	(16, 0.026707800000000004)	(17, 0.026819000000000003)	(18, 0.026861000000000003)	(19, 0.0269467)	(20, 0.0270214)	(21, 0.0271181)	(22, 0.027218400000000004)	(23, 0.027295)	(24, 0.0273734)	(25, 0.0274555)	(26, 0.0281448)	(27, 0.027606799999999997)	(28, 0.027679799999999997)	(29, 0.027769099999999998)	(30, 0.0278803)	(31, 0.027962400000000002)	(32, 0.0282195)	(33, 0.028318)	(34, 0.028420099999999997)	(35, 0.0285222)	(36, 0.0286043)	(37, 0.0287265)	(38, 0.0288669)	(39, 0.029)	(40, 0.0291368)	(41, 0.0292681)	(42, 0.0294158)	(43, 0.0295361)	(44, 0.0296838)	(45, 0.029837)	(46, 0.029993799999999998)	(47, 0.030158)	(48, 0.0303458)	(49, 0.030557300000000003)	(50, 0.030849099999999997)	(51, 0.0310825)	(52, 0.0313597)	(53, 0.0315986)	(54, 0.031862999999999995)	(55, 0.0322368)	(56, 0.0325304)	(57, 0.0328678)	(58, 0.033227)	(59, 0.0336993)	(60, 0.0341862)	(61, 0.0347004)	(62, 0.0351855)	(63, 0.035769)	(64, 0.0363763)	(65, 0.0371823)	(66, 0.0378169)	(67, 0.038407699999999996)	(68, 0.0389694)	(69, 0.0396605)	(70, 0.0405395)	(71, 0.041511400000000004)	(72, 0.0424779)	(73, 0.0434863)	(74, 0.0456254)	(75, 0.0498341)	(76, 0.0536144)	(77, 0.0543748)	(78, 0.0538514)	(79, 0.0564846)	(80, 0.05841760000000001)	(81, 0.0636457)	(82, 0.0749335)	(83, 0.0807981)	(84, 0.09342260000000001)	(85, 0.132128)	(86, 0.148808)	(87, 0.197281)	(88, 0.27548300000000003)	(89, 0.31766)	(90, 0.441269)	(91, 0.735989)	(92, 0.857086)	(93, 1.17164)	(94, 2.02793)	(95, 2.26617)	(96, 3.81999)	(97, 10.098500000000001)	(98, 12.2696)	(99, 18.5546)	(100, 44.153999999999996)
PGDX17967P_WGS	(1, 0.0160634)	(2, 0.0032943)	(3, 0.0007783880000000001)	(4, 0.000825033)	(5, 0.000924153)	(6, 0.000973714)	(7, 0.0010582599999999999)	(8, 0.00114863)	(9, 0.00138477)	(10, 0.0016558999999999999)	(11, 0.00182207)	(12, 0.00225645)	(13, 0.00283077)	(14, 0.00292406)	(15, 0.0029794500000000002)	(16, 0.00306399)	(17, 0.0031689400000000003)	(18, 0.00323891)	(19, 0.00332928)	(20, 0.00344298)	(21, 0.0035391900000000002)	(22, 0.00362082)	(23, 0.0037024399999999996)	(24, 0.0037811600000000004)	(25, 0.00403187)	(26, 0.0041514)	(27, 0.00427676)	(28, 0.0043846300000000005)	(29, 0.00472863)	(30, 0.00465284)	(31, 0.00476653)	(32, 0.0053437599999999995)	(33, 0.00546329)	(34, 0.0055595)	(35, 0.0056527899999999996)	(36, 0.00574899)	(37, 0.00585103)	(38, 0.00607842)	(39, 0.00627375)	(40, 0.006658569999999999)	(41, 0.0071541700000000005)	(42, 0.00730868)	(43, 0.00745153)	(44, 0.007661439999999999)	(45, 0.00781886)	(46, 0.008017100000000001)	(47, 0.008180360000000001)	(48, 0.00838443)	(49, 0.00867596)	(50, 0.00906079)	(51, 0.00935815)	(52, 0.00961761)	(53, 0.00995579)	(54, 0.0102182)	(55, 0.0105359)	(56, 0.0109062)	(57, 0.0112648)	(58, 0.0115534)	(59, 0.012014)	(60, 0.0124979)	(61, 0.0130023)	(62, 0.013553299999999999)	(63, 0.014011000000000001)	(64, 0.0145212)	(65, 0.0150605)	(66, 0.015626099999999997)	(67, 0.0162062)	(68, 0.0167922)	(69, 0.017494799999999998)	(70, 0.0183635)	(71, 0.019246899999999997)	(72, 0.020343)	(73, 0.0212614)	(74, 0.0258297)	(75, 0.0248997)	(76, 0.024972599999999998)	(77, 0.026969500000000004)	(78, 0.028389300000000003)	(79, 0.033779699999999996)	(80, 0.034928299999999995)	(81, 0.0404295)	(82, 0.0513853)	(83, 0.0570322)	(84, 0.07012779999999999)	(85, 0.11022499999999999)	(86, 0.12715100000000001)	(87, 0.17788400000000001)	(88, 0.256781)	(89, 0.302227)	(90, 0.430731)	(91, 0.736912)	(92, 0.863005)	(93, 1.18139)	(94, 2.04263)	(95, 2.28391)	(96, 3.8502300000000003)	(97, 10.312100000000001)	(98, 12.545200000000001)	(99, 18.8166)	(100, 44.8714)
PGDX17968P_WGS	(1, 0.0154457)	(2, 0.00264538)	(3, 0.000144294)	(4, 0.00020493899999999998)	(5, 0.00032413799999999997)	(6, 0.0003806)	(7, 0.00044124500000000005)	(8, 0.000564627)	(9, 0.000669187)	(10, 0.0008302110000000001)	(11, 0.00115017)	(12, 0.00126727)	(13, 0.0016583300000000002)	(14, 0.0017879900000000002)	(15, 0.0019448300000000003)	(16, 0.00205566)	(17, 0.00219577)	(18, 0.00232752)	(19, 0.00250109)	(20, 0.00265166)	(21, 0.0027834)	(22, 0.00291097)	(23, 0.0030719899999999997)	(24, 0.00325392)	(25, 0.0034107599999999997)	(26, 0.0036115200000000004)	(27, 0.0036951700000000002)	(28, 0.0038331899999999998)	(29, 0.00416569)	(30, 0.00412387)	(31, 0.00426189)	(32, 0.00437272)	(33, 0.00451702)	(34, 0.00466549)	(35, 0.00483279)	(36, 0.00501054)	(37, 0.005163200000000001)	(38, 0.00537441)	(39, 0.00556053)	(40, 0.00576965)	(41, 0.0059662199999999995)	(42, 0.00618998)	(43, 0.006466019999999999)	(44, 0.006691869999999999)	(45, 0.00694282)	(46, 0.007183309999999999)	(47, 0.007446800000000001)	(48, 0.00777094)	(49, 0.00813063)	(50, 0.00881027)	(51, 0.00936653)	(52, 0.00977223)	(53, 0.0102135)	(54, 0.010736299999999999)	(55, 0.011223499999999999)	(56, 0.0118237)	(57, 0.0124615)	(58, 0.013199699999999998)	(59, 0.0140488)	(60, 0.014883100000000002)	(61, 0.0157615)	(62, 0.0165749)	(63, 0.0174888)	(64, 0.0185302)	(65, 0.0196051)	(66, 0.0207051)	(67, 0.0218239)	(68, 0.022986600000000003)	(69, 0.0242852)	(70, 0.025724)	(71, 0.0274283)	(72, 0.029115899999999997)	(73, 0.030676)	(74, 0.0357785)	(75, 0.0354418)	(76, 0.0362888)	(77, 0.0388944)	(78, 0.0410839)	(79, 0.0473136)	(80, 0.050170200000000005)	(81, 0.0576254)	(82, 0.0701936)	(83, 0.0775944)	(84, 0.0905181)	(85, 0.127905)	(86, 0.144706)	(87, 0.1914)	(88, 0.266608)	(89, 0.308596)	(90, 0.43059300000000006)	(91, 0.7191460000000001)	(92, 0.843617)	(93, 1.15544)	(94, 1.98914)	(95, 2.22265)	(96, 3.78298)	(97, 10.1453)	(98, 12.3154)	(99, 18.5381)	(100, 44.3561)
PGDX17971P_WGS	(1, 0.015289500000000001)	(2, 0.00272888)	(3, 0.00045574)	(4, 0.000572454)	(5, 0.00083645)	(6, 0.000972616)	(7, 0.0011977099999999998)	(8, 0.00155341)	(9, 0.00189799)	(10, 0.00250101)	(11, 0.00303178)	(12, 0.00355422)	(13, 0.00527158)	(14, 0.00561616)	(15, 0.00604411)	(16, 0.006377579999999999)	(17, 0.00680831)	(18, 0.00722237)	(19, 0.00766143)	(20, 0.00805048)	(21, 0.00843675)	(22, 0.00882024)	(23, 0.00916204)	(24, 0.00953997)	(25, 0.00994013)	(26, 0.0103208)	(27, 0.010662600000000001)	(28, 0.0110378)	(29, 0.0116408)	(30, 0.0115908)	(31, 0.0119159)	(32, 0.0121633)	(33, 0.012430000000000002)	(34, 0.012696800000000001)	(35, 0.0130192)	(36, 0.013241500000000002)	(37, 0.0135277)	(38, 0.0138167)	(39, 0.0141085)	(40, 0.0143419)	(41, 0.0146309)	(42, 0.014906)	(43, 0.0151756)	(44, 0.015409)	(45, 0.0157064)	(46, 0.0159759)	(47, 0.0162816)	(48, 0.0165762)	(49, 0.016854)	(50, 0.017268099999999998)	(51, 0.017785000000000002)	(52, 0.018074)	(53, 0.018354600000000002)	(54, 0.0186603)	(55, 0.0189743)	(56, 0.0193634)	(57, 0.0197302)	(58, 0.0201054)	(59, 0.0204944)	(60, 0.0208751)	(61, 0.021314200000000002)	(62, 0.0217977)	(63, 0.022359)	(64, 0.0229093)	(65, 0.0234817)	(66, 0.0239791)	(67, 0.024543299999999997)	(68, 0.0251268)	(69, 0.0257882)	(70, 0.0265496)	(71, 0.027450000000000002)	(72, 0.028481)	(73, 0.029422999999999998)	(74, 0.033986)	(75, 0.0330884)	(76, 0.0331412)	(77, 0.035339300000000004)	(78, 0.0368427)	(79, 0.0423671)	(80, 0.0439122)	(81, 0.049789599999999996)	(82, 0.0625809)	(83, 0.0693809)	(84, 0.084298)	(85, 0.127757)	(86, 0.14643099999999998)	(87, 0.200878)	(88, 0.285163)	(89, 0.332601)	(90, 0.464685)	(91, 0.775803)	(92, 0.905703)	(93, 1.23865)	(94, 2.13989)	(95, 2.39016)	(96, 3.9405200000000002)	(97, 10.2429)	(98, 12.457500000000001)	(99, 18.8265)	(100, 44.3328)
PGDX17975P_WGS	(1, 0.0410649)	(2, 0.0139588)	(3, 0.0111643)	(4, 0.00917862)	(5, 0.00926136)	(6, 0.00932008)	(7, 0.00944018)	(8, 0.00950157)	(9, 0.00980316)	(10, 0.00988857)	(11, 0.0100754)	(12, 0.0107613)	(13, 0.0111483)	(14, 0.0112204)	(15, 0.011295099999999999)	(16, 0.0113645)	(17, 0.0114473)	(18, 0.011514)	(19, 0.0116154)	(20, 0.0117008)	(21, 0.0117996)	(22, 0.011869000000000001)	(23, 0.011973)	(24, 0.0120825)	(25, 0.0122266)	(26, 0.013769300000000002)	(27, 0.0123654)	(28, 0.013294199999999999)	(29, 0.012618899999999999)	(30, 0.0126963)	(31, 0.012789799999999999)	(32, 0.012896500000000002)	(33, 0.0130326)	(34, 0.013160700000000001)	(35, 0.0132915)	(36, 0.0134356)	(37, 0.0135931)	(38, 0.0137426)	(39, 0.0139214)	(40, 0.014140299999999998)	(41, 0.014372500000000002)	(42, 0.014527299999999998)	(43, 0.0147515)	(44, 0.0150077)	(45, 0.0152212)	(46, 0.015432)	(47, 0.0156269)	(48, 0.0159445)	(49, 0.0163528)	(50, 0.0168973)	(51, 0.0173217)	(52, 0.0176873)	(53, 0.018082300000000003)	(54, 0.0184827)	(55, 0.0189284)	(56, 0.019440899999999997)	(57, 0.020003999999999997)	(58, 0.0206873)	(59, 0.0214186)	(60, 0.022269999999999998)	(61, 0.0230413)	(62, 0.0238553)	(63, 0.024616)	(64, 0.0254727)	(65, 0.026358799999999998)	(66, 0.0273143)	(67, 0.0282405)	(68, 0.029275999999999996)	(69, 0.0304691)	(70, 0.0317795)	(71, 0.0337092)	(72, 0.034723399999999995)	(73, 0.0361513)	(74, 0.0517916)	(75, 0.038793600000000004)	(76, 0.040742)	(77, 0.043272200000000004)	(78, 0.0450657)	(79, 0.050035399999999994)	(80, 0.053809300000000004)	(81, 0.060802)	(82, 0.07390139999999999)	(83, 0.0806326)	(84, 0.0943271)	(85, 0.134322)	(86, 0.1519)	(87, 0.202762)	(88, 0.282629)	(89, 0.328146)	(90, 0.454442)	(91, 0.758396)	(92, 0.883515)	(93, 1.20472)	(94, 2.0761499999999997)	(95, 2.31499)	(96, 3.86154)	(97, 10.1591)	(98, 12.3402)	(99, 18.6445)	(100, 44.2154)
