Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
PGDX17779P5_WGS	(1, 54.07110000000001)	(2, 57.0198)	(3, 37.8515)	(4, 43.235299999999995)	(5, 40.3671)	(6, 41.9532)	(7, 37.816300000000005)	(8, 37.7224)	(9, 41.011399999999995)	(10, 43.8591)	(11, 44.6044)	(12, 43.8283)	(13, 42.9269)	(14, 42.681400000000004)	(15, 42.4585)	(16, 42.8947)	(17, 42.789899999999996)	(18, 42.782)	(19, 42.5896)	(20, 43.0104)	(21, 43.3255)	(22, 42.8598)	(23, 42.5317)	(24, 42.2173)	(25, 42.728100000000005)	(26, 43.0834)	(27, 43.206)	(28, 43.520399999999995)	(29, 43.4441)	(30, 42.866)	(31, 42.7579)	(32, 42.2846)	(33, 42.404799999999994)	(34, 42.5544)	(35, 42.7534)	(36, 42.7498)	(37, 42.4099)	(38, 42.5636)	(39, 42.6067)	(40, 42.9614)	(41, 43.2584)	(42, 42.6231)	(43, 42.3806)	(44, 41.855599999999995)	(45, 41.820299999999996)	(46, 42.4744)	(47, 42.3466)	(48, 42.4475)	(49, 42.6837)	(50, 42.750899999999994)	(51, 43.0438)	(52, 41.7234)	(53, 41.8487)	(54, 42.1429)	(55, 42.579499999999996)	(56, 42.7175)	(57, 42.0113)	(58, 42.5171)	(59, 42.141099999999994)	(60, 42.4538)	(61, 42.718)	(62, 42.551899999999996)	(63, 41.840500000000006)	(64, 41.609899999999996)	(65, 41.6943)	(66, 42.2902)	(67, 42.0843)	(68, 42.267700000000005)	(69, 42.2083)	(70, 41.820800000000006)	(71, 42.2382)	(72, 41.932)	(73, 42.1471)	(74, 42.0123)	(75, 42.022)	(76, 42.3217)	(77, 42.412)	(78, 42.423100000000005)	(79, 42.5167)	(80, 43.0498)	(81, 43.0313)	(82, 42.9294)	(83, 43.092200000000005)	(84, 43.054700000000004)	(85, 43.1761)	(86, 42.9107)	(87, 42.667)	(88, 42.404399999999995)	(89, 42.5775)	(90, 42.551)	(91, 42.8303)	(92, 42.5181)	(93, 42.4022)	(94, 42.8014)	(95, 42.257600000000004)	(96, 42.0933)	(97, 40.075300000000006)	(98, 36.5863)	(99, 38.685199999999995)	(100, 33.5074)
PGDX17780P6_WGS	(1, 53.5415)	(2, 56.8078)	(3, 36.6835)	(4, 43.0236)	(5, 39.8915)	(6, 41.440599999999996)	(7, 36.3699)	(8, 36.3173)	(9, 40.5326)	(10, 42.770399999999995)	(11, 44.393100000000004)	(12, 43.6404)	(13, 42.687599999999996)	(14, 41.5972)	(15, 42.111900000000006)	(16, 42.5574)	(17, 41.704)	(18, 42.6046)	(19, 41.588)	(20, 41.9533)	(21, 43.1445)	(22, 42.7463)	(23, 42.2647)	(24, 41.1074)	(25, 41.557500000000005)	(26, 41.9195)	(27, 42.7973)	(28, 42.424800000000005)	(29, 43.176500000000004)	(30, 41.8912)	(31, 42.5176)	(32, 41.3005)	(33, 42.11)	(34, 41.881)	(35, 42.0188)	(36, 42.1326)	(37, 41.5686)	(38, 41.8118)	(39, 42.1909)	(40, 42.3253)	(41, 42.9576)	(42, 41.6417)	(43, 42.106100000000005)	(44, 40.758100000000006)	(45, 40.7222)	(46, 42.0503)	(47, 41.2147)	(48, 41.3072)	(49, 42.3262)	(50, 41.6455)	(51, 42.6839)	(52, 41.5281)	(53, 41.5766)	(54, 41.052)	(55, 42.2487)	(56, 42.3091)	(57, 40.9153)	(58, 42.1177)	(59, 41.8149)	(60, 42.1648)	(61, 42.410199999999996)	(62, 42.259299999999996)	(63, 40.841899999999995)	(64, 40.570499999999996)	(65, 40.6029)	(66, 41.8303)	(67, 40.9186)	(68, 41.0777)	(69, 41.060900000000004)	(70, 40.6676)	(71, 40.891)	(72, 40.661)	(73, 40.884100000000004)	(74, 40.8114)	(75, 40.801700000000004)	(76, 40.9751)	(77, 41.0636)	(78, 41.1928)	(79, 41.2977)	(80, 41.8388)	(81, 41.8878)	(82, 41.8312)	(83, 42.1006)	(84, 42.0624)	(85, 42.1806)	(86, 41.9537)	(87, 41.8049)	(88, 41.5639)	(89, 41.695100000000004)	(90, 41.6855)	(91, 41.9717)	(92, 41.769)	(93, 41.6792)	(94, 41.9768)	(95, 41.404999999999994)	(96, 41.3269)	(97, 39.3282)	(98, 35.8327)	(99, 37.922200000000004)	(100, 32.752700000000004)
PGDX17781P7_WGS	(1, 53.6593)	(2, 55.6516)	(3, 37.1782)	(4, 44.2706)	(5, 41.5383)	(6, 42.2025)	(7, 36.1857)	(8, 36.974000000000004)	(9, 41.5092)	(10, 43.2443)	(11, 45.941500000000005)	(12, 45.1699)	(13, 43.486799999999995)	(14, 42.008)	(15, 43.7207)	(16, 43.245400000000004)	(17, 42.0401)	(18, 43.1914)	(19, 41.1144)	(20, 42.3024)	(21, 44.6604)	(22, 44.318200000000004)	(23, 42.971199999999996)	(24, 40.6671)	(25, 41.0304)	(26, 42.2036)	(27, 43.3425)	(28, 42.7729)	(29, 43.8315)	(30, 42.3006)	(31, 43.2534)	(32, 41.577799999999996)	(33, 42.220600000000005)	(34, 42.1623)	(35, 42.7264)	(36, 42.4537)	(37, 42.3721)	(38, 42.033500000000004)	(39, 42.2624)	(40, 42.4801)	(41, 43.5904)	(42, 41.989599999999996)	(43, 42.768499999999996)	(44, 40.3175)	(45, 41.1212)	(46, 42.6826)	(47, 40.7135)	(48, 41.6455)	(49, 42.9885)	(50, 42.134)	(51, 44.2522)	(52, 43.1194)	(53, 42.414)	(54, 41.5431)	(55, 43.838300000000004)	(56, 43.084)	(57, 41.3247)	(58, 43.6305)	(59, 43.3751)	(60, 43.7303)	(61, 43.964)	(62, 43.1116)	(63, 40.5286)	(64, 40.2311)	(65, 41.0793)	(66, 42.5389)	(67, 40.4654)	(68, 40.6383)	(69, 40.6014)	(70, 40.266200000000005)	(71, 40.4495)	(72, 40.1526)	(73, 40.407199999999996)	(74, 40.313900000000004)	(75, 40.3136)	(76, 40.4987)	(77, 40.559200000000004)	(78, 40.705000000000005)	(79, 40.8042)	(80, 41.5685)	(81, 41.7774)	(82, 41.828500000000005)	(83, 42.228)	(84, 42.2496)	(85, 42.4554)	(86, 42.330600000000004)	(87, 42.2585)	(88, 42.035)	(89, 42.1441)	(90, 42.1497)	(91, 42.4599)	(92, 42.2467)	(93, 42.1979)	(94, 42.5346)	(95, 41.9806)	(96, 41.9672)	(97, 39.9747)	(98, 36.432199999999995)	(99, 38.5659)	(100, 33.3744)
PGDX17940P_WGS	(1, 55.4603)	(2, 55.8854)	(3, 36.4484)	(4, 45.3021)	(5, 42.3315)	(6, 43.580200000000005)	(7, 35.8179)	(8, 35.828199999999995)	(9, 42.834)	(10, 42.3931)	(11, 46.7324)	(12, 45.9323)	(13, 44.926300000000005)	(14, 41.2469)	(15, 44.474799999999995)	(16, 44.7783)	(17, 41.2508)	(18, 44.7215)	(19, 41.2091)	(20, 41.7333)	(21, 45.6061)	(22, 45.197500000000005)	(23, 44.6299)	(24, 40.6832)	(25, 41.0815)	(26, 41.3866)	(27, 44.8896)	(28, 42.015299999999996)	(29, 45.387699999999995)	(30, 41.5995)	(31, 44.9505)	(32, 41.072900000000004)	(33, 44.4288)	(34, 42.781200000000005)	(35, 42.728500000000004)	(36, 43.4747)	(37, 42.214800000000004)	(38, 42.7931)	(39, 43.715199999999996)	(40, 43.2852)	(41, 45.3157)	(42, 41.2981)	(43, 44.4276)	(44, 40.3825)	(45, 40.427400000000006)	(46, 44.2913)	(47, 40.6763)	(48, 40.8596)	(49, 44.4757)	(50, 41.4508)	(51, 45.1584)	(52, 43.9959)	(53, 43.9518)	(54, 40.8867)	(55, 44.65)	(56, 44.6179)	(57, 40.6758)	(58, 44.4002)	(59, 44.2448)	(60, 44.5991)	(61, 44.902)	(62, 44.6293)	(63, 40.7468)	(64, 40.392)	(65, 40.5094)	(66, 44.2476)	(67, 40.6149)	(68, 40.735)	(69, 40.786)	(70, 40.4243)	(71, 40.5809)	(72, 40.2946)	(73, 40.5817)	(74, 40.4781)	(75, 40.4445)	(76, 40.6151)	(77, 40.6972)	(78, 40.7916)	(79, 40.9219)	(80, 41.6907)	(81, 41.897400000000005)	(82, 41.9539)	(83, 42.3587)	(84, 42.4914)	(85, 42.6778)	(86, 42.629400000000004)	(87, 42.516799999999996)	(88, 42.348)	(89, 42.497299999999996)	(90, 42.5166)	(91, 42.911500000000004)	(92, 42.6455)	(93, 42.5905)	(94, 42.9775)	(95, 42.4157)	(96, 42.3912)	(97, 40.3485)	(98, 36.796099999999996)	(99, 38.9102)	(100, 33.707100000000004)
PGDX17941P_WGS	(1, 53.920199999999994)	(2, 57.639700000000005)	(3, 37.5028)	(4, 43.9429)	(5, 40.8054)	(6, 41.9924)	(7, 36.802600000000005)	(8, 36.8853)	(9, 41.3171)	(10, 43.4886)	(11, 45.167699999999996)	(12, 44.4641)	(13, 43.5102)	(14, 42.438199999999995)	(15, 42.9941)	(16, 43.2926)	(17, 42.4784)	(18, 43.411300000000004)	(19, 42.510799999999996)	(20, 42.9729)	(21, 44.1888)	(22, 43.8082)	(23, 43.3083)	(24, 41.9172)	(25, 42.348)	(26, 42.7149)	(27, 43.6476)	(28, 43.3614)	(29, 44.2386)	(30, 42.964400000000005)	(31, 43.6499)	(32, 42.2553)	(33, 42.1696)	(34, 43.0714)	(35, 43.3821)	(36, 42.754999999999995)	(37, 42.640899999999995)	(38, 42.9094)	(39, 43.4574)	(40, 42.944700000000005)	(41, 44.0977)	(42, 42.7217)	(43, 43.2339)	(44, 41.807100000000005)	(45, 41.7755)	(46, 43.0766)	(47, 42.1184)	(48, 42.4059)	(49, 43.4656)	(50, 42.8853)	(51, 44.013600000000004)	(52, 42.8626)	(53, 42.8049)	(54, 42.240100000000005)	(55, 43.4762)	(56, 43.4093)	(57, 41.9995)	(58, 43.3745)	(59, 43.1344)	(60, 43.4994)	(61, 43.7472)	(62, 43.540800000000004)	(63, 42.0638)	(64, 41.8249)	(65, 41.9007)	(66, 43.0998)	(67, 42.047200000000004)	(68, 42.243199999999995)	(69, 42.2897)	(70, 41.9354)	(71, 42.085699999999996)	(72, 41.8107)	(73, 42.1466)	(74, 42.0447)	(75, 41.9857)	(76, 42.1009)	(77, 42.208800000000004)	(78, 42.375299999999996)	(79, 42.4806)	(80, 42.9531)	(81, 42.9209)	(82, 42.8922)	(83, 43.159)	(84, 43.1365)	(85, 43.1987)	(86, 43.0227)	(87, 42.918099999999995)	(88, 42.7265)	(89, 42.8037)	(90, 42.817499999999995)	(91, 43.1409)	(92, 42.9191)	(93, 42.8937)	(94, 43.222)	(95, 42.6203)	(96, 42.5362)	(97, 40.5086)	(98, 36.964200000000005)	(99, 39.0465)	(100, 33.8166)
PGDX17949P_WGS	(1, 54.0315)	(2, 54.7082)	(3, 36.1149)	(4, 44.6008)	(5, 41.3311)	(6, 42.4724)	(7, 35.0283)	(8, 35.057700000000004)	(9, 41.8608)	(10, 41.4273)	(11, 45.6166)	(12, 44.9896)	(13, 44.0407)	(14, 40.3976)	(15, 43.540099999999995)	(16, 43.7635)	(17, 40.5032)	(18, 43.9024)	(19, 40.3827)	(20, 40.9162)	(21, 44.661899999999996)	(22, 44.3029)	(23, 43.7122)	(24, 39.8297)	(25, 40.177800000000005)	(26, 40.550599999999996)	(27, 44.012299999999996)	(28, 41.237)	(29, 44.5391)	(30, 40.7967)	(31, 43.9654)	(32, 40.0924)	(33, 40.056000000000004)	(34, 42.5604)	(35, 43.289100000000005)	(36, 40.9397)	(37, 41.355199999999996)	(38, 41.696)	(39, 43.6026)	(40, 40.748)	(41, 44.3165)	(42, 40.550599999999996)	(43, 43.5157)	(44, 39.57)	(45, 39.5733)	(46, 43.2624)	(47, 39.7963)	(48, 40.0399)	(49, 43.589099999999995)	(50, 40.5722)	(51, 44.1977)	(52, 43.119600000000005)	(53, 43.025600000000004)	(54, 39.952)	(55, 43.6703)	(56, 43.5497)	(57, 39.7751)	(58, 43.5345)	(59, 43.3243)	(60, 43.647200000000005)	(61, 43.931)	(62, 43.667899999999996)	(63, 39.7725)	(64, 39.4146)	(65, 39.5434)	(66, 43.1871)	(67, 39.6427)	(68, 39.8356)	(69, 39.8043)	(70, 39.4246)	(71, 39.5495)	(72, 39.3847)	(73, 39.6804)	(74, 39.5444)	(75, 39.462199999999996)	(76, 39.5752)	(77, 39.7359)	(78, 39.8643)	(79, 39.956)	(80, 40.6053)	(81, 40.746700000000004)	(82, 40.7992)	(83, 41.1678)	(84, 41.2478)	(85, 41.401700000000005)	(86, 41.2984)	(87, 41.1899)	(88, 41.0785)	(89, 41.2333)	(90, 41.231899999999996)	(91, 41.6076)	(92, 41.4328)	(93, 41.5338)	(94, 41.7398)	(95, 41.1981)	(96, 41.1482)	(97, 39.1813)	(98, 35.6076)	(99, 37.7398)	(100, 32.5861)
PGDX17951P_WGS	(1, 55.157500000000006)	(2, 56.1898)	(3, 36.896699999999996)	(4, 45.5318)	(5, 42.4403)	(6, 43.4126)	(7, 35.9964)	(8, 36.2247)	(9, 42.8217)	(10, 42.6513)	(11, 46.7513)	(12, 46.084)	(13, 44.9725)	(14, 41.6222)	(15, 44.5552)	(16, 44.6477)	(17, 41.613499999999995)	(18, 44.7137)	(19, 41.398)	(20, 42.060900000000004)	(21, 45.6408)	(22, 45.3509)	(23, 44.6856)	(24, 40.969899999999996)	(25, 41.3561)	(26, 41.857299999999995)	(27, 45.0372)	(28, 42.503099999999996)	(29, 45.5171)	(30, 42.0178)	(31, 44.920700000000004)	(32, 41.367399999999996)	(33, 43.054199999999994)	(34, 42.0678)	(35, 42.9832)	(36, 43.094)	(37, 43.235099999999996)	(38, 42.9936)	(39, 43.9664)	(40, 42.4819)	(41, 45.3537)	(42, 41.7856)	(43, 44.5312)	(44, 40.7306)	(45, 40.8987)	(46, 44.3701)	(47, 41.0467)	(48, 41.449799999999996)	(49, 44.7154)	(50, 41.9313)	(51, 45.4421)	(52, 44.3147)	(53, 44.1375)	(54, 41.366)	(55, 44.9543)	(56, 44.7135)	(57, 41.1225)	(58, 44.7922)	(59, 44.567499999999995)	(60, 44.887100000000004)	(61, 45.1121)	(62, 44.7887)	(63, 40.9709)	(64, 40.7055)	(65, 40.9549)	(66, 44.3549)	(67, 40.9809)	(68, 41.145399999999995)	(69, 41.1645)	(70, 40.7659)	(71, 40.907)	(72, 40.6917)	(73, 40.9882)	(74, 40.833999999999996)	(75, 40.7678)	(76, 40.8896)	(77, 41.0503)	(78, 41.1825)	(79, 41.2917)	(80, 41.9418)	(81, 42.1466)	(82, 42.2287)	(83, 42.633700000000005)	(84, 42.695699999999995)	(85, 42.8347)	(86, 42.7505)	(87, 42.656)	(88, 42.5486)	(89, 42.6545)	(90, 42.6521)	(91, 42.9991)	(92, 42.7914)	(93, 42.887)	(94, 43.117)	(95, 42.561)	(96, 42.4799)	(97, 40.5015)	(98, 36.959900000000005)	(99, 39.0507)	(100, 33.7466)
PGDX17967P_WGS	(1, 53.406299999999995)	(2, 53.980799999999995)	(3, 37.4472)	(4, 45.3667)	(5, 42.2594)	(6, 41.1929)	(7, 34.1852)	(8, 36.3729)	(9, 40.4287)	(10, 42.86)	(11, 46.569)	(12, 45.9381)	(13, 42.8567)	(14, 41.964)	(15, 44.5116)	(16, 42.574)	(17, 42.0133)	(18, 42.6919)	(19, 39.791199999999996)	(20, 42.444700000000005)	(21, 45.6111)	(22, 45.256600000000006)	(23, 42.5445)	(24, 39.1763)	(25, 39.5311)	(26, 42.1093)	(27, 42.6867)	(28, 42.7248)	(29, 43.3368)	(30, 42.3523)	(31, 42.751)	(32, 40.8187)	(33, 41.3692)	(34, 42.7638)	(35, 41.5772)	(36, 41.4863)	(37, 42.613099999999996)	(38, 41.842400000000005)	(39, 41.2968)	(40, 43.080200000000005)	(41, 43.094300000000004)	(42, 41.9766)	(43, 42.214)	(44, 38.9497)	(45, 41.0396)	(46, 42.0361)	(47, 39.1854)	(48, 41.4519)	(49, 42.4105)	(50, 42.0505)	(51, 45.0927)	(52, 44.1017)	(53, 42.0172)	(54, 41.497499999999995)	(55, 44.6187)	(56, 42.6383)	(57, 41.2371)	(58, 44.4635)	(59, 44.278800000000004)	(60, 44.6329)	(61, 44.8381)	(62, 42.824600000000004)	(63, 39.2517)	(64, 38.8787)	(65, 41.0878)	(66, 42.0664)	(67, 39.0343)	(68, 39.1889)	(69, 39.2214)	(70, 38.9096)	(71, 38.984)	(72, 38.7495)	(73, 39.0576)	(74, 38.8915)	(75, 38.871)	(76, 38.9568)	(77, 39.0897)	(78, 39.250099999999996)	(79, 39.3478)	(80, 40.0725)	(81, 40.229)	(82, 40.4225)	(83, 40.8728)	(84, 40.9966)	(85, 41.2804)	(86, 41.2474)	(87, 41.247499999999995)	(88, 41.242200000000004)	(89, 41.3299)	(90, 41.3684)	(91, 41.6856)	(92, 41.5085)	(93, 41.5419)	(94, 41.8209)	(95, 41.3102)	(96, 41.3524)	(97, 39.4261)	(98, 35.8163)	(99, 37.939)	(100, 32.718599999999995)
PGDX17968P_WGS	(1, 54.701)	(2, 56.903000000000006)	(3, 36.9833)	(4, 43.8533)	(5, 40.8716)	(6, 41.9476)	(7, 36.3307)	(8, 36.4408)	(9, 41.4556)	(10, 42.9446)	(11, 45.2809)	(12, 44.5315)	(13, 43.477199999999996)	(14, 41.760999999999996)	(15, 43.0359)	(16, 43.2168)	(17, 41.8108)	(18, 43.3001)	(19, 41.6652)	(20, 42.1973)	(21, 44.1594)	(22, 43.7622)	(23, 43.0964)	(24, 41.1254)	(25, 41.4927)	(26, 41.8895)	(27, 43.4644)	(28, 42.592400000000005)	(29, 43.980599999999995)	(30, 42.139700000000005)	(31, 43.404900000000005)	(32, 41.5543)	(33, 42.9518)	(34, 42.3118)	(35, 42.2347)	(36, 42.070299999999996)	(37, 41.8786)	(38, 42.546800000000005)	(39, 41.9615)	(40, 43.1239)	(41, 43.8048)	(42, 41.8055)	(43, 42.8942)	(44, 40.8053)	(45, 40.9182)	(46, 42.6997)	(47, 41.0366)	(48, 41.355199999999996)	(49, 43.0494)	(50, 41.9043)	(51, 43.668800000000005)	(52, 42.506699999999995)	(53, 42.3812)	(54, 41.2663)	(55, 43.1911)	(56, 43.0139)	(57, 41.0479)	(58, 43.0153)	(59, 42.7866)	(60, 43.134299999999996)	(61, 43.387100000000004)	(62, 43.107800000000005)	(63, 40.976)	(64, 40.713100000000004)	(65, 40.882400000000004)	(66, 42.6433)	(67, 40.9497)	(68, 41.131)	(69, 41.1318)	(70, 40.7074)	(71, 40.8619)	(72, 40.6852)	(73, 40.982)	(74, 40.8011)	(75, 40.7723)	(76, 40.8798)	(77, 41.0273)	(78, 41.1718)	(79, 41.265800000000006)	(80, 41.828700000000005)	(81, 41.8487)	(82, 41.8483)	(83, 42.1413)	(84, 42.138999999999996)	(85, 42.2563)	(86, 42.0763)	(87, 41.970200000000006)	(88, 41.8202)	(89, 41.9548)	(90, 41.9541)	(91, 42.2871)	(92, 42.126400000000004)	(93, 42.0786)	(94, 42.353699999999996)	(95, 41.814299999999996)	(96, 41.7315)	(97, 39.718399999999995)	(98, 36.1319)	(99, 38.3174)	(100, 33.111000000000004)
PGDX17971P_WGS	(1, 55.8624)	(2, 53.5261)	(3, 36.3025)	(4, 46.6518)	(5, 43.7708)	(6, 44.5333)	(7, 35.2905)	(8, 35.693000000000005)	(9, 44.1527)	(10, 41.4927)	(11, 47.7634)	(12, 47.149)	(13, 46.067)	(14, 40.5381)	(15, 45.7616)	(16, 45.8287)	(17, 40.6343)	(18, 45.9405)	(19, 40.2521)	(20, 41.0074)	(21, 46.8406)	(22, 46.4995)	(23, 45.8395)	(24, 39.884)	(25, 40.2299)	(26, 40.8056)	(27, 46.1631)	(28, 41.4413)	(29, 46.6466)	(30, 41.0143)	(31, 46.0509)	(32, 40.4727)	(33, 45.8374)	(34, 43.1255)	(35, 42.7524)	(36, 43.9662)	(37, 42.2809)	(38, 43.3071)	(39, 44.4471)	(40, 43.577)	(41, 46.4775)	(42, 40.7696)	(43, 45.6315)	(44, 39.6353)	(45, 39.8641)	(46, 45.4901)	(47, 39.9617)	(48, 40.3725)	(49, 45.7296)	(50, 40.8162)	(51, 46.495599999999996)	(52, 45.4388)	(53, 45.2173)	(54, 40.342800000000004)	(55, 46.0418)	(56, 45.8029)	(57, 40.2075)	(58, 45.8651)	(59, 45.6998)	(60, 46.0147)	(61, 46.292)	(62, 45.902300000000004)	(63, 40.0355)	(64, 39.6183)	(65, 39.8854)	(66, 45.3922)	(67, 39.835)	(68, 40.0003)	(69, 39.9048)	(70, 39.5487)	(71, 39.7493)	(72, 39.5405)	(73, 39.905699999999996)	(74, 39.7021)	(75, 39.6524)	(76, 39.799099999999996)	(77, 39.9318)	(78, 40.128)	(79, 40.1687)	(80, 41.0049)	(81, 41.2757)	(82, 41.5728)	(83, 42.1458)	(84, 42.278999999999996)	(85, 42.580400000000004)	(86, 42.5649)	(87, 42.4678)	(88, 42.5199)	(89, 42.5758)	(90, 42.5851)	(91, 42.9632)	(92, 42.7661)	(93, 42.7508)	(94, 43.1282)	(95, 42.593599999999995)	(96, 42.5295)	(97, 40.6472)	(98, 37.127500000000005)	(99, 39.1455)	(100, 33.8489)
PGDX17975P_WGS	(1, 54.177)	(2, 56.191199999999995)	(3, 38.4801)	(4, 45.5216)	(5, 42.600500000000004)	(6, 41.445)	(7, 35.7597)	(8, 37.9784)	(9, 40.9088)	(10, 44.3805)	(11, 46.7937)	(12, 46.0506)	(13, 42.9981)	(14, 43.3493)	(15, 44.6571)	(16, 42.7911)	(17, 43.405300000000004)	(18, 42.8375)	(19, 41.1976)	(20, 43.8612)	(21, 45.812799999999996)	(22, 45.395)	(23, 42.7662)	(24, 40.6376)	(25, 41.0625)	(26, 43.6067)	(27, 42.9893)	(28, 44.2066)	(29, 43.643100000000004)	(30, 43.8575)	(31, 42.9816)	(32, 40.9183)	(33, 42.1381)	(34, 43.5638)	(35, 42.8216)	(36, 42.4212)	(37, 42.424099999999996)	(38, 44.0602)	(39, 42.5584)	(40, 43.768499999999996)	(41, 43.4291)	(42, 43.5017)	(43, 42.487700000000004)	(44, 40.4318)	(45, 42.5865)	(46, 42.4077)	(47, 40.7029)	(48, 43.0126)	(49, 42.7023)	(50, 43.6053)	(51, 45.459500000000006)	(52, 44.2937)	(53, 42.187000000000005)	(54, 43.0092)	(55, 44.9306)	(56, 42.9406)	(57, 42.749500000000005)	(58, 44.728699999999996)	(59, 44.5466)	(60, 44.9219)	(61, 45.1834)	(62, 43.067699999999995)	(63, 40.6627)	(64, 40.3695)	(65, 42.5798)	(66, 42.4236)	(67, 40.570299999999996)	(68, 40.736)	(69, 40.795700000000004)	(70, 40.4463)	(71, 40.561)	(72, 40.2603)	(73, 40.6241)	(74, 40.511599999999994)	(75, 40.5015)	(76, 40.573)	(77, 40.6631)	(78, 40.8281)	(79, 41.0189)	(80, 41.6583)	(81, 41.7695)	(82, 41.835899999999995)	(83, 42.2798)	(84, 42.3037)	(85, 42.552299999999995)	(86, 42.452600000000004)	(87, 42.397600000000004)	(88, 42.2248)	(89, 42.329299999999996)	(90, 42.4809)	(91, 42.8094)	(92, 42.5511)	(93, 42.6)	(94, 42.9019)	(95, 42.389700000000005)	(96, 42.3997)	(97, 40.413399999999996)	(98, 36.797200000000004)	(99, 38.9379)	(100, 33.679500000000004)
PGDX17976P_WGS	(1, 55.5361)	(2, 54.714)	(3, 35.5863)	(4, 45.846399999999996)	(5, 42.931999999999995)	(6, 43.7361)	(7, 34.4856)	(8, 34.8376)	(9, 43.007)	(10, 41.228300000000004)	(11, 47.152100000000004)	(12, 46.410000000000004)	(13, 45.1299)	(14, 40.1568)	(15, 44.9258)	(16, 44.9116)	(17, 40.145399999999995)	(18, 44.9228)	(19, 39.812599999999996)	(20, 40.5878)	(21, 46.0171)	(22, 45.612700000000004)	(23, 44.6988)	(24, 39.2163)	(25, 39.604800000000004)	(26, 40.3173)	(27, 44.9601)	(28, 40.8295)	(29, 45.515)	(30, 40.5202)	(31, 45.0128)	(32, 39.4044)	(33, 39.4878)	(34, 42.948)	(35, 44.2601)	(36, 40.7883)	(37, 42.0536)	(38, 42.3773)	(39, 44.224999999999994)	(40, 40.3996)	(41, 45.3083)	(42, 40.1263)	(43, 44.4167)	(44, 38.9185)	(45, 39.238299999999995)	(46, 44.2737)	(47, 39.144400000000005)	(48, 39.691500000000005)	(49, 44.5957)	(50, 40.247899999999994)	(51, 45.4671)	(52, 44.3968)	(53, 44.0019)	(54, 39.644800000000004)	(55, 44.9886)	(56, 44.6265)	(57, 39.4975)	(58, 44.730199999999996)	(59, 44.573499999999996)	(60, 44.959900000000005)	(61, 45.2065)	(62, 44.6453)	(63, 39.196)	(64, 38.886700000000005)	(65, 39.2918)	(66, 44.201299999999996)	(67, 39.050200000000004)	(68, 39.1807)	(69, 39.2282)	(70, 38.9346)	(71, 39.0326)	(72, 38.7279)	(73, 38.9971)	(74, 38.8831)	(75, 38.905899999999995)	(76, 39.025)	(77, 39.058)	(78, 39.2337)	(79, 39.352)	(80, 40.121)	(81, 40.3597)	(82, 40.515499999999996)	(83, 41.0136)	(84, 41.1173)	(85, 41.3821)	(86, 41.4547)	(87, 41.4021)	(88, 41.3158)	(89, 41.424299999999995)	(90, 41.5692)	(91, 41.9204)	(92, 41.6569)	(93, 41.699999999999996)	(94, 42.0203)	(95, 41.5334)	(96, 41.5916)	(97, 39.6087)	(98, 35.99)	(99, 38.1045)	(100, 32.9464)
