Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
PGDX17779P5_WGS	(1, 31.5763)	(2, 31.7704)	(3, 31.8363)	(4, 31.6652)	(5, 31.6885)	(6, 35.6372)	(7, 35.6675)	(8, 35.6397)	(9, 35.6774)	(10, 35.6538)	(11, 35.6792)	(12, 35.6426)	(13, 35.6227)	(14, 35.5603)	(15, 35.6019)	(16, 35.5976)	(17, 35.6241)	(18, 35.5752)	(19, 35.6267)	(20, 35.6014)	(21, 35.5973)	(22, 35.5656)	(23, 35.6115)	(24, 35.6544)	(25, 35.6219)	(26, 35.5681)	(27, 35.5928)	(28, 35.6152)	(29, 35.6109)	(30, 35.4761)	(31, 35.5122)	(32, 35.5778)	(33, 35.6084)	(34, 35.6099)	(35, 35.6083)	(36, 35.6127)	(37, 35.5932)	(38, 35.5749)	(39, 35.5556)	(40, 35.568)	(41, 35.5619)	(42, 35.5254)	(43, 35.5297)	(44, 35.4882)	(45, 35.5159)	(46, 35.5108)	(47, 35.4828)	(48, 35.4979)	(49, 35.4995)	(50, 35.5013)	(51, 35.498)	(52, 35.4962)	(53, 35.4836)	(54, 35.5095)	(55, 35.4092)	(56, 35.4134)	(57, 35.4215)	(58, 35.4162)	(59, 35.4345)	(60, 35.4141)	(61, 35.4202)	(62, 35.3968)	(63, 35.3763)	(64, 35.4073)	(65, 35.4021)	(66, 35.4322)	(67, 35.4257)	(68, 35.3916)	(69, 35.2818)	(70, 35.3183)	(71, 35.2581)	(72, 35.2943)	(73, 35.2727)	(74, 35.2538)	(75, 35.2491)	(76, 35.2678)	(77, 35.2568)	(78, 35.2632)	(79, 35.2092)	(80, 35.1568)	(81, 35.1593)	(82, 35.0803)	(83, 35.0493)	(84, 34.879)	(85, 34.9148)	(86, 34.9206)	(87, 34.9356)	(88, 34.9048)	(89, 34.861)	(90, 34.7937)	(91, 34.8173)	(92, 34.7821)	(93, 34.7755)	(94, 34.6896)	(95, 34.7085)	(96, 34.7123)	(97, 34.6744)	(98, 34.5625)	(99, 34.5318)	(100, 34.4237)
PGDX17780P6_WGS	(1, 31.6349)	(2, 31.8263)	(3, 31.8951)	(4, 31.729)	(5, 31.7607)	(6, 35.7054)	(7, 35.7325)	(8, 35.7016)	(9, 35.7286)	(10, 35.6994)	(11, 35.7198)	(12, 35.6813)	(13, 35.6671)	(14, 35.577)	(15, 35.6357)	(16, 35.6293)	(17, 35.6292)	(18, 35.5985)	(19, 35.6452)	(20, 35.6286)	(21, 35.6373)	(22, 35.607)	(23, 35.6487)	(24, 35.6632)	(25, 35.6571)	(26, 35.6098)	(27, 35.6305)	(28, 35.6362)	(29, 35.6416)	(30, 35.4827)	(31, 35.5399)	(32, 35.5979)	(33, 35.6398)	(34, 35.6309)	(35, 35.6195)	(36, 35.6317)	(37, 35.6038)	(38, 35.5878)	(39, 35.5734)	(40, 35.5828)	(41, 35.5853)	(42, 35.5508)	(43, 35.5428)	(44, 35.5132)	(45, 35.526)	(46, 35.4965)	(47, 35.4732)	(48, 35.494)	(49, 35.4959)	(50, 35.5131)	(51, 35.5013)	(52, 35.5058)	(53, 35.4987)	(54, 35.4947)	(55, 35.4061)	(56, 35.4217)	(57, 35.3878)	(58, 35.3773)	(59, 35.4185)	(60, 35.3748)	(61, 35.4125)	(62, 35.3857)	(63, 35.3256)	(64, 35.3725)	(65, 35.3792)	(66, 35.4194)	(67, 35.4151)	(68, 35.3825)	(69, 35.292)	(70, 35.3186)	(71, 35.2798)	(72, 35.3279)	(73, 35.3144)	(74, 35.2988)	(75, 35.2885)	(76, 35.3004)	(77, 35.2828)	(78, 35.2782)	(79, 35.1901)	(80, 34.9874)	(81, 34.9629)	(82, 34.8809)	(83, 34.8487)	(84, 34.6824)	(85, 34.7191)	(86, 34.7235)	(87, 34.7359)	(88, 34.7065)	(89, 34.6621)	(90, 34.5961)	(91, 34.6204)	(92, 34.5866)	(93, 34.5841)	(94, 34.5014)	(95, 34.5214)	(96, 34.5221)	(97, 34.4865)	(98, 34.3761)	(99, 34.3516)	(100, 34.252)
PGDX17781P7_WGS	(1, 31.711)	(2, 31.9256)	(3, 31.9823)	(4, 31.7983)	(5, 31.8213)	(6, 35.7646)	(7, 35.8312)	(8, 35.7859)	(9, 35.7818)	(10, 35.7842)	(11, 35.7843)	(12, 35.7593)	(13, 35.728)	(14, 35.7211)	(15, 35.7372)	(16, 35.6931)	(17, 35.6229)	(18, 35.6512)	(19, 35.6876)	(20, 35.7119)	(21, 35.7328)	(22, 35.7726)	(23, 35.7096)	(24, 35.7421)	(25, 35.7874)	(26, 35.6688)	(27, 35.6999)	(28, 35.6043)	(29, 35.6182)	(30, 35.5624)	(31, 35.676)	(32, 35.6441)	(33, 35.7011)	(34, 35.6623)	(35, 35.7236)	(36, 35.6983)	(37, 35.6257)	(38, 35.6449)	(39, 35.6358)	(40, 35.6509)	(41, 35.6368)	(42, 35.6514)	(43, 35.5455)	(44, 35.5772)	(45, 35.5357)	(46, 35.495)	(47, 35.4861)	(48, 35.5184)	(49, 35.5391)	(50, 35.5649)	(51, 35.5306)	(52, 35.5498)	(53, 35.5061)	(54, 35.4404)	(55, 35.5023)	(56, 35.4368)	(57, 35.3835)	(58, 35.3813)	(59, 35.3894)	(60, 35.3855)	(61, 35.4021)	(62, 35.3679)	(63, 35.3052)	(64, 35.3421)	(65, 35.4075)	(66, 35.3979)	(67, 35.4023)	(68, 35.4452)	(69, 35.4193)	(70, 35.3954)	(71, 35.4307)	(72, 35.4674)	(73, 35.4249)	(74, 35.4448)	(75, 35.4239)	(76, 35.4041)	(77, 35.3522)	(78, 35.3133)	(79, 35.084)	(80, 34.563)	(81, 34.5002)	(82, 34.4359)	(83, 34.4061)	(84, 34.3861)	(85, 34.3594)	(86, 34.3461)	(87, 34.3379)	(88, 34.3216)	(89, 34.256)	(90, 34.2162)	(91, 34.2045)	(92, 34.1617)	(93, 34.1327)	(94, 34.1264)	(95, 34.1162)	(96, 34.1226)	(97, 34.0525)	(98, 34.0094)	(99, 33.9362)	(100, 33.846)
PGDX17940P_WGS	(1, 31.9535)	(2, 32.1469)	(3, 32.1962)	(4, 32.0683)	(5, 32.1077)	(6, 36.1635)	(7, 36.1447)	(8, 36.1795)	(9, 36.1629)	(10, 36.1333)	(11, 36.1599)	(12, 36.1457)	(13, 36.18)	(14, 36.1829)	(15, 36.1548)	(16, 36.1806)	(17, 36.1802)	(18, 36.1976)	(19, 36.2116)	(20, 36.1965)	(21, 36.2153)	(22, 36.2005)	(23, 36.0515)	(24, 36.0432)	(25, 36.1281)	(26, 36.1398)	(27, 36.1603)	(28, 36.119)	(29, 36.1691)	(30, 36.1085)	(31, 36.133)	(32, 36.1833)	(33, 36.1728)	(34, 36.1616)	(35, 36.1366)	(36, 36.1566)	(37, 36.1282)	(38, 36.1275)	(39, 36.1262)	(40, 36.1485)	(41, 36.1637)	(42, 36.1859)	(43, 36.1214)	(44, 36.1274)	(45, 36.0846)	(46, 36.0129)	(47, 35.9978)	(48, 36.0383)	(49, 35.9831)	(50, 36.0666)	(51, 36.0061)	(52, 36.0484)	(53, 36.0655)	(54, 35.9754)	(55, 36.0023)	(56, 36.0395)	(57, 35.8734)	(58, 35.8211)	(59, 35.9194)	(60, 35.7788)	(61, 35.913)	(62, 35.9229)	(63, 35.7606)	(64, 35.8111)	(65, 35.8764)	(66, 35.8931)	(67, 35.877)	(68, 35.8986)	(69, 35.9464)	(70, 35.8778)	(71, 35.9298)	(72, 35.9287)	(73, 35.9395)	(74, 35.9168)	(75, 35.8668)	(76, 35.8409)	(77, 35.7952)	(78, 35.6404)	(79, 35.5461)	(80, 34.8472)	(81, 34.7636)	(82, 34.7012)	(83, 34.6978)	(84, 34.5365)	(85, 34.6554)	(86, 34.6656)	(87, 34.3282)	(88, 34.4376)	(89, 34.5477)	(90, 34.5677)	(91, 34.5408)	(92, 34.5202)	(93, 34.5042)	(94, 34.4243)	(95, 34.4324)	(96, 34.41)	(97, 34.3894)	(98, 34.3501)	(99, 34.2666)	(100, 34.2072)
PGDX17941P_WGS	(1, 31.8469)	(2, 32.0613)	(3, 32.1003)	(4, 31.9716)	(5, 32.0045)	(6, 36.036)	(7, 36.0572)	(8, 36.0566)	(9, 36.0476)	(10, 36.0403)	(11, 36.0351)	(12, 36.0494)	(13, 36.0592)	(14, 36.0798)	(15, 36.0549)	(16, 36.0621)	(17, 36.0812)	(18, 36.0802)	(19, 36.0968)	(20, 36.0941)	(21, 36.0877)	(22, 36.068)	(23, 35.9242)	(24, 36.0104)	(25, 36.0359)	(26, 36.0271)	(27, 36.0366)	(28, 36.0585)	(29, 36.0563)	(30, 36.0849)	(31, 36.0499)	(32, 36.0998)	(33, 36.0771)	(34, 36.0859)	(35, 36.0935)	(36, 36.0863)	(37, 36.0894)	(38, 36.0748)	(39, 36.0874)	(40, 36.1007)	(41, 36.0918)	(42, 36.0959)	(43, 36.0828)	(44, 36.068)	(45, 36.0542)	(46, 36.0441)	(47, 36.0357)	(48, 36.0453)	(49, 36.0192)	(50, 36.0404)	(51, 36.0257)	(52, 36.0422)	(53, 36.0382)	(54, 36.022)	(55, 36.0139)	(56, 36.0156)	(57, 35.9903)	(58, 35.9704)	(59, 35.9771)	(60, 35.939)	(61, 35.9701)	(62, 35.9671)	(63, 35.9376)	(64, 35.9459)	(65, 35.9653)	(66, 35.9445)	(67, 35.9279)	(68, 35.9406)	(69, 35.9395)	(70, 35.9157)	(71, 35.9134)	(72, 35.8841)	(73, 35.8776)	(74, 35.8522)	(75, 35.8187)	(76, 35.804)	(77, 35.7799)	(78, 35.6644)	(79, 35.6426)	(80, 35.4617)	(81, 35.4828)	(82, 35.4344)	(83, 35.4351)	(84, 35.2664)	(85, 35.3926)	(86, 35.4036)	(87, 35.0532)	(88, 35.1647)	(89, 35.2819)	(90, 35.303)	(91, 35.2758)	(92, 35.2565)	(93, 35.2393)	(94, 35.1565)	(95, 35.1648)	(96, 35.1402)	(97, 35.1196)	(98, 35.0771)	(99, 34.9882)	(100, 34.9237)
PGDX17949P_WGS	(1, 32.0753)	(2, 32.274)	(3, 32.3161)	(4, 32.1975)	(5, 32.2385)	(6, 36.3262)	(7, 36.3246)	(8, 36.3246)	(9, 36.3261)	(10, 36.3085)	(11, 36.3254)	(12, 36.3101)	(13, 36.344)	(14, 36.3528)	(15, 36.3289)	(16, 36.3417)	(17, 36.3422)	(18, 36.351)	(19, 36.3774)	(20, 36.3692)	(21, 36.3745)	(22, 36.3509)	(23, 36.3282)	(24, 36.2942)	(25, 36.3164)	(26, 36.2356)	(27, 36.2357)	(28, 36.2629)	(29, 36.3104)	(30, 36.2919)	(31, 36.3119)	(32, 36.3642)	(33, 36.3466)	(34, 36.3308)	(35, 36.2545)	(36, 36.2858)	(37, 36.3059)	(38, 36.2773)	(39, 36.3219)	(40, 36.3321)	(41, 36.324)	(42, 36.3403)	(43, 36.3096)	(44, 36.2666)	(45, 36.2625)	(46, 36.2002)	(47, 36.2151)	(48, 36.2479)	(49, 36.2016)	(50, 36.2622)	(51, 36.2125)	(52, 36.2387)	(53, 36.2566)	(54, 36.2128)	(55, 36.2167)	(56, 36.2246)	(57, 36.0966)	(58, 36.0554)	(59, 36.1273)	(60, 36.0338)	(61, 36.1304)	(62, 36.1277)	(63, 35.994)	(64, 36.0475)	(65, 36.0935)	(66, 36.1103)	(67, 36.1045)	(68, 36.1087)	(69, 36.1452)	(70, 36.0888)	(71, 36.103)	(72, 36.087)	(73, 36.0974)	(74, 36.0792)	(75, 36.0293)	(76, 35.97)	(77, 35.967)	(78, 35.932)	(79, 35.8156)	(80, 35.1169)	(81, 34.9485)	(82, 34.9238)	(83, 34.9005)	(84, 34.8555)	(85, 34.8689)	(86, 34.865)	(87, 34.8405)	(88, 34.8144)	(89, 34.7746)	(90, 34.7578)	(91, 34.7398)	(92, 34.7081)	(93, 34.5277)	(94, 34.6143)	(95, 34.6318)	(96, 34.6133)	(97, 34.5736)	(98, 34.5402)	(99, 34.4965)	(100, 34.4141)
PGDX17951P_WGS	(1, 32.1086)	(2, 32.3205)	(3, 32.3514)	(4, 32.2386)	(5, 32.2949)	(6, 36.3818)	(7, 36.393)	(8, 36.391)	(9, 36.383)	(10, 36.37)	(11, 36.3842)	(12, 36.3646)	(13, 36.3982)	(14, 36.4036)	(15, 36.3812)	(16, 36.3928)	(17, 36.3916)	(18, 36.4022)	(19, 36.4167)	(20, 36.4188)	(21, 36.4305)	(22, 36.4074)	(23, 36.3727)	(24, 36.3517)	(25, 36.3751)	(26, 36.2891)	(27, 36.2862)	(28, 36.3212)	(29, 36.3605)	(30, 36.3632)	(31, 36.3719)	(32, 36.4189)	(33, 36.3916)	(34, 36.3729)	(35, 36.2842)	(36, 36.3275)	(37, 36.3419)	(38, 36.3468)	(39, 36.3789)	(40, 36.386)	(41, 36.4013)	(42, 36.4144)	(43, 36.3903)	(44, 36.3327)	(45, 36.3462)	(46, 36.2949)	(47, 36.3051)	(48, 36.3296)	(49, 36.2994)	(50, 36.3416)	(51, 36.3055)	(52, 36.3351)	(53, 36.3368)	(54, 36.2995)	(55, 36.3093)	(56, 36.3014)	(57, 36.1952)	(58, 36.1703)	(59, 36.2202)	(60, 36.1528)	(61, 36.2285)	(62, 36.2229)	(63, 36.1141)	(64, 36.1654)	(65, 36.2012)	(66, 36.2129)	(67, 36.2111)	(68, 36.2137)	(69, 36.2347)	(70, 36.1974)	(71, 36.2028)	(72, 36.1813)	(73, 36.1869)	(74, 36.1673)	(75, 36.1161)	(76, 36.0553)	(77, 36.0512)	(78, 36.0149)	(79, 35.881)	(80, 35.1498)	(81, 35.0149)	(82, 35.0047)	(83, 34.9856)	(84, 34.9462)	(85, 34.9604)	(86, 34.9569)	(87, 34.9339)	(88, 34.9097)	(89, 34.8717)	(90, 34.8561)	(91, 34.8386)	(92, 34.8092)	(93, 34.6306)	(94, 34.7186)	(95, 34.7363)	(96, 34.7185)	(97, 34.6785)	(98, 34.6465)	(99, 34.6011)	(100, 34.5206)
PGDX17967P_WGS	(1, 31.9715)	(2, 32.1864)	(3, 32.1583)	(4, 32.0362)	(5, 32.1409)	(6, 36.0551)	(7, 36.219)	(8, 36.0954)	(9, 36.1287)	(10, 36.1244)	(11, 36.098)	(12, 36.1384)	(13, 36.1395)	(14, 36.1615)	(15, 36.1376)	(16, 36.1336)	(17, 36.161)	(18, 36.172)	(19, 36.1538)	(20, 36.1887)	(21, 36.2602)	(22, 36.2719)	(23, 35.9965)	(24, 36.1481)	(25, 36.2224)	(26, 36.0942)	(27, 36.1039)	(28, 36.1076)	(29, 36.0265)	(30, 36.1178)	(31, 36.1281)	(32, 36.194)	(33, 36.1464)	(34, 36.1376)	(35, 36.087)	(36, 36.1341)	(37, 36.0951)	(38, 36.1139)	(39, 36.1485)	(40, 36.1373)	(41, 36.0379)	(42, 36.0558)	(43, 36.0813)	(44, 36.0001)	(45, 35.926)	(46, 35.8908)	(47, 35.9304)	(48, 35.9272)	(49, 35.9859)	(50, 35.9808)	(51, 35.9502)	(52, 36.0574)	(53, 35.9301)	(54, 35.9259)	(55, 36.0195)	(56, 35.8517)	(57, 35.7547)	(58, 35.7938)	(59, 35.7471)	(60, 35.8132)	(61, 35.8174)	(62, 35.7328)	(63, 35.6652)	(64, 35.7546)	(65, 35.827)	(66, 35.8)	(67, 35.8373)	(68, 35.9558)	(69, 35.8393)	(70, 35.9172)	(71, 35.9883)	(72, 36.0047)	(73, 35.9429)	(74, 35.9685)	(75, 35.9334)	(76, 35.904)	(77, 35.8468)	(78, 35.3359)	(79, 35.2694)	(80, 34.5594)	(81, 34.3977)	(82, 34.3408)	(83, 34.328)	(84, 34.2178)	(85, 34.2821)	(86, 34.291)	(87, 34.1065)	(88, 34.0861)	(89, 34.1071)	(90, 34.151)	(91, 34.1712)	(92, 34.1509)	(93, 34.1353)	(94, 34.122)	(95, 34.1004)	(96, 34.0539)	(97, 34.0188)	(98, 33.9694)	(99, 33.9194)	(100, 33.8528)
PGDX17968P_WGS	(1, 32.0998)	(2, 32.3114)	(3, 32.3405)	(4, 32.2524)	(5, 32.2836)	(6, 36.3848)	(7, 36.3997)	(8, 36.3873)	(9, 36.4004)	(10, 36.3911)	(11, 36.3913)	(12, 36.3936)	(13, 36.4139)	(14, 36.4266)	(15, 36.4028)	(16, 36.4095)	(17, 36.4241)	(18, 36.417)	(19, 36.441)	(20, 36.4475)	(21, 36.4409)	(22, 36.4283)	(23, 36.3965)	(24, 36.3981)	(25, 36.396)	(26, 36.38)	(27, 36.3932)	(28, 36.381)	(29, 36.3903)	(30, 36.4049)	(31, 36.4185)	(32, 36.4506)	(33, 36.4206)	(34, 36.4199)	(35, 36.427)	(36, 36.4299)	(37, 36.4196)	(38, 36.4205)	(39, 36.4035)	(40, 36.427)	(41, 36.3236)	(42, 36.393)	(43, 36.3754)	(44, 36.3781)	(45, 36.3575)	(46, 36.3282)	(47, 36.3354)	(48, 36.3461)	(49, 36.3308)	(50, 36.368)	(51, 36.3348)	(52, 36.346)	(53, 36.3414)	(54, 36.3216)	(55, 36.3187)	(56, 36.3198)	(57, 36.2686)	(58, 36.2428)	(59, 36.2838)	(60, 36.2191)	(61, 36.2522)	(62, 36.2627)	(63, 36.1956)	(64, 36.2158)	(65, 36.2525)	(66, 36.2225)	(67, 36.2445)	(68, 36.2533)	(69, 36.26)	(70, 36.2281)	(71, 36.2276)	(72, 36.2096)	(73, 36.1308)	(74, 36.1615)	(75, 36.1408)	(76, 36.1253)	(77, 36.0907)	(78, 35.6423)	(79, 35.9022)	(80, 35.6665)	(81, 35.6125)	(82, 35.5813)	(83, 35.5811)	(84, 35.4739)	(85, 35.5441)	(86, 35.5576)	(87, 35.3659)	(88, 35.3515)	(89, 35.3801)	(90, 35.4271)	(91, 35.4502)	(92, 35.4304)	(93, 35.4177)	(94, 35.4089)	(95, 35.3896)	(96, 35.3461)	(97, 35.3134)	(98, 35.2664)	(99, 35.2198)	(100, 35.1554)
PGDX17971P_WGS	(1, 32.1087)	(2, 32.2986)	(3, 32.3376)	(4, 32.2306)	(5, 32.2824)	(6, 36.3648)	(7, 36.343)	(8, 36.3645)	(9, 36.369)	(10, 36.3274)	(11, 36.3631)	(12, 36.3409)	(13, 36.3862)	(14, 36.3771)	(15, 36.3461)	(16, 36.3716)	(17, 36.3631)	(18, 36.3794)	(19, 36.4047)	(20, 36.3971)	(21, 36.4231)	(22, 36.4175)	(23, 36.3585)	(24, 36.2585)	(25, 36.3308)	(26, 36.3305)	(27, 36.3555)	(28, 36.2683)	(29, 36.3387)	(30, 36.2517)	(31, 36.3407)	(32, 36.3825)	(33, 36.3618)	(34, 36.3302)	(35, 36.2974)	(36, 36.3308)	(37, 36.2829)	(38, 36.2845)	(39, 36.282)	(40, 36.3122)	(41, 36.2238)	(42, 36.317)	(43, 36.268)	(44, 36.2854)	(45, 36.2372)	(46, 36.1273)	(47, 36.131)	(48, 36.1872)	(49, 36.1338)	(50, 36.2491)	(51, 36.1565)	(52, 36.2092)	(53, 36.2137)	(54, 36.1001)	(55, 36.1498)	(56, 36.1771)	(57, 35.9549)	(58, 35.8892)	(59, 36.0433)	(60, 35.864)	(61, 36.0233)	(62, 36.0468)	(63, 35.786)	(64, 35.8728)	(65, 35.9781)	(66, 35.9982)	(67, 36.0201)	(68, 36.0493)	(69, 36.1009)	(70, 36.0242)	(71, 36.089)	(72, 36.099)	(73, 36.0376)	(74, 36.0692)	(75, 36.0228)	(76, 35.986)	(77, 35.9213)	(78, 35.4074)	(79, 35.5541)	(80, 34.4577)	(81, 34.2459)	(82, 34.198)	(83, 34.1942)	(84, 34.0909)	(85, 34.1578)	(86, 34.1716)	(87, 33.9855)	(88, 33.9694)	(89, 33.9909)	(90, 34.0334)	(91, 34.0521)	(92, 34.0283)	(93, 34.0117)	(94, 33.9996)	(95, 33.9766)	(96, 33.9291)	(97, 33.8909)	(98, 33.8416)	(99, 33.7909)	(100, 33.7228)
PGDX17975P_WGS	(1, 31.9465)	(2, 32.1887)	(3, 32.1878)	(4, 32.0837)	(5, 32.1689)	(6, 36.121)	(7, 36.253)	(8, 36.1382)	(9, 36.1558)	(10, 36.1779)	(11, 36.1339)	(12, 36.1926)	(13, 36.1758)	(14, 36.2201)	(15, 36.1925)	(16, 36.1764)	(17, 36.2221)	(18, 36.2017)	(19, 36.2102)	(20, 36.2402)	(21, 36.2663)	(22, 36.2576)	(23, 36.0257)	(24, 36.1825)	(25, 36.24)	(26, 36.1374)	(27, 36.1289)	(28, 36.1423)	(29, 36.0838)	(30, 36.1967)	(31, 36.1728)	(32, 36.2837)	(33, 36.0471)	(34, 36.1328)	(35, 36.1665)	(36, 36.1601)	(37, 36.1284)	(38, 36.1459)	(39, 36.1709)	(40, 36.1824)	(41, 36.2122)	(42, 36.1525)	(43, 36.1819)	(44, 36.078)	(45, 36.0181)	(46, 36.0283)	(47, 36.0548)	(48, 36.0352)	(49, 36.08)	(50, 36.07)	(51, 36.0698)	(52, 36.1474)	(53, 36.0326)	(54, 36.0697)	(55, 36.126)	(56, 35.9482)	(57, 35.8354)	(58, 35.914)	(59, 35.8413)	(60, 35.9542)	(61, 35.9383)	(62, 35.8512)	(63, 35.8518)	(64, 35.9082)	(65, 35.9611)	(66, 35.9599)	(67, 35.9713)	(68, 36.0751)	(69, 35.9566)	(70, 36.0426)	(71, 36.0774)	(72, 36.0643)	(73, 36.0474)	(74, 36.0173)	(75, 35.9848)	(76, 35.9523)	(77, 35.9292)	(78, 35.7295)	(79, 35.4266)	(80, 34.844)	(81, 34.8154)	(82, 34.8029)	(83, 34.6537)	(84, 34.7421)	(85, 34.7689)	(86, 34.775)	(87, 34.5377)	(88, 34.5772)	(89, 34.6332)	(90, 34.6523)	(91, 34.6383)	(92, 34.6401)	(93, 34.6092)	(94, 34.6032)	(95, 34.5458)	(96, 34.5308)	(97, 34.4996)	(98, 34.4441)	(99, 34.3924)	(100, 34.3429)
PGDX17976P_WGS	(1, 32.0778)	(2, 32.2881)	(3, 32.3535)	(4, 32.2569)	(5, 32.304)	(6, 36.3962)	(7, 36.3903)	(8, 36.3919)	(9, 36.3934)	(10, 36.3653)	(11, 36.3982)	(12, 36.3909)	(13, 36.4337)	(14, 36.4343)	(15, 36.3953)	(16, 36.4274)	(17, 36.4185)	(18, 36.4218)	(19, 36.467)	(20, 36.444)	(21, 36.4466)	(22, 36.4301)	(23, 36.3948)	(24, 36.3465)	(25, 36.396)	(26, 36.3812)	(27, 36.3965)	(28, 36.3323)	(29, 36.3969)	(30, 36.3553)	(31, 36.3799)	(32, 36.4551)	(33, 36.3412)	(34, 36.3756)	(35, 36.4007)	(36, 36.3798)	(37, 36.3752)	(38, 36.3386)	(39, 36.3659)	(40, 36.4019)	(41, 36.3877)	(42, 36.4036)	(43, 36.3531)	(44, 36.3604)	(45, 36.2988)	(46, 36.2175)	(47, 36.2366)	(48, 36.2764)	(49, 36.2121)	(50, 36.3083)	(51, 36.2412)	(52, 36.2751)	(53, 36.2932)	(54, 36.2307)	(55, 36.2336)	(56, 36.2482)	(57, 36.0103)	(58, 35.9762)	(59, 36.0997)	(60, 35.9808)	(61, 36.1182)	(62, 36.1394)	(63, 35.9255)	(64, 36.0002)	(65, 36.0834)	(66, 36.1372)	(67, 36.1331)	(68, 36.1718)	(69, 36.1991)	(70, 36.138)	(71, 36.1816)	(72, 36.1767)	(73, 36.1694)	(74, 36.1479)	(75, 36.1076)	(76, 36.0744)	(77, 36.0451)	(78, 35.8551)	(79, 35.7768)	(80, 34.6594)	(81, 34.4937)	(82, 34.4519)	(83, 34.3009)	(84, 34.3809)	(85, 34.4042)	(86, 34.4092)	(87, 34.1812)	(88, 34.2213)	(89, 34.275)	(90, 34.2917)	(91, 34.2785)	(92, 34.2785)	(93, 34.2476)	(94, 34.2429)	(95, 34.1876)	(96, 34.1733)	(97, 34.1456)	(98, 34.0946)	(99, 34.0478)	(100, 34.0034)
PGDX17978P_WGS	(1, 32.0594)	(2, 32.2864)	(3, 32.2881)	(4, 32.1925)	(5, 32.2817)	(6, 36.2519)	(7, 36.3793)	(8, 36.2751)	(9, 36.2851)	(10, 36.3049)	(11, 36.2686)	(12, 36.322)	(13, 36.3131)	(14, 36.3432)	(15, 36.3174)	(16, 36.312)	(17, 36.3441)	(18, 36.3347)	(19, 36.3393)	(20, 36.3645)	(21, 36.4063)	(22, 36.4039)	(23, 36.1913)	(24, 36.3172)	(25, 36.3854)	(26, 36.2696)	(27, 36.2747)	(28, 36.261)	(29, 36.2406)	(30, 36.303)	(31, 36.3071)	(32, 36.3642)	(33, 36.1668)	(34, 36.217)	(35, 36.2712)	(36, 36.2728)	(37, 36.2359)	(38, 36.2891)	(39, 36.2612)	(40, 36.3289)	(41, 36.3328)	(42, 36.3071)	(43, 36.2936)	(44, 36.2364)	(45, 36.1518)	(46, 36.1243)	(47, 36.1571)	(48, 36.1518)	(49, 36.1712)	(50, 36.1958)	(51, 36.1727)	(52, 36.2528)	(53, 36.1516)	(54, 36.1631)	(55, 36.2231)	(56, 36.0683)	(57, 35.902)	(58, 35.9567)	(59, 35.9307)	(60, 36.0047)	(61, 36.0325)	(62, 35.9416)	(63, 35.8773)	(64, 35.9551)	(65, 36.0373)	(66, 36.0504)	(67, 36.0619)	(68, 36.1676)	(69, 36.0748)	(70, 36.1317)	(71, 36.1847)	(72, 36.1818)	(73, 36.1706)	(74, 36.1427)	(75, 36.1064)	(76, 36.0721)	(77, 36.0448)	(78, 35.8426)	(79, 35.4846)	(80, 34.6408)	(81, 34.5304)	(82, 34.4988)	(83, 34.3501)	(84, 34.4313)	(85, 34.4529)	(86, 34.4569)	(87, 34.2307)	(88, 34.2682)	(89, 34.3217)	(90, 34.3385)	(91, 34.325)	(92, 34.3245)	(93, 34.2932)	(94, 34.2877)	(95, 34.232)	(96, 34.2177)	(97, 34.1895)	(98, 34.1364)	(99, 34.088)	(100, 34.0418)
