Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
PGDX17779P5_WGS	(1, 54.471199999999996)	(2, 57.243100000000005)	(3, 38.3816)	(4, 43.859300000000005)	(5, 41.1008)	(6, 42.4624)	(7, 38.5232)	(8, 38.3773)	(9, 41.544)	(10, 44.3443)	(11, 45.0104)	(12, 44.292)	(13, 43.3505)	(14, 43.042)	(15, 42.8687)	(16, 43.3002)	(17, 43.1323)	(18, 43.2256)	(19, 42.954100000000004)	(20, 43.3286)	(21, 43.7046)	(22, 43.174600000000005)	(23, 42.9011)	(24, 42.5044)	(25, 43.0152)	(26, 43.438500000000005)	(27, 43.5625)	(28, 43.824600000000004)	(29, 43.793)	(30, 43.187999999999995)	(31, 43.129400000000004)	(32, 42.5971)	(33, 42.7699)	(34, 42.862)	(35, 43.038399999999996)	(36, 43.044900000000005)	(37, 42.6999)	(38, 42.9019)	(39, 42.910399999999996)	(40, 43.2595)	(41, 43.6093)	(42, 42.945499999999996)	(43, 42.749900000000004)	(44, 42.1795)	(45, 42.1027)	(46, 42.8182)	(47, 42.6355)	(48, 42.7352)	(49, 43.037)	(50, 43.046099999999996)	(51, 43.398199999999996)	(52, 42.1072)	(53, 42.221599999999995)	(54, 42.4722)	(55, 42.952400000000004)	(56, 43.0671)	(57, 42.34)	(58, 42.8924)	(59, 42.538199999999996)	(60, 42.8289)	(61, 43.0751)	(62, 42.917300000000004)	(63, 42.1991)	(64, 41.9472)	(65, 42.0428)	(66, 42.6821)	(67, 42.460300000000004)	(68, 42.6228)	(69, 42.5063)	(70, 42.1447)	(71, 42.5875)	(72, 42.2628)	(73, 42.4592)	(74, 42.3627)	(75, 42.3238)	(76, 42.6368)	(77, 42.716)	(78, 42.7034)	(79, 42.804700000000004)	(80, 43.3187)	(81, 43.292)	(82, 43.227399999999996)	(83, 43.3882)	(84, 43.3527)	(85, 43.441)	(86, 43.172)	(87, 42.9253)	(88, 42.6332)	(89, 42.8152)	(90, 42.7592)	(91, 42.877500000000005)	(92, 42.544)	(93, 42.365199999999994)	(94, 42.335499999999996)	(95, 41.669)	(96, 41.505399999999995)	(97, 39.5413)	(98, 36.159)	(99, 38.1759)	(100, 33.1467)
PGDX17780P6_WGS	(1, 53.4496)	(2, 56.5483)	(3, 36.7913)	(4, 43.3425)	(5, 40.203)	(6, 41.669)	(7, 36.4722)	(8, 36.3985)	(9, 40.7911)	(10, 42.667500000000004)	(11, 44.6453)	(12, 43.958999999999996)	(13, 42.9811)	(14, 41.6703)	(15, 42.423300000000005)	(16, 42.885)	(17, 41.8151)	(18, 42.963699999999996)	(19, 41.7152)	(20, 42.0672)	(21, 43.5094)	(22, 43.093599999999995)	(23, 42.629)	(24, 41.218700000000005)	(25, 41.632400000000004)	(26, 42.0553)	(27, 43.1687)	(28, 42.539100000000005)	(29, 43.5555)	(30, 42.0494)	(31, 42.9099)	(32, 41.465)	(33, 42.5092)	(34, 42.179)	(35, 42.2464)	(36, 42.463)	(37, 41.801100000000005)	(38, 42.0952)	(39, 42.505900000000004)	(40, 42.564600000000006)	(41, 43.3474)	(42, 41.844)	(43, 42.512100000000004)	(44, 40.9323)	(45, 40.8802)	(46, 42.4133)	(47, 41.3742)	(48, 41.4674)	(49, 42.6733)	(50, 41.822700000000005)	(51, 43.0668)	(52, 41.960300000000004)	(53, 41.9953)	(54, 41.3096)	(55, 42.667100000000005)	(56, 42.725)	(57, 41.182)	(58, 42.5246)	(59, 42.271300000000004)	(60, 42.5968)	(61, 42.8335)	(62, 42.6903)	(63, 41.158)	(64, 40.8251)	(65, 40.8597)	(66, 42.247299999999996)	(67, 41.192)	(68, 41.3173)	(69, 41.2447)	(70, 40.869699999999995)	(71, 41.106300000000005)	(72, 40.8542)	(73, 41.0623)	(74, 41.0166)	(75, 40.970800000000004)	(76, 41.1553)	(77, 41.2325)	(78, 41.3448)	(79, 41.4537)	(80, 42.0133)	(81, 42.0734)	(82, 42.0616)	(83, 42.3411)	(84, 42.3084)	(85, 42.403800000000004)	(86, 42.1854)	(87, 42.0207)	(88, 41.7584)	(89, 41.889900000000004)	(90, 41.8529)	(91, 41.9874)	(92, 41.7553)	(93, 41.6074)	(94, 41.486000000000004)	(95, 40.8039)	(96, 40.727999999999994)	(97, 38.7835)	(98, 35.3875)	(99, 37.3992)	(100, 32.376599999999996)
PGDX17781P7_WGS	(1, 53.6005)	(2, 55.1747)	(3, 37.437799999999996)	(4, 44.7787)	(5, 42.1408)	(6, 42.5967)	(7, 36.3649)	(8, 37.4492)	(9, 42.0261)	(10, 43.461800000000004)	(11, 46.5667)	(12, 45.8125)	(13, 44.0139)	(14, 42.3319)	(15, 44.3609)	(16, 43.757600000000004)	(17, 42.387)	(18, 43.7218)	(19, 41.2894)	(20, 42.6326)	(21, 45.3191)	(22, 44.9525)	(23, 43.5191)	(24, 40.7982)	(25, 41.124300000000005)	(26, 42.5275)	(27, 43.7847)	(28, 43.1132)	(29, 44.347300000000004)	(30, 42.6406)	(31, 43.7615)	(32, 41.8836)	(33, 42.6565)	(34, 42.5282)	(35, 43.119600000000005)	(36, 42.829499999999996)	(37, 42.7878)	(38, 42.3864)	(39, 42.606100000000005)	(40, 42.802800000000005)	(41, 44.0507)	(42, 42.3332)	(43, 43.248)	(44, 40.4996)	(45, 41.4194)	(46, 43.0929)	(47, 40.8601)	(48, 41.9418)	(49, 43.3865)	(50, 42.4674)	(51, 44.876)	(52, 43.806400000000004)	(53, 42.979099999999995)	(54, 41.984100000000005)	(55, 44.4913)	(56, 43.6455)	(57, 41.760999999999996)	(58, 44.2602)	(59, 44.068000000000005)	(60, 44.3963)	(61, 44.6215)	(62, 43.702600000000004)	(63, 40.8922)	(64, 40.504200000000004)	(65, 41.4899)	(66, 43.0634)	(67, 40.7706)	(68, 40.876200000000004)	(69, 40.7983)	(70, 40.4765)	(71, 40.6604)	(72, 40.343)	(73, 40.581)	(74, 40.495)	(75, 40.4987)	(76, 40.662)	(77, 40.7057)	(78, 40.8571)	(79, 40.9587)	(80, 41.7786)	(81, 42.046099999999996)	(82, 42.1171)	(83, 42.5464)	(84, 42.5631)	(85, 42.7522)	(86, 42.6139)	(87, 42.5565)	(88, 42.3062)	(89, 42.412)	(90, 42.4063)	(91, 42.5693)	(92, 42.302800000000005)	(93, 42.1788)	(94, 42.1107)	(95, 41.453)	(96, 41.4427)	(97, 39.5173)	(98, 36.1014)	(99, 38.130900000000004)	(100, 33.11)
PGDX17940P_WGS	(1, 55.7184)	(2, 55.632000000000005)	(3, 36.3628)	(4, 45.664300000000004)	(5, 42.6819)	(6, 43.8915)	(7, 35.6804)	(8, 35.7016)	(9, 43.1436)	(10, 42.2121)	(11, 47.0342)	(12, 46.261)	(13, 45.2347)	(14, 41.092800000000004)	(15, 44.7927)	(16, 45.0729)	(17, 41.1192)	(18, 45.0345)	(19, 41.045)	(20, 41.5892)	(21, 45.9383)	(22, 45.548899999999996)	(23, 44.9612)	(24, 40.521499999999996)	(25, 40.894999999999996)	(26, 41.2428)	(27, 45.2162)	(28, 41.8798)	(29, 45.7086)	(30, 41.4874)	(31, 45.2558)	(32, 40.9439)	(33, 44.7488)	(34, 42.8989)	(35, 42.7312)	(36, 43.6634)	(37, 42.2601)	(38, 42.9349)	(39, 43.909)	(40, 43.3412)	(41, 45.6277)	(42, 41.208600000000004)	(43, 44.7494)	(44, 40.2652)	(45, 40.318599999999996)	(46, 44.590999999999994)	(47, 40.5557)	(48, 40.7526)	(49, 44.7496)	(50, 41.3533)	(51, 45.488800000000005)	(52, 44.3691)	(53, 44.3119)	(54, 40.8679)	(55, 45.0208)	(56, 44.9725)	(57, 40.6824)	(58, 44.7458)	(59, 44.6459)	(60, 44.974799999999995)	(61, 45.2677)	(62, 44.9891)	(63, 40.7873)	(64, 40.3458)	(65, 40.4814)	(66, 44.5801)	(67, 40.5992)	(68, 40.6823)	(69, 40.686099999999996)	(70, 40.3445)	(71, 40.5038)	(72, 40.1894)	(73, 40.4626)	(74, 40.3831)	(75, 40.3321)	(76, 40.4988)	(77, 40.5689)	(78, 40.67)	(79, 40.7933)	(80, 41.616)	(81, 41.8739)	(82, 41.9469)	(83, 42.3824)	(84, 42.531200000000005)	(85, 42.6939)	(86, 42.6627)	(87, 42.5452)	(88, 42.3352)	(89, 42.4873)	(90, 42.477)	(91, 42.7136)	(92, 42.4071)	(93, 42.274)	(94, 42.2298)	(95, 41.5539)	(96, 41.5355)	(97, 39.5264)	(98, 36.0711)	(99, 38.1201)	(100, 33.043499999999995)
PGDX17941P_WGS	(1, 54.0126)	(2, 57.588899999999995)	(3, 37.5367)	(4, 44.0925)	(5, 40.928799999999995)	(6, 42.0888)	(7, 36.7842)	(8, 36.8753)	(9, 41.4137)	(10, 43.4506)	(11, 45.2722)	(12, 44.586)	(13, 43.6126)	(14, 42.4195)	(15, 43.106100000000005)	(16, 43.3876)	(17, 42.484300000000005)	(18, 43.5205)	(19, 42.4957)	(20, 42.9754)	(21, 44.3165)	(22, 43.9475)	(23, 43.4309)	(24, 41.891400000000004)	(25, 42.3126)	(26, 42.7132)	(27, 43.7768)	(28, 43.3665)	(29, 44.3562)	(30, 42.9753)	(31, 43.756299999999996)	(32, 42.2354)	(33, 42.1562)	(34, 43.175000000000004)	(35, 43.4668)	(36, 42.7507)	(37, 42.7192)	(38, 43.0096)	(39, 43.5753)	(40, 42.942099999999996)	(41, 44.2219)	(42, 42.769)	(43, 43.3782)	(44, 41.826299999999996)	(45, 41.7981)	(46, 43.2118)	(47, 42.1245)	(48, 42.430800000000005)	(49, 43.6)	(50, 42.9153)	(51, 44.1862)	(52, 43.046099999999996)	(53, 42.9682)	(54, 42.3013)	(55, 43.656299999999995)	(56, 43.5694)	(57, 42.0615)	(58, 43.5533)	(59, 43.3385)	(60, 43.694)	(61, 43.917699999999996)	(62, 43.7044)	(63, 42.138999999999996)	(64, 41.870000000000005)	(65, 41.971399999999996)	(66, 43.283)	(67, 42.131600000000006)	(68, 42.3044)	(69, 42.322900000000004)	(70, 41.987)	(71, 42.1489)	(72, 41.8462)	(73, 42.1709)	(74, 42.0963)	(75, 42.0201)	(76, 42.1285)	(77, 42.2267)	(78, 42.3918)	(79, 42.4893)	(80, 42.9717)	(81, 42.9615)	(82, 42.9315)	(83, 43.2081)	(84, 43.1941)	(85, 43.228899999999996)	(86, 43.0574)	(87, 42.9508)	(88, 42.7102)	(89, 42.7898)	(90, 42.7821)	(91, 42.951)	(92, 42.6916)	(93, 42.5912)	(94, 42.4958)	(95, 41.7811)	(96, 41.7038)	(97, 39.7011)	(98, 36.2498)	(99, 38.272800000000004)	(100, 33.1663)
PGDX17949P_WGS	(1, 54.19199999999999)	(2, 54.535500000000006)	(3, 36.065999999999995)	(4, 44.832899999999995)	(5, 41.5494)	(6, 42.6656)	(7, 34.9336)	(8, 34.977999999999994)	(9, 42.0489)	(10, 41.300599999999996)	(11, 45.799800000000005)	(12, 45.1942)	(13, 44.2299)	(14, 40.2953)	(15, 43.7388)	(16, 43.9519)	(17, 40.4224)	(18, 44.0985)	(19, 40.2822)	(20, 40.8283)	(21, 44.8743)	(22, 44.5333)	(23, 43.9249)	(24, 39.7293)	(25, 40.0597)	(26, 40.469)	(27, 44.229400000000005)	(28, 41.158)	(29, 44.7404)	(30, 40.724)	(31, 44.1632)	(32, 39.9868)	(33, 39.955200000000005)	(34, 42.6999)	(35, 43.428)	(36, 40.8754)	(37, 41.415800000000004)	(38, 41.793200000000006)	(39, 43.8)	(40, 40.6645)	(41, 44.5208)	(42, 40.5077)	(43, 43.7392)	(44, 39.5028)	(45, 39.5092)	(46, 43.4755)	(47, 39.7194)	(48, 39.9815)	(49, 43.8004)	(50, 40.5199)	(51, 44.446400000000004)	(52, 43.3896)	(53, 43.2766)	(54, 39.944)	(55, 43.9341)	(56, 43.795)	(57, 39.7778)	(58, 43.7949)	(59, 43.616899999999994)	(60, 43.924)	(61, 44.189299999999996)	(62, 43.9176)	(63, 39.7971)	(64, 39.393699999999995)	(65, 39.5387)	(66, 43.4471)	(67, 39.6573)	(68, 39.8244)	(69, 39.765499999999996)	(70, 39.3957)	(71, 39.5314)	(72, 39.3479)	(73, 39.6293)	(74, 39.5149)	(75, 39.4178)	(76, 39.528600000000004)	(77, 39.6766)	(78, 39.8047)	(79, 39.889799999999994)	(80, 40.564699999999995)	(81, 40.7397)	(82, 40.800599999999996)	(83, 41.1862)	(84, 41.2787)	(85, 41.4128)	(86, 41.316)	(87, 41.208)	(88, 41.052499999999995)	(89, 41.2113)	(90, 41.1792)	(91, 41.4083)	(92, 41.1869)	(93, 41.2195)	(94, 41.0144)	(95, 40.3598)	(96, 40.3164)	(97, 38.3873)	(98, 34.9034)	(99, 36.967800000000004)	(100, 31.94)
PGDX17951P_WGS	(1, 55.2835)	(2, 56.0287)	(3, 36.883700000000005)	(4, 45.7433)	(5, 42.6396)	(6, 43.582300000000004)	(7, 35.9268)	(8, 36.175000000000004)	(9, 42.984)	(10, 42.558099999999996)	(11, 46.9134)	(12, 46.2686)	(13, 45.1368)	(14, 41.5543)	(15, 44.7341)	(16, 44.8086)	(17, 41.5689)	(18, 44.8857)	(19, 41.3262)	(20, 42.0068)	(21, 45.8376)	(22, 45.5602)	(23, 44.8727)	(24, 40.8891)	(25, 41.2598)	(26, 41.802499999999995)	(27, 45.225300000000004)	(28, 42.4508)	(29, 45.6924)	(30, 41.9777)	(31, 45.0891)	(32, 41.3084)	(33, 43.1483)	(34, 42.038199999999996)	(35, 43.0225)	(36, 43.146499999999996)	(37, 43.3479)	(38, 43.0309)	(39, 44.0552)	(40, 42.4784)	(41, 45.5345)	(42, 41.775400000000005)	(43, 44.7281)	(44, 40.6889)	(45, 40.8639)	(46, 44.562000000000005)	(47, 40.992)	(48, 41.424299999999995)	(49, 44.9032)	(50, 41.909800000000004)	(51, 45.6727)	(52, 44.568400000000004)	(53, 44.3633)	(54, 41.382600000000004)	(55, 45.2018)	(56, 44.9345)	(57, 41.146300000000004)	(58, 45.0362)	(59, 44.838499999999996)	(60, 45.1438)	(61, 45.3521)	(62, 45.0098)	(63, 40.9995)	(64, 40.6881)	(65, 40.9749)	(66, 44.5886)	(67, 41.0082)	(68, 41.1492)	(69, 41.1379)	(70, 40.7557)	(71, 40.9022)	(72, 40.666799999999995)	(73, 40.949799999999996)	(74, 40.822399999999995)	(75, 40.7426)	(76, 40.8578)	(77, 41.0089)	(78, 41.1378)	(79, 41.24)	(80, 41.9095)	(81, 42.1504)	(82, 42.2375)	(83, 42.6571)	(84, 42.7306)	(85, 42.844100000000005)	(86, 42.7703)	(87, 42.672399999999996)	(88, 42.5154)	(89, 42.6249)	(90, 42.594300000000004)	(91, 42.7816)	(92, 42.5397)	(93, 42.5553)	(94, 42.3546)	(95, 41.6825)	(96, 41.608200000000004)	(97, 39.663)	(98, 36.2116)	(99, 38.2401)	(100, 33.0642)
PGDX17967P_WGS	(1, 53.36300000000001)	(2, 53.638799999999996)	(3, 37.633)	(4, 45.785199999999996)	(5, 42.6852)	(6, 41.2962)	(7, 34.0076)	(8, 36.5327)	(9, 40.4862)	(10, 42.9564)	(11, 46.9345)	(12, 46.3321)	(13, 42.9429)	(14, 42.0862)	(15, 44.9053)	(16, 42.645300000000006)	(17, 42.1599)	(18, 42.7558)	(19, 39.589400000000005)	(20, 42.586800000000004)	(21, 46.0137)	(22, 45.6761)	(23, 42.6923)	(24, 38.9697)	(25, 39.3092)	(26, 42.2338)	(27, 42.7596)	(28, 42.8639)	(29, 43.458000000000006)	(30, 42.5042)	(31, 42.823699999999995)	(32, 40.7555)	(33, 41.3483)	(34, 42.8576)	(35, 41.644)	(36, 41.5759)	(37, 42.838100000000004)	(38, 41.9339)	(39, 41.246500000000005)	(40, 43.245400000000004)	(41, 43.1736)	(42, 42.1244)	(43, 42.2989)	(44, 38.79)	(45, 41.1534)	(46, 42.1367)	(47, 39.0129)	(48, 41.5228)	(49, 42.4868)	(50, 42.164699999999996)	(51, 45.4955)	(52, 44.545899999999996)	(53, 42.2235)	(54, 41.7006)	(55, 45.0595)	(56, 42.863800000000005)	(57, 41.415600000000005)	(58, 44.8952)	(59, 44.7402)	(60, 45.086999999999996)	(61, 45.2819)	(62, 43.0839)	(63, 39.2627)	(64, 38.7953)	(65, 41.2633)	(66, 42.2544)	(67, 38.972699999999996)	(68, 39.073600000000006)	(69, 39.089)	(70, 38.7849)	(71, 38.8616)	(72, 38.604)	(73, 38.8994)	(74, 38.757200000000005)	(75, 38.717600000000004)	(76, 38.8063)	(77, 38.92)	(78, 39.0883)	(79, 39.1894)	(80, 39.9584)	(81, 40.157900000000005)	(82, 40.3731)	(83, 40.856500000000004)	(84, 41.0019)	(85, 41.278)	(86, 41.2587)	(87, 41.2629)	(88, 41.2174)	(89, 41.306799999999996)	(90, 41.3252)	(91, 41.4871)	(92, 41.2661)	(93, 41.2269)	(94, 41.0865)	(95, 40.4669)	(96, 40.5146)	(97, 38.623400000000004)	(98, 35.1132)	(99, 37.170199999999994)	(100, 32.0785)
PGDX17968P_WGS	(1, 54.840199999999996)	(2, 56.7708)	(3, 37.0008)	(4, 44.0935)	(5, 41.0976)	(6, 42.1297)	(7, 36.2827)	(8, 36.419200000000004)	(9, 41.6297)	(10, 42.8796)	(11, 45.4638)	(12, 44.7374)	(13, 43.655)	(14, 41.7105)	(15, 43.2355)	(16, 43.3859)	(17, 41.785)	(18, 43.4822)	(19, 41.6013)	(20, 42.1674)	(21, 44.3707)	(22, 43.9839)	(23, 43.2937)	(24, 41.0552)	(25, 41.4123)	(26, 41.8571)	(27, 43.6558)	(28, 42.5618)	(29, 44.163999999999994)	(30, 42.1169)	(31, 43.580000000000005)	(32, 41.5228)	(33, 43.146499999999996)	(34, 42.382999999999996)	(35, 42.2594)	(36, 42.0659)	(37, 41.8998)	(38, 42.6907)	(39, 42.0021)	(40, 43.2872)	(41, 43.9903)	(42, 41.8058)	(43, 43.09)	(44, 40.7733)	(45, 40.9041)	(46, 42.888)	(47, 40.998000000000005)	(48, 41.341899999999995)	(49, 43.2299)	(50, 41.9019)	(51, 43.897999999999996)	(52, 42.7595)	(53, 42.6032)	(54, 41.3049)	(55, 43.4372)	(56, 43.2345)	(57, 41.0943)	(58, 43.2524)	(59, 43.0555)	(60, 43.3899)	(61, 43.628699999999995)	(62, 43.331900000000005)	(63, 41.0332)	(64, 40.7235)	(65, 40.9241)	(66, 42.8682)	(67, 40.9886)	(68, 41.1404)	(69, 41.1129)	(70, 40.71)	(71, 40.8649)	(72, 40.6609)	(73, 40.9516)	(74, 40.7911)	(75, 40.7452)	(76, 40.8501)	(77, 40.984300000000005)	(78, 41.1344)	(79, 41.2121)	(80, 41.8078)	(81, 41.849799999999995)	(82, 41.8551)	(83, 42.1617)	(84, 42.1648)	(85, 42.2659)	(86, 42.0941)	(87, 41.9794)	(88, 41.7904)	(89, 41.9209)	(90, 41.8997)	(91, 42.079100000000004)	(92, 41.8725)	(93, 41.749199999999995)	(94, 41.6145)	(95, 40.9636)	(96, 40.8846)	(97, 38.9069)	(98, 35.408)	(99, 37.5244)	(100, 32.4428)
PGDX17971P_WGS	(1, 56.120599999999996)	(2, 53.2262)	(3, 36.2072)	(4, 47.0435)	(5, 44.1576)	(6, 44.851)	(7, 35.1107)	(8, 35.5518)	(9, 44.4586)	(10, 41.2961)	(11, 48.0923)	(12, 47.5012)	(13, 46.3717)	(14, 40.3641)	(15, 46.1075)	(16, 46.1263)	(17, 40.490300000000005)	(18, 46.2505)	(19, 40.0488)	(20, 40.8536)	(21, 47.2033)	(22, 46.8746)	(23, 46.1706)	(24, 39.6809)	(25, 40.008700000000005)	(26, 40.649499999999996)	(27, 46.4868)	(28, 41.2918)	(29, 46.9634)	(30, 40.8814)	(31, 46.356700000000004)	(32, 40.3293)	(33, 46.1686)	(34, 43.231199999999994)	(35, 42.752)	(36, 44.149300000000004)	(37, 42.314299999999996)	(38, 43.4451)	(39, 44.6428)	(40, 43.6406)	(41, 46.791700000000006)	(42, 40.6684)	(43, 45.9637)	(44, 39.479)	(45, 39.7357)	(46, 45.797900000000006)	(47, 39.7985)	(48, 40.2488)	(49, 46.015699999999995)	(50, 40.7047)	(51, 46.8677)	(52, 45.852)	(53, 45.5946)	(54, 40.3106)	(55, 46.4452)	(56, 46.178000000000004)	(57, 40.1858)	(58, 46.2592)	(59, 46.138)	(60, 46.4365)	(61, 46.693400000000004)	(62, 46.2817)	(63, 40.0384)	(64, 39.536500000000004)	(65, 39.8479)	(66, 45.7511)	(67, 39.793800000000005)	(68, 39.910000000000004)	(69, 39.7808)	(70, 39.439099999999996)	(71, 39.645399999999995)	(72, 39.4075)	(73, 39.7563)	(74, 39.5771)	(75, 39.5117)	(76, 39.6529)	(77, 39.7714)	(78, 39.9782)	(79, 40.0076)	(80, 40.9063)	(81, 41.2247)	(82, 41.546)	(83, 42.1495)	(84, 42.302099999999996)	(85, 42.5829)	(86, 42.5842)	(87, 42.486000000000004)	(88, 42.4983)	(89, 42.5498)	(90, 42.531)	(91, 42.7475)	(92, 42.5064)	(93, 42.4083)	(94, 42.3294)	(95, 41.671)	(96, 41.6138)	(97, 39.767799999999994)	(98, 36.3454)	(99, 38.289899999999996)	(100, 33.1303)
PGDX17975P_WGS	(1, 54.0999)	(2, 55.9445)	(3, 38.6649)	(4, 45.824)	(5, 42.9005)	(6, 41.4912)	(7, 35.6429)	(8, 38.1253)	(9, 40.916999999999994)	(10, 44.4851)	(11, 47.0554)	(12, 46.3354)	(13, 43.053999999999995)	(14, 43.479800000000004)	(15, 44.9411)	(16, 42.829)	(17, 43.5602)	(18, 42.8694)	(19, 41.076299999999996)	(20, 44.0024)	(21, 46.1058)	(22, 45.7024)	(23, 42.8709)	(24, 40.502700000000004)	(25, 40.9121)	(26, 43.7344)	(27, 43.0207)	(28, 44.3531)	(29, 43.7105)	(30, 44.0201)	(31, 43.005300000000005)	(32, 40.7808)	(33, 42.160199999999996)	(34, 43.7139)	(35, 42.831399999999995)	(36, 42.4015)	(37, 42.510999999999996)	(38, 44.3025)	(39, 42.5853)	(40, 43.9029)	(41, 43.4617)	(42, 43.669000000000004)	(43, 42.536699999999996)	(44, 40.3357)	(45, 42.7204)	(46, 42.462)	(47, 40.591100000000004)	(48, 43.1164)	(49, 42.7479)	(50, 43.7451)	(51, 45.7735)	(52, 44.6404)	(53, 42.338300000000004)	(54, 43.21)	(55, 45.2758)	(56, 43.0949)	(57, 42.931599999999996)	(58, 45.0715)	(59, 44.9114)	(60, 45.2774)	(61, 45.5196)	(62, 43.2433)	(63, 40.6777)	(64, 40.313)	(65, 42.7585)	(66, 42.5534)	(67, 40.5521)	(68, 40.676)	(69, 40.712900000000005)	(70, 40.37)	(71, 40.493)	(72, 40.1683)	(73, 40.5259)	(74, 40.4364)	(75, 40.4032)	(76, 40.4722)	(77, 40.5533)	(78, 40.7169)	(79, 40.9188)	(80, 41.5803)	(81, 41.7246)	(82, 41.8126)	(83, 42.2786)	(84, 42.3179)	(85, 42.545899999999996)	(86, 42.46)	(87, 42.4028)	(88, 42.1925)	(89, 42.2949)	(90, 42.4246)	(91, 42.584)	(92, 42.2901)	(93, 42.2658)	(94, 42.132799999999996)	(95, 41.4998)	(96, 41.517700000000005)	(97, 39.5683)	(98, 36.0496)	(99, 38.1261)	(100, 32.9936)
PGDX17976P_WGS	(1, 55.726600000000005)	(2, 54.444199999999995)	(3, 35.538399999999996)	(4, 46.1826)	(5, 43.2617)	(6, 44.014199999999995)	(7, 34.362700000000004)	(8, 34.7493)	(9, 43.2735)	(10, 41.0856)	(11, 47.4382)	(12, 46.7282)	(13, 45.4011)	(14, 40.0523)	(15, 45.2252)	(16, 45.1732)	(17, 40.057700000000004)	(18, 45.1911)	(19, 39.6685)	(20, 40.4842)	(21, 46.3369)	(22, 45.9405)	(23, 44.993300000000005)	(24, 39.0823)	(25, 39.4405)	(26, 40.2115)	(27, 45.2384)	(28, 40.733000000000004)	(29, 45.7905)	(30, 40.441700000000004)	(31, 45.274)	(32, 39.2493)	(33, 39.3528)	(34, 43.129400000000004)	(35, 44.4585)	(36, 40.704299999999996)	(37, 42.1873)	(38, 42.5507)	(39, 44.465500000000006)	(40, 40.297)	(41, 45.5614)	(42, 40.0609)	(43, 44.7016)	(44, 38.7971)	(45, 39.1603)	(46, 44.5364)	(47, 39.0302)	(48, 39.5998)	(49, 44.839)	(50, 40.1729)	(51, 45.783699999999996)	(52, 44.7475)	(53, 44.3177)	(54, 39.6364)	(55, 45.3344)	(56, 44.9389)	(57, 39.494099999999996)	(58, 45.0601)	(59, 44.9474)	(60, 45.316)	(61, 45.5531)	(62, 44.9641)	(63, 39.2076)	(64, 38.8291)	(65, 39.2731)	(66, 44.5097)	(67, 39.016)	(68, 39.113)	(69, 39.1235)	(70, 38.8513)	(71, 38.9482)	(72, 38.6186)	(73, 38.879000000000005)	(74, 38.7866)	(75, 38.7892)	(76, 38.9069)	(77, 38.928000000000004)	(78, 39.1062)	(79, 39.2188)	(80, 40.0293)	(81, 40.3022)	(82, 40.4752)	(83, 41.0012)	(84, 41.1228)	(85, 41.3668)	(86, 41.4564)	(87, 41.3942)	(88, 41.2798)	(89, 41.382799999999996)	(90, 41.5056)	(91, 41.6991)	(92, 41.3909)	(93, 41.3571)	(94, 41.2557)	(95, 40.653099999999995)	(96, 40.714099999999995)	(97, 38.7669)	(98, 35.2483)	(99, 37.2945)	(100, 32.2687)
